idx,gene_1,gene_2,gene_3,gene_interaction,p_value,num_uncharacterized,uncharacterized_genes
71652,YJR030C,YMR263W,YJL181W,-0.033778999000787735,0.2029000073671341,2,"YJL181W,YJR030C"
72222,YJR030C,YJL181W,YBR181C,-0.04192100092768669,0.24420000612735748,2,"YJL181W,YJR030C"
72589,YJR030C,YNL041C,YJL181W,-0.007300000172108412,0.46970000863075256,2,"YJL181W,YJR030C"
72656,YJR030C,YJL181W,YMR156C,-0.005677000153809786,0.4189999997615814,2,"YJL181W,YJR030C"
72842,YJR030C,YJL181W,YBR229C,-0.014414999634027481,0.46880000829696655,2,"YJL181W,YJR030C"
73140,YJR030C,YGL198W,YJL181W,0.029170000925660133,0.47510001063346863,2,"YJL181W,YJR030C"
73552,YJR030C,YCR077C,YJL181W,-0.01761299930512905,0.44699999690055847,2,"YJL181W,YJR030C"
73564,YJR030C,YOR002W,YJL181W,0.20604999363422394,0.3246999979019165,2,"YJL181W,YJR030C"
73892,YJR030C,YJL181W,YBR109C,0.009165000170469284,0.4821000099182129,2,"YJL181W,YJR030C"
74202,YJR030C,YJL181W,YDL091C,0.07900600135326385,0.34709998965263367,2,"YJL181W,YJR030C"
74523,YJR030C,YDR073W,YJL181W,-0.06233099848031998,0.40689998865127563,2,"YJL181W,YJR030C"
74816,YJR030C,YBR164C,YJL181W,0.0017920000245794654,0.4480000138282776,2,"YJL181W,YJR030C"
75184,YMR109W,YJR030C,YJL181W,0.1301649957895279,0.3440999984741211,2,"YJL181W,YJR030C"
75220,YMR162C,YJR030C,YJL181W,0.004941999912261963,0.4244999885559082,2,"YJL181W,YJR030C"
75516,YJR030C,YDR128W,YJL181W,0.19204600155353546,0.057029999792575836,2,"YJL181W,YJR030C"
76093,YJR030C,YNR018W,YJL181W,0.044475000351667404,0.43070000410079956,2,"YJL181W,YJR030C"
76639,YPR178W,YJR030C,YJL181W,-0.05959099903702736,0.2809000015258789,2,"YJL181W,YJR030C"
77060,YJR030C,YLR087C,YJL181W,-0.00012799999967683107,0.49399998784065247,2,"YJL181W,YJR030C"
77679,YJR030C,YJL181W,YKL034W,0.09435799717903137,0.11569999903440475,2,"YJL181W,YJR030C"
78882,YJR030C,YPL053C,YJL181W,0.04534199833869934,0.4171999990940094,2,"YJL181W,YJR030C"
79111,YJR030C,YJL181W,YOL090W,0.05593699961900711,0.49639999866485596,2,"YJL181W,YJR030C"
79537,YJR030C,YOL086C,YJL181W,0.13979800045490265,0.35839998722076416,2,"YJL181W,YJR030C"
79700,YER096W,YJR030C,YJL181W,0.027038000524044037,0.454800009727478,2,"YJL181W,YJR030C"
80190,YJR030C,YJL181W,YDR139C,0.05261300131678581,0.47040000557899475,2,"YJL181W,YJR030C"
80434,YJR030C,YDR147W,YJL181W,-0.03022800013422966,0.1688999980688095,2,"YJL181W,YJR030C"
80631,YJR030C,YDL070W,YJL181W,0.024524999782443047,0.4611000120639801,2,"YJL181W,YJR030C"
81041,YIL112W,YJR030C,YJL181W,-0.16668500006198883,0.15530000627040863,2,"YJL181W,YJR030C"
81270,YJR030C,YER093C,YJL181W,0.1143689975142479,0.3700999915599823,2,"YJL181W,YJR030C"
81488,YER149C,YJR030C,YJL181W,0.008720999583601952,0.41999998688697815,2,"YJL181W,YJR030C"
82358,YBR098W,YJR030C,YJL181W,0.040860000997781754,0.43860000371932983,2,"YJL181W,YJR030C"
82698,YJR030C,YGL226C-A,YJL181W,0.04775400087237358,0.4634999930858612,2,"YJL181W,YJR030C"
82908,YJR030C,YJL181W,YBR111C,-0.008305000141263008,0.30720001459121704,2,"YJL181W,YJR030C"
83129,YJR030C,YJL181W,YAL055W,0.009169000200927258,0.47769999504089355,2,"YJL181W,YJR030C"
83182,YJR030C,YPR046W,YJL181W,-0.04379599913954735,0.47110000252723694,2,"YJL181W,YJR030C"
83421,YJR030C,YPL010W,YJL181W,-0.039002999663352966,0.364300012588501,2,"YJL181W,YJR030C"
84040,YJR030C,YMR207C,YJL181W,0.10265699774026871,0.36800000071525574,2,"YJL181W,YJR030C"
84186,YIR037W,YJR030C,YJL181W,-0.02326899953186512,0.4977000057697296,2,"YJL181W,YJR030C"
84339,YOR026W,YJR030C,YJL181W,0.12688599526882172,0.3903999924659729,2,"YJL181W,YJR030C"
84533,YJR030C,YJL181W,YER101C,0.0823500007390976,0.47130000591278076,2,"YJL181W,YJR030C"
84590,YGL112C,YJR030C,YJL181W,0.0018220000201836228,0.4287000000476837,2,"YJL181W,YJR030C"
84784,YJR030C,YNL097C,YJL181W,0.09273400157690048,0.4690999984741211,2,"YJL181W,YJR030C"
85154,YJR030C,YLR018C,YJL181W,-0.12108899652957916,0.36390000581741333,2,"YJL181W,YJR030C"
85209,YCR031C,YJR030C,YJL181W,0.020764999091625214,0.48739999532699585,2,"YJL181W,YJR030C"
85351,YJR030C,YLR383W,YJL181W,-0.08064500242471695,0.3418999910354614,2,"YJL181W,YJR030C"
85572,YJR030C,YGR027C,YJL181W,0.05601400136947632,0.2897999882698059,2,"YJL181W,YJR030C"
85702,YJR030C,YMR304W,YJL181W,-0.020997999235987663,0.48249998688697815,2,"YJL181W,YJR030C"
85799,YJR030C,YLL040C,YJL181W,-0.0795539990067482,0.4535999894142151,2,"YJL181W,YJR030C"
85980,YJR030C,YBR273C,YJL181W,0.03388800099492073,0.38589999079704285,2,"YJL181W,YJR030C"
85981,YJR030C,YBL024W,YJL181W,-0.009171999990940094,0.4918000102043152,2,"YJL181W,YJR030C"
86145,YJR030C,YDR100W,YJL181W,0.05661100149154663,0.38690000772476196,2,"YJL181W,YJR030C"
86460,YGL094C,YJR030C,YJL181W,0.007153999991714954,0.29829999804496765,2,"YJL181W,YJR030C"
86461,YJR030C,YER095W,YJL181W,-0.025678999722003937,0.3546999990940094,2,"YJL181W,YJR030C"
86725,YJR030C,YBR015C,YJL181W,0.03500699996948242,0.3375999927520752,2,"YJL181W,YJR030C"
87000,YJR030C,YGL084C,YJL181W,0.036097001284360886,0.3955000042915344,2,"YJL181W,YJR030C"
87424,YJR030C,YNL038W,YJL181W,0.07447600364685059,0.46399998664855957,2,"YJL181W,YJR030C"
87633,YBR227C,YJR030C,YJL181W,0.10006000101566315,0.31369999051094055,2,"YJL181W,YJR030C"
87776,YJR030C,YOL003C,YJL181W,0.11608699709177017,0.2206999957561493,2,"YJL181W,YJR030C"
88139,YBR042C,YJR030C,YJL181W,-0.022526999935507774,0.366100013256073,2,"YJL181W,YJR030C"
88707,YGR140W,YJR030C,YJL181W,0.019202999770641327,0.3693999946117401,2,"YJL181W,YJR030C"
90066,YJR030C,YGL104C,YJL181W,0.04898799955844879,0.39160001277923584,2,"YJL181W,YJR030C"
90490,YJR030C,YHR179W,YJL181W,0.024380000308156013,0.4887000024318695,2,"YJL181W,YJR030C"
91000,YJR030C,YJL181W,YML028W,0.05256599932909012,0.43230000138282776,2,"YJL181W,YJR030C"
91567,YOR371C,YJR030C,YAL056W,0.12478499859571457,0.12999999523162842,1,YJR030C
91888,YJR030C,YOR265W,YJL181W,0.030890999361872673,0.4578000009059906,2,"YJL181W,YJR030C"
91956,YJR030C,YOR163W,YJL181W,-0.040118999779224396,0.23739999532699585,2,"YJL181W,YJR030C"
92413,YJR030C,YDR006C,YJL181W,-0.1091269999742508,0.32280001044273376,2,"YJL181W,YJR030C"
92419,YJR030C,YJL181W,YNR007C,0.04164699837565422,0.37770000100135803,2,"YJL181W,YJR030C"
92502,YJR030C,YJL181W,YKR059W,0.12214499711990356,0.2522999942302704,2,"YJL181W,YJR030C"
92736,YJR030C,YBR291C,YJL181W,-0.021851999685168266,0.31349998712539673,2,"YJL181W,YJR030C"
93168,YJR141W,YJR030C,YJL181W,-0.05090000107884407,0.376800000667572,2,"YJL181W,YJR030C"
93353,YJR030C,YNL068C,YJL181W,0.12660300731658936,0.1784999966621399,2,"YJL181W,YJR030C"
93592,YJR030C,YOL136C,YJL181W,0.07955700159072876,0.4221999943256378,2,"YJL181W,YJR030C"
94222,YJR030C,YHR118C,YJL181W,-0.028202999383211136,0.34549999237060547,2,"YJL181W,YJR030C"
94283,YJR030C,YDR099W,YJL181W,0.014700000174343586,0.22499999403953552,2,"YJL181W,YJR030C"
94700,YDR153C,YJR030C,YJL181W,-0.08082900196313858,0.4542999863624573,2,"YJL181W,YJR030C"
95472,YJR030C,YGL086W,YJL181W,0.05833800137042999,0.30059999227523804,2,"YJL181W,YJR030C"
95678,YJR030C,YPR135W,YJL181W,-0.0911950021982193,0.26109999418258667,2,"YJL181W,YJR030C"
96142,YJR030C,YBL034C,YJL181W,-0.013910000212490559,0.46299999952316284,2,"YJL181W,YJR030C"
96163,YJR030C,YMR015C,YJL181W,-0.02602599933743477,0.4973999857902527,2,"YJL181W,YJR030C"
96326,YJR030C,YGL157W,YJL181W,0.02558699995279312,0.31940001249313354,2,"YJL181W,YJR030C"
96620,YJR030C,YER083C,YJL181W,-0.11063600331544876,0.40389999747276306,2,"YJL181W,YJR030C"
97241,YJR030C,YJL181W,YML020W,-0.007950999774038792,0.4625999927520752,3,"YJL181W,YJR030C,YML020W"
97596,YJR030C,YLR173W,YJL181W,0.04188400134444237,0.4584999978542328,2,"YJL181W,YJR030C"
97944,YJR030C,YGL212W,YJL181W,-0.037004001438617706,0.4812999963760376,2,"YJL181W,YJR030C"
98143,YDR399W,YJR030C,YJL181W,-0.02418299950659275,0.33980000019073486,2,"YJL181W,YJR030C"
99167,YJR030C,YOR023C,YJL181W,-0.07467799633741379,0.4577000141143799,2,"YJL181W,YJR030C"
99650,YER178W,YJR030C,YJL181W,-0.05274000018835068,0.3418000042438507,2,"YJL181W,YJR030C"
100065,YLR195C,YJR030C,YJL181W,0.0667639970779419,0.17829999327659607,2,"YJL181W,YJR030C"
100305,YJR030C,YJL181W,YOR269W,0.01709599979221821,0.47780001163482666,2,"YJL181W,YJR030C"
100786,YJR030C,YJL181W,YDR359C,-0.3105410039424896,0.0,2,"YJL181W,YJR030C"
101047,YJR030C,YNL099C,YJL181W,0.03280499950051308,0.33869999647140503,2,"YJL181W,YJR030C"
101543,YJR030C,YPL156C,YJL181W,-0.06999099999666214,0.06176000088453293,2,"YJL181W,YJR030C"
101867,YJR030C,YKL207W,YJL181W,0.0019839999731630087,0.3172000050544739,2,"YJL181W,YJR030C"
101992,YJR030C,YCR086W,YJL181W,0.038325000554323196,0.4334000051021576,2,"YJL181W,YJR030C"
102521,YJR030C,YMR004W,YJL181W,-0.018363000825047493,0.4902999997138977,2,"YJL181W,YJR030C"
102540,YJR030C,YOR344C,YJL181W,-0.006889999844133854,0.4706000089645386,2,"YJL181W,YJR030C"
103006,YJR030C,YJL181W,YLR131C,-0.07221300154924393,0.19040000438690186,2,"YJL181W,YJR030C"
103186,YJR030C,YJL181W,YMR183C,0.07062900066375732,0.3199999928474426,2,"YJL181W,YJR030C"
103384,YJR030C,YPL051W,YJL181W,-0.0431319996714592,0.35760000348091125,2,"YJL181W,YJR030C"
103450,YJR030C,YJL181W,YOL077C,-0.04733699932694435,0.3077999949455261,2,"YJL181W,YJR030C"
104358,YLL024C,YJR030C,YJL181W,0.05379600077867508,0.39329999685287476,2,"YJL181W,YJR030C"
104456,YMR229C,YJR030C,YJL181W,0.03681299835443497,0.3547999858856201,2,"YJL181W,YJR030C"
104731,YGL263W,YJR030C,YJL181W,-0.005152999889105558,0.4652999937534332,2,"YJL181W,YJR030C"
104904,YPL269W,YJR030C,YJL181W,-0.032582998275756836,0.09254000335931778,2,"YJL181W,YJR030C"
105020,YJR030C,YCL014W,YJL181W,-0.0761910006403923,0.32679998874664307,2,"YJL181W,YJR030C"
105059,YJR030C,YBR125C,YJL181W,0.0034169999416917562,0.492000013589859,2,"YJL181W,YJR030C"
105652,YJR030C,YMR073C,YJL181W,0.006302000023424625,0.4440999925136566,2,"YJL181W,YJR030C"
105795,YER184C,YJR030C,YJL181W,0.0033030000049620867,0.4593999981880188,2,"YJL181W,YJR030C"
106093,YJR030C,YDR463W,YJL181W,-0.01896899938583374,0.299699991941452,2,"YJL181W,YJR030C"
106669,YJR030C,YKL132C,YJL181W,0.014156999997794628,0.48750001192092896,2,"YJL181W,YJR030C"
106818,YPR025C,YJR030C,YJL181W,-0.043699998408555984,0.3921999931335449,2,"YJL181W,YJR030C"
107327,YJR030C,YBR142W,YJL181W,-0.03203900158405304,0.017559999600052834,2,"YJL181W,YJR030C"
107338,YJR030C,YJL181W,YDR538W,-0.0729300007224083,0.37040001153945923,2,"YJL181W,YJR030C"
107491,YDR178W,YJR030C,YJL181W,-0.04469899833202362,0.4408999979496002,2,"YJL181W,YJR030C"
107667,YJR030C,YKR026C,YJL181W,0.054954998195171356,0.2563000023365021,2,"YJL181W,YJR030C"
108038,YJR030C,YML108W,YJL181W,-0.05226000025868416,0.28859999775886536,2,"YJL181W,YJR030C"
108194,YDR386W,YJR030C,YJL181W,0.002894999925047159,0.4961000084877014,2,"YJL181W,YJR030C"
108220,YJR030C,YOR007C,YJL181W,-0.05558000132441521,0.3246999979019165,2,"YJL181W,YJR030C"
109418,YDR186C,YJR030C,YJL181W,-0.03552199900150299,0.448199987411499,2,"YJL181W,YJR030C"
109772,YOR156C,YJR030C,YJL181W,-0.039253998547792435,0.31859999895095825,2,"YJL181W,YJR030C"
110068,YGL232W,YJR030C,YJL181W,0.030435999855399132,0.3650999963283539,2,"YJL181W,YJR030C"
110098,YJR030C,YDR279W,YJL181W,0.00798999983817339,0.26249998807907104,2,"YJL181W,YJR030C"
110236,YER131W,YJR030C,YJL181W,-0.045131001621484756,0.3246000111103058,2,"YJL181W,YJR030C"
112041,YJR030C,YOR017W,YJL181W,-0.03345400094985962,0.26919999718666077,2,"YJL181W,YJR030C"
112593,YKL212W,YJR030C,YJL181W,0.09756399691104889,0.16699999570846558,2,"YJL181W,YJR030C"
112916,YDR383C,YJR030C,YJL181W,0.0784749984741211,0.39239999651908875,2,"YJL181W,YJR030C"
113034,YJR030C,YNR067C,YJL181W,0.06877099722623825,0.24809999763965607,2,"YJL181W,YJR030C"
113476,YJR030C,YJL181W,YNR051C,-0.0016039999900385737,0.27059999108314514,2,"YJL181W,YJR030C"
113821,YJR030C,YJL181W,YFL010W-A,0.06355399638414383,0.48019999265670776,2,"YJL181W,YJR030C"
114120,YJR030C,YJL181W,YCL063W,-0.04962500184774399,0.45590001344680786,2,"YJL181W,YJR030C"
114450,YJR030C,YFL031W,YJL181W,-0.06738000363111496,0.4867999851703644,2,"YJL181W,YJR030C"
115007,YJR030C,YGR157W,YJL181W,-0.13609999418258667,0.37279999256134033,2,"YJL181W,YJR030C"
115584,YJR030C,YGR248W,YJL181W,0.04495399817824364,0.33059999346733093,2,"YJL181W,YJR030C"
115615,YJR030C,YHR041C,YJL181W,-0.01874700002372265,0.36730000376701355,2,"YJL181W,YJR030C"
116000,YAL019W,YJR030C,YJL181W,-0.13953199982643127,0.13600000739097595,2,"YJL181W,YJR030C"
116227,YJR030C,YPL232W,YJL181W,-0.05251000076532364,0.48829999566078186,2,"YJL181W,YJR030C"
116466,YJR030C,YMR148W,YJL181W,0.0009449999779462814,0.45840001106262207,2,"YJL181W,YJR030C"
116490,YJR030C,YJL181W,YBR260C,-0.04825900122523308,0.38040000200271606,2,"YJL181W,YJR030C"
117034,YJR030C,YHL034C,YJL181W,-0.003114999970421195,0.4643999934196472,2,"YJL181W,YJR030C"
117311,YHR121W,YJR030C,YJL181W,0.009313000366091728,0.3418000042438507,2,"YJL181W,YJR030C"
117514,YJR030C,YDR005C,YJL181W,0.018330000340938568,0.41440001130104065,2,"YJL181W,YJR030C"
117678,YML081C-A,YJR030C,YJL181W,-0.007918000221252441,0.48420000076293945,2,"YJL181W,YJR030C"
118480,YJR030C,YLL048C,YJL181W,0.02609200030565262,0.3935000002384186,2,"YJL181W,YJR030C"
118851,YJR030C,YKL168C,YJL181W,0.1068359985947609,0.22859999537467957,2,"YJL181W,YJR030C"
119811,YDR530C,YJR030C,YJL181W,0.01756099984049797,0.41620001196861267,2,"YJL181W,YJR030C"
119859,YDL059C,YJR030C,YJL181W,-0.03154600039124489,0.39340001344680786,2,"YJL181W,YJR030C"
120107,YJR030C,YMR070W,YJL181W,-0.00035200000274926424,0.33820000290870667,2,"YJL181W,YJR030C"
120238,YJR030C,YLR100W,YJL181W,-0.040716998279094696,0.2378000020980835,2,"YJL181W,YJR030C"
120395,YJR030C,YCR063W,YJL181W,0.12896400690078735,0.2257000058889389,2,"YJL181W,YJR030C"
120634,YOL004W,YJR030C,YJL181W,-0.044537000358104706,0.3327000141143799,2,"YJL181W,YJR030C"
120894,YJR030C,YOR346W,YJL181W,0.0487079992890358,0.31790000200271606,2,"YJL181W,YJR030C"
120923,YJR030C,YJL181W,YHR166C,0.042041998356580734,0.4453999996185303,2,"YJL181W,YJR030C"
121341,YJR030C,YML121W,YJL181W,0.07475800067186356,0.35339999198913574,2,"YJL181W,YJR030C"
121420,YJR030C,YER153C,YJL181W,0.05640700086951256,0.4603999853134155,2,"YJL181W,YJR030C"
121932,YJR030C,YJL181W,YKL213C,0.07607900351285934,0.24729999899864197,2,"YJL181W,YJR030C"
122063,YJR030C,YER151C,YJL181W,-0.09382499754428864,0.486299991607666,2,"YJL181W,YJR030C"
122208,YJR030C,YJL181W,YBR295W,-0.041088998317718506,0.3125,2,"YJL181W,YJR030C"
122546,YJR030C,YFR052W,YJL181W,0.13620799779891968,0.39399999380111694,2,"YJL181W,YJR030C"
122898,YJR030C,YJL181W,YHL002W,0.07655200362205505,0.2320999950170517,2,"YJL181W,YJR030C"
123140,YMR028W,YJR030C,YJL181W,0.0241870004683733,0.4828000068664551,2,"YJL181W,YJR030C"
123162,YJR030C,YDR486C,YJL181W,0.018605999648571014,0.4169999957084656,2,"YJL181W,YJR030C"
123240,YJR030C,YLR176C,YJL181W,-0.09179200232028961,0.39100000262260437,2,"YJL181W,YJR030C"
124165,YJR030C,YJL181W,YHR204W,0.0506879985332489,0.45890000462532043,2,"YJL181W,YJR030C"
124500,YJR030C,YMR163C,YJL181W,-0.01839499920606613,0.38100001215934753,2,"YJL181W,YJR030C"
125652,YJR030C,YJL181W,YIL007C,0.02352900058031082,0.4153999984264374,2,"YJL181W,YJR030C"
125941,YKR077W,YJR030C,YOR066W,-0.019682999700307846,0.3700000047683716,1,YJR030C
125996,YJR030C,YJL181W,YDL095W,0.10134399682283401,0.20409999787807465,2,"YJL181W,YJR030C"
126089,YJR030C,YLR324W,YJL181W,0.07063300162553787,0.17749999463558197,2,"YJL181W,YJR030C"
126113,YJR030C,YPR075C,YJL181W,0.08140099793672562,0.057259999215602875,2,"YJL181W,YJR030C"
127164,YJR030C,YJL181W,YOR080W,-0.05557699874043465,0.26269999146461487,2,"YJL181W,YJR030C"
127294,YJR030C,YAR014C,YJL181W,-0.04590500146150589,0.4268999993801117,2,"YJL181W,YJR030C"
127440,YJR030C,YJL181W,YDR394W,0.0838479995727539,0.4528000056743622,2,"YJL181W,YJR030C"
127611,YMR239C,YJR030C,YJL181W,-0.10118500143289566,0.3382999897003174,2,"YJL181W,YJR030C"
128096,YJR030C,YDL100C,YJL181W,-0.011882999911904335,0.3391999900341034,2,"YJL181W,YJR030C"
128323,YLR183C,YJR030C,YJL181W,-0.038982000201940536,0.40059998631477356,2,"YJL181W,YJR030C"
128573,YJR030C,YOL018C,YJL181W,-0.034435998648405075,0.3986999988555908,2,"YJL181W,YJR030C"
128584,YGR144W,YJR030C,YJL181W,-0.0026100000832229853,0.3176000118255615,2,"YJL181W,YJR030C"
128635,YJR030C,YJL181W,YHR154W,0.054388999938964844,0.23829999566078186,2,"YJL181W,YJR030C"
128696,YJR030C,YHR167W,YJL181W,0.0053460001945495605,0.4147000014781952,2,"YJL181W,YJR030C"
129490,YJR030C,YDL098C,YJL181W,0.06908699870109558,0.251800000667572,2,"YJL181W,YJR030C"
129604,YMR216C,YJR030C,YJL181W,0.036288000643253326,0.4309999942779541,2,"YJL181W,YJR030C"
130539,YJR030C,YGL031C,YJL181W,-0.032361000776290894,0.3059999942779541,2,"YJL181W,YJR030C"
131200,YJR030C,YPR181C,YJL181W,0.129053995013237,0.4629000127315521,2,"YJL181W,YJR030C"
131215,YJR030C,YDR435C,YJL181W,-0.009348999708890915,0.4876999855041504,2,"YJL181W,YJR030C"
131389,YJR030C,YJL181W,YDL076C,0.05740699917078018,0.3352999985218048,2,"YJL181W,YJR030C"
131870,YJR030C,YJL181W,YBR103W,0.0355600006878376,0.4681999981403351,2,"YJL181W,YJR030C"
132273,YLL055W,YJR030C,YJL181W,0.08878400176763535,0.32280001044273376,2,"YJL181W,YJR030C"
132365,YOR027W,YJR030C,YJL181W,-0.009844999760389328,0.3880999982357025,2,"YJL181W,YJR030C"
132631,YJR030C,YDR236C,YJL181W,-0.04031800106167793,0.43059998750686646,2,"YJL181W,YJR030C"
132637,YJR030C,YDR238C,YJL181W,0.02211499959230423,0.31310001015663147,2,"YJL181W,YJR030C"
132900,YJR030C,YFR038W,YJL181W,0.028175000101327896,0.4171000123023987,2,"YJL181W,YJR030C"
133046,YJR030C,YJL181W,YHR082C,0.05046499893069267,0.47679999470710754,2,"YJL181W,YJR030C"
134744,YJR030C,YJL181W,YDL008W,0.028224999085068703,0.43779999017715454,2,"YJL181W,YJR030C"
134950,YJR030C,YKL092C,YJL181W,0.03162800148129463,0.40549999475479126,2,"YJL181W,YJR030C"
134966,YJR030C,YJL181W,YGL059W,-0.026424000039696693,0.4341999888420105,2,"YJL181W,YJR030C"
135719,YJR030C,YIL173W,YJL181W,-0.003194000106304884,0.38519999384880066,2,"YJL181W,YJR030C"
136090,YJR030C,YDR145W,YJL181W,-0.01576700061559677,0.030659999698400497,2,"YJL181W,YJR030C"
136195,YHR158C,YJR030C,YJL181W,0.04758400097489357,0.18140000104904175,2,"YJL181W,YJR030C"
136962,YML114C,YJR030C,YJL181W,0.06622999906539917,0.20059999823570251,2,"YJL181W,YJR030C"
137453,YJR030C,YJL181W,YGR120C,-0.006537000183016062,0.4041999876499176,2,"YJL181W,YJR030C"
138166,YJR030C,YIR008C,YJL181W,-0.01221999991685152,0.2215999960899353,2,"YJL181W,YJR030C"
138253,YJR030C,YGR270W,YJL181W,-0.06643299758434296,0.14380000531673431,2,"YJL181W,YJR030C"
138424,YJR030C,YLR191W,YJL181W,0.04238000139594078,0.41519999504089355,2,"YJL181W,YJR030C"
138610,YHR103W,YJR030C,YDR351W,0.017687000334262848,0.35530000925064087,1,YJR030C
138870,YJR030C,YJL181W,YHR079C,-0.007203999906778336,0.26030001044273376,2,"YJL181W,YJR030C"
139394,YJR030C,YJL181W,YHR006W,-0.043852001428604126,0.48590001463890076,2,"YJL181W,YJR030C"
139516,YJR030C,YDR510W,YJL181W,-0.09205900132656097,0.48660001158714294,2,"YJL181W,YJR030C"
139559,YDR310C,YJR030C,YJL181W,0.05545400083065033,0.4575999975204468,2,"YJL181W,YJR030C"
140163,YJR030C,YJL181W,YGL020C,-0.04074300080537796,0.25600001215934753,2,"YJL181W,YJR030C"
140492,YJR030C,YJL181W,YER164W,-0.06830699741840363,0.49219998717308044,2,"YJL181W,YJR030C"
140610,YJR030C,YKL148C,YJL181W,-0.02158699929714203,0.4318000078201294,2,"YJL181W,YJR030C"
140829,YER056C,YJR030C,YJL181W,0.0049589998088777065,0.41040000319480896,2,"YJL181W,YJR030C"
140872,YJR030C,YJL181W,YHR066W,0.029505999758839607,0.25780001282691956,2,"YJL181W,YJR030C"
141391,YJR030C,YMR247C,YJL181W,-0.011114999651908875,0.44369998574256897,2,"YJL181W,YJR030C"
141401,YKR029C,YJR030C,YJL181W,-0.028214000165462494,0.21850000321865082,2,"YJL181W,YJR030C"
141600,YJR030C,YJL181W,YGR211W,0.23042599856853485,0.4733000099658966,2,"YJL181W,YJR030C"
141875,YJR030C,YJL181W,YBL084C,-0.01536799967288971,0.3865000009536743,2,"YJL181W,YJR030C"
142035,YJR030C,YNR032C-A,YJL181W,-0.11385700106620789,0.4708999991416931,2,"YJL181W,YJR030C"
142798,YLR102C,YJR030C,YJL181W,0.1768690049648285,0.2547000050544739,2,"YJL181W,YJR030C"
142862,YJR030C,YJL181W,YIL002C,0.003524000057950616,0.46959999203681946,2,"YJL181W,YJR030C"
143281,YJR030C,YLR335W,YJL181W,-0.024150999262928963,0.3878999948501587,2,"YJL181W,YJR030C"
145115,YJR030C,YGL019W,YJL181W,0.02857000008225441,0.4851999878883362,2,"YJL181W,YJR030C"
145391,YJR030C,YPL157W,YJL181W,-0.0358939990401268,0.43059998750686646,2,"YJL181W,YJR030C"
145550,YJR030C,YLR378C,YJL181W,-0.037772998213768005,0.3328000009059906,2,"YJL181W,YJR030C"
146570,YER088C,YJR030C,YJL181W,-0.07945699989795685,0.3312000036239624,2,"YJL181W,YJR030C"
146678,YJR030C,YJL181W,YNR009W,0.2117539942264557,0.36230000853538513,2,"YJL181W,YJR030C"
147150,YJR030C,YBR036C,YJL181W,-0.06197600066661835,0.30559998750686646,2,"YJL181W,YJR030C"
147636,YIR006C,YJR030C,YJL181W,-0.052296001464128494,0.1914999932050705,2,"YJL181W,YJR030C"
147858,YJR030C,YDR335W,YJL181W,0.024701999500393867,0.32339999079704285,2,"YJL181W,YJR030C"
148640,YJR030C,YJL181W,YBR024W,0.026012999936938286,0.42289999127388,2,"YJL181W,YJR030C"
149744,YJR030C,YPL195W,YJL181W,0.06978499889373779,0.4659999907016754,2,"YJL181W,YJR030C"
149778,YJR030C,YPR085C,YJL181W,0.046108998358249664,0.4399999976158142,2,"YJL181W,YJR030C"
149948,YJR030C,YPL098C,YJL181W,0.04431900009512901,0.42489999532699585,2,"YJL181W,YJR030C"
149964,YJR030C,YKL101W,YJL181W,-0.10699599981307983,0.3025999963283539,2,"YJL181W,YJR030C"
149985,YDR334W,YJR030C,YJL181W,-0.03476199880242348,0.48890000581741333,2,"YJL181W,YJR030C"
150228,YJR030C,YJL181W,YKL079W,0.0071680000983178616,0.33559998869895935,2,"YJL181W,YJR030C"
150616,YBR162C,YJR030C,YJL181W,0.029836000874638557,0.37929999828338623,2,"YJL181W,YJR030C"
150779,YJR030C,YMR093W,YJL181W,0.006436999887228012,0.1729000061750412,2,"YJL181W,YJR030C"
151171,YJR030C,YDR108W,YJL181W,0.10585000365972519,0.36970001459121704,2,"YJL181W,YJR030C"
151311,YJR030C,YJL181W,YFL029C,0.015625,0.4174000024795532,2,"YJL181W,YJR030C"
151362,YJR030C,YJL181W,YDR077W,0.025016000494360924,0.41179999709129333,2,"YJL181W,YJR030C"
151507,YJR030C,YJL181W,YIL044C,0.13300999999046326,0.414000004529953,2,"YJL181W,YJR030C"
151903,YJR030C,YPL128C,YJL181W,-0.010828999802470207,0.4763999879360199,2,"YJL181W,YJR030C"
152226,YJR030C,YGR113W,YJL181W,0.03147000074386597,0.19609999656677246,2,"YJL181W,YJR030C"
152381,YJR030C,YPL092W,YJL181W,0.03212900087237358,0.34470000863075256,2,"YJL181W,YJR030C"
153417,YKL113C,YJR030C,YJL181W,-0.053755998611450195,0.49970000982284546,2,"YJL181W,YJR030C"
153614,YJR030C,YJL181W,YFL049W,-0.06492599844932556,0.45179998874664307,2,"YJL181W,YJR030C"
154025,YJR030C,YLR115W,YJL181W,0.022342000156641006,0.35339999198913574,2,"YJL181W,YJR030C"
