gene,in_ohya_morphology,in_kemmeren_responsive,in_sameith_doubles,in_expanded_metabolic,in_betaxanthin,is_tier1,overlap_score,is_essential,is_low_fitness,min_fitness,is_selected,selection_reason,num_sources
YBL062W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBL064C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBL067C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBL068W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBL076C,False,False,False,True,False,False,1,True,True,0.8097,False,excluded_essential,1
YBL079W,True,True,False,False,False,False,2,False,True,0.495,False,excluded_low_fitness,2
YBL080C,False,True,False,True,False,False,2,False,True,0.466,False,excluded_low_fitness,2
YBL085W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBL087C,True,False,False,False,False,False,1,False,True,0.8485,False,excluded_low_fitness,1
YBL088C,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YBL089W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBL091C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBL094C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBL095W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBL098W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBL099W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBL102W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBL103C,False,True,False,False,False,False,1,False,True,0.6907,False,excluded_low_fitness,1
YBL105C,False,False,False,True,False,False,1,True,True,0.6228,False,excluded_essential,1
YBL106C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR001C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YBR002C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YBR003W,False,False,False,True,False,False,1,False,True,0.7405,False,excluded_low_fitness,1
YBR004C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YBR005W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR006W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR009C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR010W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR011C,False,False,False,True,False,False,1,True,True,0.7187,False,excluded_essential,1
YBR015C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR018C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR019C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR020W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR021W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR022W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR023C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR026C,False,False,False,True,False,False,1,False,True,0.7155,False,excluded_low_fitness,1
YBR028C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YBR029C,False,False,False,True,False,False,1,True,True,0.866,False,excluded_essential,1
YBR034C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR035C,False,False,False,True,False,False,1,False,True,0.4735,False,excluded_low_fitness,1
YBR036C,False,False,False,True,False,False,1,False,True,0.6325,False,excluded_low_fitness,1
YBR038W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YBR039W,False,False,False,True,False,False,1,False,True,0.407,False,excluded_low_fitness,1
YBR040W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR041W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR042C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR046C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR048W,True,False,False,False,False,False,1,False,True,0.7287,False,excluded_low_fitness,1
YBR056W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR057C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR058C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR058C-A,False,False,False,True,False,False,1,False,True,0.7349,False,excluded_low_fitness,1
YBR059C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR066C,False,False,True,False,False,True,0,False,True,0.89521,False,excluded_low_fitness,1
YBR068C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR069C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR070C,False,False,False,True,False,False,1,True,True,0.7358,False,excluded_essential,1
YBR078W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR081C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YBR082C,True,True,False,False,False,False,2,False,True,0.894,False,excluded_low_fitness,2
YBR083W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR084C-A,True,False,False,False,False,False,1,False,True,0.722,False,excluded_low_fitness,1
YBR084W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR085W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR089C-A,False,False,True,False,False,True,0,False,False,,True,tier1,1
YBR092C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR093C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR095C,True,True,False,False,False,False,2,False,True,0.8518,False,excluded_low_fitness,2
YBR097W,True,True,False,True,False,False,3,False,True,0.235,False,excluded_low_fitness,3
YBR098W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR101C,True,False,False,False,False,False,1,False,True,0.8785,False,excluded_low_fitness,1
YBR103W,False,True,False,False,False,False,1,False,True,0.834,False,excluded_low_fitness,1
YBR106W,True,False,False,False,False,False,1,False,True,0.89,False,excluded_low_fitness,1
YBR110W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YBR111C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR111W-A,False,True,False,False,False,False,1,False,True,0.855,False,excluded_low_fitness,1
YBR112C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YBR115C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR117C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR121C,False,False,False,True,False,False,1,True,True,0.6699,False,excluded_essential,1
YBR125C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR126C,True,False,False,True,False,False,2,False,True,0.32,False,excluded_low_fitness,2
YBR127C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR128C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YBR129C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR130C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR131W,True,False,False,False,False,False,1,False,True,0.7637,False,excluded_low_fitness,1
YBR132C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR133C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR134W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR136W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YBR137W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR140C,False,True,False,False,False,False,1,True,False,,False,excluded_essential,1
YBR145W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR147W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR149W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR153W,False,False,False,True,False,False,1,True,True,0.8434,False,excluded_essential,1
YBR159W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR160W,False,False,False,True,False,False,1,True,True,0.7983,False,excluded_essential,1
YBR161W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR166C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR171W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR172C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR173C,True,False,False,False,False,False,1,False,True,0.615,False,excluded_low_fitness,1
YBR174C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR175W,False,True,False,False,False,False,1,False,True,0.829,False,excluded_low_fitness,1
YBR176W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR177C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR180W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR181C,True,False,False,False,False,False,1,False,True,0.6645,False,excluded_low_fitness,1
YBR182C,False,False,True,False,False,True,0,False,False,,True,tier1,1
YBR183W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR191W,True,False,False,False,False,False,1,False,True,0.3705,False,excluded_low_fitness,1
YBR192W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YBR194W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR195C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YBR196C,False,False,False,True,False,False,1,True,True,0.8755,False,excluded_essential,1
YBR199W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR200W,True,False,False,False,False,False,1,False,True,0.6143,False,excluded_low_fitness,1
YBR204C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR205W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR208C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR212W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR213W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR215W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YBR218C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR219C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR221C,True,False,False,True,False,False,2,False,True,0.8575,False,excluded_low_fitness,2
YBR222C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR224W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR229C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR231C,True,True,False,False,False,False,2,False,True,0.807,False,excluded_low_fitness,2
YBR233W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR235W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR241C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR242W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR243C,False,False,False,True,False,False,1,True,True,0.65,False,excluded_essential,1
YBR244W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR245C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR248C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR249C,True,False,False,True,True,True,2,False,False,,True,tier1,2
YBR252W,False,False,False,True,False,False,1,True,True,0.8805,False,excluded_essential,1
YBR256C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YBR263W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR265W,False,False,False,True,False,False,1,True,True,0.8645,False,excluded_essential,1
YBR266C,True,False,False,False,False,False,1,False,True,0.5985,False,excluded_low_fitness,1
YBR267W,True,False,False,False,False,False,1,False,True,0.381,False,excluded_low_fitness,1
YBR274W,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YBR275C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR276C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR277C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR278W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YBR279W,True,True,False,False,False,False,2,False,True,0.249,False,excluded_low_fitness,2
YBR281C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR285W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YBR289W,False,True,False,False,False,False,1,False,True,0.2545,False,excluded_low_fitness,1
YBR291C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YBR293W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR294W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR295W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR296C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR297W,False,False,True,False,False,True,0,False,False,,True,tier1,1
YBR298C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YBR299W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCL001W-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCL004W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YCL005W,True,False,False,False,False,False,1,False,True,0.8461,False,excluded_low_fitness,1
YCL005W-A,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCL007C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCL009C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCL010C,False,True,False,False,False,False,1,False,True,0.737,False,excluded_low_fitness,1
YCL016C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YCL017C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YCL018W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCL024W,False,False,False,True,False,False,1,False,True,0.84098,False,excluded_low_fitness,1
YCL025C,False,False,False,True,False,False,1,False,True,0.877,False,excluded_low_fitness,1
YCL029C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YCL030C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCL032W,True,True,False,False,False,False,2,False,True,0.728,False,excluded_low_fitness,2
YCL035C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCL037C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YCL038C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCL040W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCL047C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCL050C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCL052C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YCL056C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCL058C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCL061C,False,True,False,False,False,False,1,False,True,0.8785,False,excluded_low_fitness,1
YCL064C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCL069W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCR002C,True,False,False,False,False,False,1,False,True,0.7376,False,excluded_low_fitness,1
YCR003W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR004C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR005C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCR008W,False,True,False,True,False,False,2,False,True,0.839,False,excluded_low_fitness,2
YCR009C,True,False,False,False,False,False,1,False,True,0.804,False,excluded_low_fitness,1
YCR010C,False,False,False,True,False,False,1,False,True,0.8806,False,excluded_low_fitness,1
YCR011C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCR012W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YCR015C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR020C-A,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR020W-B,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YCR024C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCR024C-A,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCR025C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR026C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR027C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR028C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR028C-A,True,True,False,False,False,False,2,False,True,0.746,False,excluded_low_fitness,2
YCR031C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR032W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR033W,True,True,True,False,False,True,2,False,False,,True,tier1,3
YCR034W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR036W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR037C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR043C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR044C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR045C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR048W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YCR050C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR051W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR053W,True,True,False,True,False,False,3,False,True,0.6425,False,excluded_low_fitness,3
YCR054C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YCR059C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR060W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR063W,True,False,False,False,False,False,1,False,True,0.5485,False,excluded_low_fitness,1
YCR065W,True,False,True,False,False,True,1,False,False,,True,tier1,2
YCR066W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YCR067C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR068W,True,False,False,True,False,False,2,True,True,0.887,False,excluded_essential,2
YCR071C,True,False,False,False,False,False,1,False,True,0.5975,False,excluded_low_fitness,1
YCR073C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR075C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR076C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR077C,True,True,False,False,False,False,2,False,True,0.893,False,excluded_low_fitness,2
YCR079W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR081W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR082W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR083W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR084C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YCR085W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR086W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YCR087C-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR087W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR088W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR089W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR090C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR091W,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YCR092C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR094W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR095C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YCR098C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR099C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR100C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR101C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR102C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR102W-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR105W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YCR106W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YCR107W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL001W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL002C,True,True,False,False,False,False,2,False,True,0.718,False,excluded_low_fitness,2
YDL004W,False,False,False,True,False,False,1,True,True,0.5305,False,excluded_essential,1
YDL005C,True,True,False,False,False,False,2,False,True,0.388,False,excluded_low_fitness,2
YDL006W,True,True,False,False,False,False,2,False,True,0.6002,False,excluded_low_fitness,2
YDL009C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL010W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL011C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL012C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL013W,True,True,False,False,False,False,2,False,True,0.5408,False,excluded_low_fitness,2
YDL015C,False,False,False,True,False,False,1,True,True,0.7595,False,excluded_essential,1
YDL017W,False,False,False,True,False,False,1,True,True,0.6121,False,excluded_essential,1
YDL018C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL019C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL020C,True,True,True,False,False,True,2,False,True,0.7663,False,excluded_low_fitness,3
YDL021W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL022W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL023C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL024C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL025C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL026W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL027C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL028C,False,False,False,True,False,False,1,True,True,0.5169,False,excluded_essential,1
YDL032W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL033C,True,False,False,False,False,False,1,False,True,0.8355,False,excluded_low_fitness,1
YDL034W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL035C,True,True,False,False,False,False,2,False,True,0.8417,False,excluded_low_fitness,2
YDL036C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YDL037C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL039C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL040C,True,False,False,True,False,False,2,False,True,0.2855,False,excluded_low_fitness,2
YDL041W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL042C,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YDL044C,True,False,False,False,False,False,1,False,True,0.376,False,excluded_low_fitness,1
YDL045C,False,False,False,True,False,False,1,True,True,0.8057,False,excluded_essential,1
YDL045W-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL046W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL047W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YDL048C,True,False,True,False,False,True,1,False,False,,True,tier1,2
YDL049C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL050C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL051W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL052C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL053C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL054C,True,False,False,False,False,False,1,False,True,0.8622,False,excluded_low_fitness,1
YDL055C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YDL056W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YDL057W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL059C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL061C,True,False,False,False,False,False,1,False,True,0.5607,False,excluded_low_fitness,1
YDL062W,True,False,False,False,False,False,1,False,True,0.8365,False,excluded_low_fitness,1
YDL063C,True,False,False,False,False,False,1,False,True,0.79,False,excluded_low_fitness,1
YDL065C,True,False,False,False,False,False,1,False,True,0.8355,False,excluded_low_fitness,1
YDL066W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL067C,True,False,False,True,False,False,2,False,True,0.6815,False,excluded_low_fitness,2
YDL068W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL069C,True,False,False,False,False,False,1,False,True,0.7565,False,excluded_low_fitness,1
YDL070W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL071C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL072C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL073W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL074C,True,True,False,False,False,False,2,False,True,0.605,False,excluded_low_fitness,2
YDL075W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL076C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YDL077C,True,True,False,False,False,False,2,False,True,0.6658,False,excluded_low_fitness,2
YDL078C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL079C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL080C,True,False,False,True,False,False,2,False,True,0.8882,False,excluded_low_fitness,2
YDL081C,True,False,False,False,False,False,1,False,True,0.592,False,excluded_low_fitness,1
YDL082W,True,False,False,False,False,False,1,False,True,0.7248,False,excluded_low_fitness,1
YDL083C,True,False,False,False,False,False,1,False,True,0.5948,False,excluded_low_fitness,1
YDL085W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL086W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL088C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL089W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL090C,True,True,False,True,False,False,3,False,True,0.56,False,excluded_low_fitness,3
YDL091C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YDL093W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL094C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL095W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YDL100C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YDL101C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YDL103C,False,False,False,True,False,False,1,True,True,0.2858,False,excluded_essential,1
YDL106C,True,False,True,False,False,True,1,False,False,,True,tier1,2
YDL108W,False,False,False,True,False,False,1,True,True,0.6474,False,excluded_essential,1
YDL110C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL112W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL113C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL114W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL115C,True,False,False,False,False,False,1,False,True,0.7575,False,excluded_low_fitness,1
YDL116W,True,False,False,False,False,False,1,False,True,0.669,False,excluded_low_fitness,1
YDL117W,True,False,False,False,False,False,1,False,True,0.8033,False,excluded_low_fitness,1
YDL118W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YDL120W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YDL122W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YDL131W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
