term,name,namespace,go_level,stratum,direct_genes,contained_genes,n_children,n_parents,width
GO:0045721,negative regulation of gluconeogenesis,biological_process,7,7,11,11,0,1,20
GO:0045899,positive regulation of RNA polymerase II transcription preinitiation complex assembly,biological_process,7,7,9,9,0,2,20
GO:0045901,positive regulation of translational elongation,biological_process,9,7,4,4,0,2,20
GO:0045903,positive regulation of translational fidelity,biological_process,4,7,7,7,0,2,20
GO:0045948,positive regulation of translational initiation,biological_process,9,7,5,5,0,2,20
GO:0046337,phosphatidylethanolamine metabolic process,biological_process,7,7,1,8,1,1,20
GO:0046352,disaccharide catabolic process,biological_process,6,7,7,9,2,1,20
GO:0046474,glycerophospholipid biosynthetic process,biological_process,6,7,4,71,6,2,20
GO:0046475,glycerophospholipid catabolic process,biological_process,6,7,6,6,0,2,20
GO:0046488,phosphatidylinositol metabolic process,biological_process,7,7,4,49,3,1,20
GO:0046540,U4/U6 x U5 tri-snRNP complex,cellular_component,6,7,30,30,0,1,20
GO:0047429,nucleoside triphosphate diphosphatase activity,molecular_function,6,7,4,4,0,1,20
GO:0048255,mRNA stabilization,biological_process,5,7,3,3,0,1,20
GO:0048280,vesicle fusion with Golgi apparatus,biological_process,6,7,9,9,0,2,20
GO:0051177,meiotic sister chromatid cohesion,biological_process,4,7,3,3,0,1,20
GO:0051293,establishment of spindle localization,biological_process,4,7,1,16,1,2,20
GO:0051382,kinetochore assembly,biological_process,6,7,10,10,0,2,20
GO:0061157,mRNA destabilization,biological_process,5,7,5,27,2,2,20
GO:0061909,autophagosome-lysosome fusion,biological_process,7,7,4,4,0,1,20
GO:0061987,negative regulation of transcription from RNA polymerase II promoter by glucose,biological_process,8,7,1,9,1,1,20
GO:0070006,metalloaminopeptidase activity,molecular_function,6,7,10,10,0,2,20
GO:0070131,positive regulation of mitochondrial translation,biological_process,9,7,10,10,0,1,20
GO:0070550,rDNA chromatin condensation,biological_process,7,7,13,13,0,1,20
GO:0070574,cadmium ion transmembrane transport,biological_process,5,7,7,7,0,3,20
GO:0070676,intralumenal vesicle formation,biological_process,6,7,4,4,0,2,20
GO:0070682,proteasome regulatory particle assembly,biological_process,7,7,8,8,0,1,20
GO:0070897,transcription preinitiation complex assembly,biological_process,7,7,2,35,3,1,20
GO:0071421,manganese ion transmembrane transport,biological_process,5,7,8,8,0,3,20
GO:0071472,cellular response to salt stress,biological_process,5,7,3,3,0,2,20
GO:0071577,zinc ion transmembrane transport,biological_process,5,7,8,8,0,3,20
GO:0071897,DNA biosynthetic process,biological_process,6,7,11,45,3,1,20
GO:0090114,COPII-coated vesicle budding,biological_process,6,7,4,4,0,1,20
GO:0090599,alpha-glucosidase activity,molecular_function,6,7,8,9,2,1,20
GO:0097250,mitochondrial respirasome assembly,biological_process,6,7,4,4,0,2,20
GO:0097553,calcium ion transmembrane import into cytosol,biological_process,6,7,1,1,0,1,20
GO:0102545,phosphatidyl phospholipase B activity,molecular_function,6,7,4,4,0,1,20
GO:0106310,protein serine kinase activity,molecular_function,4,7,120,120,0,1,36
GO:0110154,RNA decapping,biological_process,6,7,1,20,2,1,20
GO:1901800,positive regulation of proteasomal protein catabolic process,biological_process,8,7,6,9,1,2,20
GO:1902626,assembly of large subunit precursor of preribosome,biological_process,7,7,8,8,0,1,20
GO:2000105,positive regulation of DNA-templated DNA replication,biological_process,9,7,1,1,0,2,20
GO:2000766,negative regulation of cytoplasmic translation,biological_process,9,7,5,5,0,2,20
GO:0000014,single-stranded DNA endodeoxyribonuclease activity,molecular_function,6,8,8,8,0,1,20
GO:0000025,maltose catabolic process,biological_process,7,8,7,7,0,2,20
GO:0000147,actin cortical patch assembly,biological_process,5,8,14,14,0,2,20
GO:0000171,ribonuclease MRP activity,molecular_function,6,8,8,8,0,1,20
GO:0000175,3'-5'-RNA exonuclease activity,molecular_function,7,8,9,14,1,1,20
GO:0000212,meiotic spindle organization,biological_process,3,8,1,1,0,1,20
GO:0000244,spliceosomal tri-snRNP complex assembly,biological_process,8,8,6,6,0,1,20
GO:0000395,mRNA 5'-splice site recognition,biological_process,8,8,6,6,0,1,20
GO:0000433,carbon catabolite repression of transcription from RNA polymerase II promoter by glucose,biological_process,8,8,9,9,0,1,20
GO:0000707,meiotic DNA recombinase assembly,biological_process,4,8,4,4,0,2,20
GO:0000725,recombinational repair,biological_process,6,8,13,77,2,2,20
GO:0000731,DNA synthesis involved in DNA repair,biological_process,7,8,2,17,1,1,20
GO:0000921,septin ring assembly,biological_process,6,8,12,12,0,2,20
GO:0000964,mitochondrial RNA 5'-end processing,biological_process,6,8,1,6,1,1,20
GO:0001188,RNA polymerase I preinitiation complex assembly,biological_process,8,8,4,4,0,1,20
GO:0001510,RNA methylation,biological_process,5,8,9,38,2,2,20
GO:0001522,pseudouridine synthesis,biological_process,6,8,13,15,4,1,20
GO:0003924,GTPase activity,molecular_function,7,8,86,86,0,1,26
GO:0004338,"glucan exo-1,3-beta-glucosidase activity",molecular_function,7,8,4,4,0,1,20
GO:0004534,5'-3' RNA exonuclease activity,molecular_function,7,8,5,5,0,1,20
GO:0004574,"oligo-1,6-glucosidase activity",molecular_function,7,8,7,7,0,1,20
GO:0004575,sucrose alpha-glucosidase activity,molecular_function,6,8,8,8,0,2,20
GO:0004679,AMP-activated protein kinase activity,molecular_function,5,8,7,7,0,1,20
GO:0004683,calcium/calmodulin-dependent protein kinase activity,molecular_function,5,8,4,4,0,1,20
GO:0004693,cyclin-dependent protein serine/threonine kinase activity,molecular_function,5,8,8,8,0,1,20
GO:0004707,MAP kinase activity,molecular_function,5,8,5,5,0,1,20
GO:0004708,MAP kinase kinase activity,molecular_function,5,8,5,5,0,1,20
GO:0004709,MAP kinase kinase kinase activity,molecular_function,5,8,4,4,0,1,20
GO:0004722,protein serine/threonine phosphatase activity,molecular_function,4,8,27,27,2,1,20
GO:0004725,protein tyrosine phosphatase activity,molecular_function,4,8,17,17,0,1,20
GO:0004861,cyclin-dependent protein serine/threonine kinase inhibitor activity,molecular_function,6,8,6,6,0,2,20
GO:0005978,glycogen biosynthetic process,biological_process,7,8,10,10,0,1,20
GO:0005987,sucrose catabolic process,biological_process,7,8,8,8,0,1,20
GO:0006084,acetyl-CoA metabolic process,biological_process,5,8,1,5,1,1,20
GO:0006163,purine nucleotide metabolic process,biological_process,4,8,5,82,4,2,20
GO:0006261,DNA-templated DNA replication,biological_process,7,8,26,26,0,1,20
GO:0006277,DNA amplification,biological_process,7,8,5,5,0,1,20
GO:0006278,RNA-templated DNA biosynthetic process,biological_process,7,8,6,20,1,1,20
GO:0006284,base-excision repair,biological_process,6,8,16,16,0,1,20
GO:0006289,nucleotide-excision repair,biological_process,6,8,31,48,2,1,20
GO:0006298,mismatch repair,biological_process,6,8,19,21,1,1,20
GO:0006301,postreplication repair,biological_process,6,8,8,22,1,1,20
GO:0006302,double-strand break repair,biological_process,6,8,37,113,2,1,20
GO:0006312,mitotic recombination,biological_process,7,8,22,37,2,1,20
GO:0006314,intron homing,biological_process,7,8,7,7,0,1,20
GO:0006364,rRNA processing,biological_process,5,8,205,267,5,2,62
GO:0006397,mRNA processing,biological_process,5,8,185,209,4,2,56
GO:0006402,mRNA catabolic process,biological_process,7,8,5,98,2,3,20
GO:0006505,GPI anchor metabolic process,biological_process,6,8,2,25,1,1,20
GO:0006511,ubiquitin-dependent protein catabolic process,biological_process,7,8,81,155,2,1,25
GO:0006607,NLS-bearing protein import into nucleus,biological_process,6,8,13,13,0,1,20
GO:0006627,protein processing involved in protein targeting to mitochondrion,biological_process,8,8,6,6,0,1,20
GO:0006646,phosphatidylethanolamine biosynthetic process,biological_process,7,8,7,7,0,2,20
GO:0006654,phosphatidic acid biosynthetic process,biological_process,7,8,7,7,0,1,20
GO:0006655,phosphatidylglycerol biosynthetic process,biological_process,7,8,2,4,1,1,20
GO:0006656,phosphatidylcholine biosynthetic process,biological_process,7,8,11,11,1,2,20
GO:0006661,phosphatidylinositol biosynthetic process,biological_process,7,8,3,42,2,2,20
GO:0006696,ergosterol biosynthetic process,biological_process,7,8,26,26,0,2,20
GO:0007052,mitotic spindle organization,biological_process,4,8,17,23,2,1,20
GO:0007234,osmosensory signaling via phosphorelay pathway,biological_process,5,8,4,4,0,2,20
GO:0008033,tRNA processing,biological_process,5,8,100,116,4,2,30
GO:0008106,alcohol dehydrogenase (NADP+) activity,molecular_function,7,8,2,11,2,1,20
GO:0008138,protein tyrosine/serine/threonine phosphatase activity,molecular_function,4,8,10,10,0,1,20
GO:0008296,3'-5'-DNA exonuclease activity,molecular_function,7,8,3,3,0,1,20
GO:0008353,RNA polymerase II CTD heptapeptide repeat kinase activity,molecular_function,4,8,4,4,0,1,20
GO:0009165,nucleotide biosynthetic process,biological_process,6,8,13,86,5,1,20
GO:0009166,nucleotide catabolic process,biological_process,6,8,3,3,0,1,20
GO:0009200,deoxyribonucleoside triphosphate metabolic process,biological_process,7,8,1,1,0,1,20
GO:0009302,sno(s)RNA transcription,biological_process,7,8,1,5,1,2,20
GO:0009303,rRNA transcription,biological_process,7,8,6,26,2,2,20
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,biological_process,7,8,15,15,0,1,20
GO:0010833,telomere maintenance via telomere lengthening,biological_process,7,8,5,16,1,1,20
GO:0012507,ER to Golgi transport vesicle membrane,cellular_component,6,8,15,15,0,1,20
GO:0015093,ferrous iron transmembrane transporter activity,molecular_function,8,8,5,5,0,1,20
GO:0015937,coenzyme A biosynthetic process,biological_process,5,8,4,4,0,3,20
GO:0016024,CDP-diacylglycerol biosynthetic process,biological_process,7,8,5,5,0,1,20
GO:0016075,rRNA catabolic process,biological_process,7,8,9,28,1,2,20
GO:0016180,snRNA processing,biological_process,5,8,1,22,2,2,20
GO:0016233,telomere capping,biological_process,7,8,5,5,0,1,20
GO:0016423,tRNA (guanine) methyltransferase activity,molecular_function,6,8,2,2,0,2,20
GO:0016435,rRNA (guanine) methyltransferase activity,molecular_function,6,8,4,4,0,1,20
GO:0016556,mRNA modification,biological_process,6,8,1,7,1,2,20
GO:0016558,protein import into peroxisome matrix,biological_process,5,8,15,15,0,1,20
GO:0016887,ATP hydrolysis activity,molecular_function,7,8,250,250,0,1,75
GO:0018279,protein N-linked glycosylation via asparagine,biological_process,7,8,6,6,0,1,20
GO:0030150,protein import into mitochondrial matrix,biological_process,5,8,25,25,0,1,20
GO:0030953,astral microtubule organization,biological_process,4,8,3,3,0,2,20
GO:0030970,"retrograde protein transport, ER to cytosol",biological_process,5,8,9,9,0,1,20
GO:0031126,sno(s)RNA 3'-end processing,biological_process,6,8,10,18,1,3,20
GO:0031297,replication fork processing,biological_process,7,8,10,10,0,1,20
GO:0031901,early endosome membrane,cellular_component,6,8,8,8,0,1,20
GO:0031902,late endosome membrane,cellular_component,6,8,19,19,0,1,20
GO:0032186,cellular bud neck septin ring organization,biological_process,4,8,5,5,0,1,20
GO:0032258,cytoplasm to vacuole targeting by the Cvt pathway,biological_process,3,8,47,47,0,1,20
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,biological_process,8,8,3,3,0,2,20
GO:0032979,protein insertion into mitochondrial inner membrane from matrix,biological_process,6,8,8,8,0,1,20
GO:0033615,mitochondrial proton-transporting ATP synthase complex assembly,biological_process,7,8,9,9,0,2,20
GO:0033617,mitochondrial cytochrome c oxidase assembly,biological_process,7,8,28,28,0,2,20
GO:0034212,protein N-acetyltransferase activity,molecular_function,7,8,1,30,2,1,20
GO:0034247,snoRNA splicing,biological_process,6,8,4,4,0,3,20
GO:0034963,box C/D sno(s)RNA processing,biological_process,6,8,1,10,1,2,20
GO:0035269,protein O-linked mannosylation,biological_process,6,8,8,8,0,2,20
GO:0035312,5'-3' DNA exonuclease activity,molecular_function,7,8,3,3,0,1,20
GO:0035753,maintenance of DNA trinucleotide repeats,biological_process,7,8,9,9,0,1,20
GO:0035825,homologous recombination,biological_process,7,8,2,7,1,1,20
GO:0036297,interstrand cross-link repair,biological_process,6,8,4,4,0,1,20
GO:0040001,establishment of mitotic spindle localization,biological_process,5,8,5,15,1,1,20
GO:0042407,cristae formation,biological_process,7,8,10,10,0,1,20
GO:0042800,histone H3K4 methyltransferase activity,molecular_function,5,8,8,8,0,1,20
GO:0042973,"glucan endo-1,3-beta-D-glucosidase activity",molecular_function,7,8,6,6,0,1,20
GO:0043007,maintenance of rDNA,biological_process,7,8,6,6,0,1,20
GO:0043039,tRNA aminoacylation,biological_process,6,8,9,37,1,1,20
GO:0043111,replication fork arrest,biological_process,7,8,5,5,0,3,20
GO:0043137,"DNA replication, removal of RNA primer",biological_process,7,8,6,6,0,1,20
GO:0043328,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,biological_process,5,8,22,22,0,3,20
GO:0043504,mitochondrial DNA repair,biological_process,6,8,4,4,0,2,20
GO:0045039,protein insertion into mitochondrial inner membrane,biological_process,5,8,13,13,0,3,20
GO:0045040,protein insertion into mitochondrial outer membrane,biological_process,5,8,11,11,0,3,20
GO:0045041,protein import into mitochondrial intermembrane space,biological_process,4,8,8,8,0,2,20
GO:0046856,phosphatidylinositol dephosphorylation,biological_process,7,8,8,8,0,2,20
GO:0051123,RNA polymerase II preinitiation complex assembly,biological_process,8,8,29,29,0,1,20
GO:0051225,spindle assembly,biological_process,4,8,5,10,1,1,20
GO:0061575,cyclin-dependent protein serine/threonine kinase activator activity,molecular_function,6,8,4,4,0,2,20
GO:0070525,tRNA threonylcarbamoyladenosine metabolic process,biological_process,7,8,5,6,1,1,20
GO:0070898,RNA polymerase III preinitiation complex assembly,biological_process,8,8,5,5,0,1,20
GO:0071025,RNA surveillance,biological_process,7,8,2,29,1,1,20
GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,biological_process,4,8,10,10,0,2,20
GO:0110155,NAD-cap decapping,biological_process,7,8,5,5,0,1,20
GO:0110156,mRNA methylguanosine-cap decapping,biological_process,7,8,2,16,2,2,20
GO:0140455,cytoplasm protein quality control,biological_process,8,8,1,9,1,1,20
GO:0000132,establishment of mitotic spindle orientation,biological_process,6,9,11,11,0,1,20
GO:0000154,rRNA modification,biological_process,6,9,5,24,2,2,20
GO:0000398,"mRNA splicing, via spliceosome",biological_process,6,9,85,86,1,1,26
GO:0000460,maturation of 5.8S rRNA,biological_process,6,9,8,22,1,1,20
GO:0000470,maturation of LSU-rRNA,biological_process,6,9,27,59,1,1,20
GO:0000479,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process,6,9,4,55,6,1,20
GO:0000710,meiotic mismatch repair,biological_process,4,9,8,8,0,2,20
GO:0000722,telomere maintenance via recombination,biological_process,7,9,17,17,0,2,20
GO:0000724,double-strand break repair via homologous recombination,biological_process,7,9,29,64,2,2,20
GO:0000956,nuclear-transcribed mRNA catabolic process,biological_process,8,9,13,92,8,1,20
GO:0001015,snoRNA transcription by RNA polymerase II,biological_process,8,9,4,4,0,2,20
GO:0004032,aldose reductase (NADPH) activity,molecular_function,8,9,6,6,0,1,20
GO:0004090,carbonyl reductase (NADPH) activity,molecular_function,8,9,4,4,0,1,20
GO:0004535,poly(A)-specific ribonuclease activity,molecular_function,8,9,6,6,0,1,20
GO:0004596,protein-N-terminal amino-acid acetyltransferase activity,molecular_function,8,9,8,8,0,1,20
GO:0006086,pyruvate decarboxylation to acetyl-CoA,biological_process,7,9,4,4,0,2,20
GO:0006164,purine nucleotide biosynthetic process,biological_process,5,9,25,59,2,3,20
GO:0006221,pyrimidine nucleotide biosynthetic process,biological_process,5,9,10,10,0,2,20
GO:0006283,transcription-coupled nucleotide-excision repair,biological_process,7,9,10,10,0,1,20
GO:0006303,double-strand break repair via nonhomologous end joining,biological_process,7,9,30,30,0,1,20
GO:0006370,7-methylguanosine mRNA capping,biological_process,6,9,7,7,0,2,20
GO:0006388,"tRNA splicing, via endonucleolytic cleavage and ligation",biological_process,6,9,9,9,0,1,20
GO:0006400,tRNA modification,biological_process,6,9,22,57,6,2,20
GO:0006418,tRNA aminoacylation for protein translation,biological_process,7,9,34,34,0,1,20
GO:0006506,GPI anchor biosynthetic process,biological_process,6,9,24,24,0,2,20
GO:0006657,CDP-choline pathway,biological_process,8,9,5,5,0,1,20
