term,gene
GO:0000166,YAL005C
GO:0000166,YAL017W
GO:0000166,YAL019W
GO:0000166,YAL026C
GO:0000166,YAL029C
GO:0000166,YAL035W
GO:0000166,YAL036C
GO:0000166,YAL038W
GO:0000166,YAL048C
GO:0000166,YAL054C
GO:0000166,YAR015W
GO:0000166,YAR018C
GO:0000166,YAR019C
GO:0000166,YBL009W
GO:0000166,YBL016W
GO:0000166,YBL017C
GO:0000166,YBL022C
GO:0000166,YBL023C
GO:0000166,YBL033C
GO:0000166,YBL039C
GO:0000166,YBL063W
GO:0000166,YBL068W
GO:0000166,YBL075C
GO:0000166,YBL076C
GO:0000166,YBL080C
GO:0000166,YBL088C
GO:0000166,YBL099W
GO:0000166,YBL105C
GO:0000166,YBL111C
GO:0000166,YBR020W
GO:0000166,YBR025C
GO:0000166,YBR028C
GO:0000166,YBR041W
GO:0000166,YBR044C
GO:0000166,YBR059C
GO:0000166,YBR073W
GO:0000166,YBR080C
GO:0000166,YBR082C
GO:0000166,YBR084W
GO:0000166,YBR087W
GO:0000166,YBR097W
GO:0000166,YBR114W
GO:0000166,YBR118W
GO:0000166,YBR121C
GO:0000166,YBR127C
GO:0000166,YBR136W
GO:0000166,YBR142W
GO:0000166,YBR160W
GO:0000166,YBR164C
GO:0000166,YBR169C
GO:0000166,YBR179C
GO:0000166,YBR186W
GO:0000166,YBR202W
GO:0000166,YBR208C
GO:0000166,YBR218C
GO:0000166,YBR222C
GO:0000166,YBR227C
GO:0000166,YBR237W
GO:0000166,YBR245C
GO:0000166,YBR264C
GO:0000166,YBR274W
GO:0000166,YBR295W
GO:0000166,YCL004W
GO:0000166,YCL024W
GO:0000166,YCL030C
GO:0000166,YCL040W
GO:0000166,YCL047C
GO:0000166,YCL050C
GO:0000166,YCR002C
GO:0000166,YCR008W
GO:0000166,YCR011C
GO:0000166,YCR012W
GO:0000166,YCR024C
GO:0000166,YCR027C
GO:0000166,YCR036W
GO:0000166,YCR073C
GO:0000166,YCR091W
GO:0000166,YCR092C
GO:0000166,YDL007W
GO:0000166,YDL017W
GO:0000166,YDL025C
GO:0000166,YDL028C
GO:0000166,YDL029W
GO:0000166,YDL031W
GO:0000166,YDL033C
GO:0000166,YDL045C
GO:0000166,YDL055C
GO:0000166,YDL064W
GO:0000166,YDL079C
GO:0000166,YDL084W
GO:0000166,YDL100C
GO:0000166,YDL101C
GO:0000166,YDL102W
GO:0000166,YDL108W
GO:0000166,YDL125C
GO:0000166,YDL126C
GO:0000166,YDL137W
GO:0000166,YDL141W
GO:0000166,YDL143W
GO:0000166,YDL154W
GO:0000166,YDL159W
GO:0000166,YDL160C
GO:0000166,YDL164C
GO:0000166,YDL166C
GO:0000166,YDL185W
GO:0000166,YDL192W
GO:0000166,YDL214C
GO:0000166,YDL225W
GO:0000166,YDL229W
GO:0000166,YDR004W
GO:0000166,YDR009W
GO:0000166,YDR011W
GO:0000166,YDR017C
GO:0000166,YDR020C
GO:0000166,YDR021W
GO:0000166,YDR023W
GO:0000166,YDR037W
GO:0000166,YDR038C
GO:0000166,YDR039C
GO:0000166,YDR040C
GO:0000166,YDR054C
GO:0000166,YDR059C
GO:0000166,YDR061W
GO:0000166,YDR076W
GO:0000166,YDR091C
GO:0000166,YDR092W
GO:0000166,YDR093W
GO:0000166,YDR097C
GO:0000166,YDR122W
GO:0000166,YDR127W
GO:0000166,YDR135C
GO:0000166,YDR147W
GO:0000166,YDR172W
GO:0000166,YDR173C
GO:0000166,YDR177W
GO:0000166,YDR188W
GO:0000166,YDR190C
GO:0000166,YDR194C
GO:0000166,YDR196C
GO:0000166,YDR208W
GO:0000166,YDR212W
GO:0000166,YDR218C
GO:0000166,YDR226W
GO:0000166,YDR236C
GO:0000166,YDR243C
GO:0000166,YDR247W
GO:0000166,YDR248C
GO:0000166,YDR258C
GO:0000166,YDR268W
GO:0000166,YDR270W
GO:0000166,YDR283C
GO:0000166,YDR291W
GO:0000166,YDR292C
GO:0000166,YDR300C
GO:0000166,YDR305C
GO:0000166,YDR315C
GO:0000166,YDR332W
GO:0000166,YDR334W
GO:0000166,YDR336W
GO:0000166,YDR341C
GO:0000166,YDR370C
GO:0000166,YDR375C
GO:0000166,YDR385W
GO:0000166,YDR390C
GO:0000166,YDR394W
GO:0000166,YDR399W
GO:0000166,YDR406W
GO:0000166,YDR454C
GO:0000166,YDR466W
GO:0000166,YDR477W
GO:0000166,YDR490C
GO:0000166,YDR502C
GO:0000166,YDR507C
GO:0000166,YDR516C
GO:0000166,YDR523C
GO:0000166,YDR530C
GO:0000166,YDR531W
GO:0000166,YDR534C
GO:0000166,YDR545W
GO:0000166,YEL012W
GO:0000166,YEL029C
GO:0000166,YEL030W
GO:0000166,YEL031W
GO:0000166,YEL032W
GO:0000166,YEL041W
GO:0000166,YEL045C
GO:0000166,YEL052W
GO:0000166,YEL055C
GO:0000166,YEL061C
GO:0000166,YEL077C
GO:0000166,YER005W
GO:0000166,YER006W
GO:0000166,YER013W
GO:0000166,YER015W
GO:0000166,YER017C
GO:0000166,YER020W
GO:0000166,YER025W
GO:0000166,YER031C
GO:0000166,YER036C
GO:0000166,YER047C
GO:0000166,YER052C
GO:0000166,YER055C
GO:0000166,YER069W
GO:0000166,YER070W
GO:0000166,YER087W
GO:0000166,YER095W
GO:0000166,YER099C
GO:0000166,YER100W
GO:0000166,YER103W
GO:0000166,YER123W
GO:0000166,YER129W
GO:0000166,YER164W
GO:0000166,YER166W
GO:0000166,YER168C
GO:0000166,YER170W
GO:0000166,YER171W
GO:0000166,YER172C
GO:0000166,YER173W
GO:0000166,YER176W
GO:0000166,YER179W
GO:0000166,YER183C
GO:0000166,YER190W
GO:0000166,YFL002C
GO:0000166,YFL003C
GO:0000166,YFL005W
GO:0000166,YFL008W
GO:0000166,YFL022C
GO:0000166,YFL028C
GO:0000166,YFL029C
GO:0000166,YFL033C
GO:0000166,YFL037W
GO:0000166,YFL038C
GO:0000166,YFL039C
GO:0000166,YFL053W
GO:0000166,YFL066C
GO:0000166,YFR007W
GO:0000166,YFR009W
GO:0000166,YFR014C
GO:0000166,YFR019W
GO:0000166,YFR031C
GO:0000166,YFR038W
GO:0000166,YFR053C
GO:0000166,YGL006W
GO:0000166,YGL008C
GO:0000166,YGL021W
GO:0000166,YGL034C
GO:0000166,YGL048C
GO:0000166,YGL058W
GO:0000166,YGL059W
GO:0000166,YGL062W
GO:0000166,YGL064C
GO:0000166,YGL078C
GO:0000166,YGL091C
GO:0000166,YGL099W
GO:0000166,YGL115W
GO:0000166,YGL119W
GO:0000166,YGL120C
GO:0000166,YGL129C
GO:0000166,YGL130W
GO:0000166,YGL150C
GO:0000166,YGL158W
GO:0000166,YGL163C
GO:0000166,YGL167C
GO:0000166,YGL169W
GO:0000166,YGL171W
GO:0000166,YGL179C
GO:0000166,YGL180W
GO:0000166,YGL201C
GO:0000166,YGL210W
GO:0000166,YGL216W
GO:0000166,YGL234W
GO:0000166,YGL245W
GO:0000166,YGL246C
GO:0000166,YGL249W
GO:0000166,YGL251C
GO:0000166,YGL253W
GO:0000166,YGR005C
GO:0000166,YGR010W
GO:0000166,YGR024C
GO:0000166,YGR028W
GO:0000166,YGR040W
GO:0000166,YGR052W
GO:0000166,YGR059W
GO:0000166,YGR061C
GO:0000166,YGR092W
GO:0000166,YGR094W
GO:0000166,YGR102C
GO:0000166,YGR124W
GO:0000166,YGR133W
GO:0000166,YGR152C
GO:0000166,YGR163W
GO:0000166,YGR171C
GO:0000166,YGR173W
GO:0000166,YGR185C
GO:0000166,YGR188C
GO:0000166,YGR194C
GO:0000166,YGR204W
GO:0000166,YGR205W
GO:0000166,YGR210C
GO:0000166,YGR240C
GO:0000166,YGR244C
GO:0000166,YGR262C
GO:0000166,YGR264C
GO:0000166,YGR267C
GO:0000166,YGR270W
GO:0000166,YGR271W
GO:0000166,YGR277C
GO:0000166,YGR281W
GO:0000166,YGR296W
GO:0000166,YHL007C
GO:0000166,YHL011C
GO:0000166,YHL014C
GO:0000166,YHL032C
GO:0000166,YHL035C
GO:0000166,YHR003C
GO:0000166,YHR005C
GO:0000166,YHR011W
GO:0000166,YHR019C
GO:0000166,YHR020W
GO:0000166,YHR022C
GO:0000166,YHR023W
GO:0000166,YHR025W
GO:0000166,YHR030C
GO:0000166,YHR031C
GO:0000166,YHR033W
GO:0000166,YHR064C
GO:0000166,YHR065C
GO:0000166,YHR074W
GO:0000166,YHR079C
GO:0000166,YHR082C
GO:0000166,YHR091C
GO:0000166,YHR102W
GO:0000166,YHR107C
GO:0000166,YHR111W
GO:0000166,YHR120W
GO:0000166,YHR128W
GO:0000166,YHR135C
GO:0000166,YHR164C
GO:0000166,YHR168W
GO:0000166,YHR169W
GO:0000166,YHR201C
GO:0000166,YHR205W
GO:0000166,YHR216W
GO:0000166,YIL003W
GO:0000166,YIL009W
GO:0000166,YIL013C
GO:0000166,YIL022W
GO:0000166,YIL033C
GO:0000166,YIL035C
GO:0000166,YIL042C
GO:0000166,YIL048W
GO:0000166,YIL066C
GO:0000166,YIL078W
GO:0000166,YIL095W
GO:0000166,YIL107C
GO:0000166,YIL118W
GO:0000166,YIL126W
GO:0000166,YIL142W
GO:0000166,YIL143C
GO:0000166,YIL145C
GO:0000166,YIL147C
GO:0000166,YIL173W
GO:0000166,YIL177C
GO:0000166,YIR002C
GO:0000166,YIR008C
GO:0000166,YIR016W
GO:0000166,YJL005W
GO:0000166,YJL008C
GO:0000166,YJL011C
GO:0000166,YJL014W
GO:0000166,YJL019W
GO:0000166,YJL033W
GO:0000166,YJL034W
GO:0000166,YJL046W
GO:0000166,YJL050W
GO:0000166,YJL057C
GO:0000166,YJL074C
GO:0000166,YJL087C
GO:0000166,YJL092W
GO:0000166,YJL095W
GO:0000166,YJL100W
GO:0000166,YJL101C
GO:0000166,YJL102W
GO:0000166,YJL106W
GO:0000166,YJL111W
GO:0000166,YJL128C
GO:0000166,YJL130C
GO:0000166,YJL138C
GO:0000166,YJL140W
GO:0000166,YJL141C
GO:0000166,YJL155C
GO:0000166,YJL164C
GO:0000166,YJL165C
GO:0000166,YJL187C
GO:0000166,YJL194W
GO:0000166,YJL222W
GO:0000166,YJL225C
GO:0000166,YJR010W
GO:0000166,YJR035W
GO:0000166,YJR045C
GO:0000166,YJR049C
GO:0000166,YJR057W
GO:0000166,YJR059W
GO:0000166,YJR064W
GO:0000166,YJR065C
GO:0000166,YJR066W
GO:0000166,YJR068W
GO:0000166,YJR069C
GO:0000166,YJR072C
GO:0000166,YJR076C
GO:0000166,YJR103W
GO:0000166,YJR105W
GO:0000166,YJR109C
GO:0000166,YJR121W
GO:0000166,YJR124C
GO:0000166,YKL001C
GO:0000166,YKL017C
GO:0000166,YKL024C
GO:0000166,YKL025C
GO:0000166,YKL027W
GO:0000166,YKL048C
GO:0000166,YKL067W
GO:0000166,YKL073W
GO:0000166,YKL078W
GO:0000166,YKL079W
GO:0000166,YKL080W
GO:0000166,YKL086W
GO:0000166,YKL101W
GO:0000166,YKL110C
GO:0000166,YKL116C
GO:0000166,YKL126W
GO:0000166,YKL129C
GO:0000166,YKL132C
GO:0000166,YKL139W
GO:0000166,YKL145W
GO:0000166,YKL151C
GO:0000166,YKL154W
GO:0000166,YKL161C
GO:0000166,YKL166C
GO:0000166,YKL168C
GO:0000166,YKL171W
GO:0000166,YKL173W
GO:0000166,YKL181W
GO:0000166,YKL188C
GO:0000166,YKL194C
GO:0000166,YKL197C
GO:0000166,YKL198C
GO:0000166,YKL203C
GO:0000166,YKL204W
GO:0000166,YKL209C
GO:0000166,YKL210W
GO:0000166,YKL215C
GO:0000166,YKR001C
GO:0000166,YKR002W
GO:0000166,YKR014C
GO:0000166,YKR024C
GO:0000166,YKR054C
GO:0000166,YKR055W
GO:0000166,YKR059W
GO:0000166,YKR084C
GO:0000166,YKR086W
GO:0000166,YKR097W
GO:0000166,YKR103W
GO:0000166,YKR104W
GO:0000166,YLL001W
GO:0000166,YLL008W
GO:0000166,YLL015W
GO:0000166,YLL018C
GO:0000166,YLL019C
GO:0000166,YLL024C
GO:0000166,YLL026W
GO:0000166,YLL034C
GO:0000166,YLL035W
GO:0000166,YLL048C
GO:0000166,YLL066C
GO:0000166,YLL067C
GO:0000166,YLR032W
GO:0000166,YLR036C
GO:0000166,YLR060W
GO:0000166,YLR069C
GO:0000166,YLR086W
GO:0000166,YLR096W
GO:0000166,YLR106C
GO:0000166,YLR113W
GO:0000166,YLR133W
GO:0000166,YLR143W
GO:0000166,YLR153C
GO:0000166,YLR180W
GO:0000166,YLR188W
GO:0000166,YLR212C
GO:0000166,YLR229C
GO:0000166,YLR240W
GO:0000166,YLR243W
GO:0000166,YLR247C
GO:0000166,YLR248W
GO:0000166,YLR249W
GO:0000166,YLR259C
GO:0000166,YLR260W
GO:0000166,YLR262C
GO:0000166,YLR274W
GO:0000166,YLR276C
GO:0000166,YLR289W
GO:0000166,YLR293C
GO:0000166,YLR305C
GO:0000166,YLR306W
GO:0000166,YLR314C
GO:0000166,YLR328W
GO:0000166,YLR345W
GO:0000166,YLR361C
GO:0000166,YLR362W
GO:0000166,YLR369W
GO:0000166,YLR382C
GO:0000166,YLR383W
GO:0000166,YLR397C
GO:0000166,YLR398C
GO:0000166,YLR410W
GO:0000166,YLR419W
GO:0000166,YLR430W
GO:0000166,YLR432W
GO:0000166,YLR446W
GO:0000166,YLR466W
GO:0000166,YLR467W
GO:0000166,YML001W
GO:0000166,YML051W
GO:0000166,YML056C
GO:0000166,YML061C
GO:0000166,YML064C
GO:0000166,YML065W
GO:0000166,YML070W
GO:0000166,YML085C
GO:0000166,YML093W
GO:0000166,YML121W
GO:0000166,YML124C
GO:0000166,YML133C
GO:0000166,YMR001C
GO:0000166,YMR022W
GO:0000166,YMR023C
GO:0000166,YMR078C
GO:0000166,YMR080C
GO:0000166,YMR089C
GO:0000166,YMR097C
GO:0000166,YMR104C
GO:0000166,YMR106C
GO:0000166,YMR109W
GO:0000166,YMR113W
GO:0000166,YMR128W
GO:0000166,YMR138W
GO:0000166,YMR139W
GO:0000166,YMR162C
GO:0000166,YMR186W
GO:0000166,YMR190C
GO:0000166,YMR205C
GO:0000166,YMR207C
GO:0000166,YMR208W
GO:0000166,YMR216C
GO:0000166,YMR217W
GO:0000166,YMR220W
GO:0000166,YMR246W
GO:0000166,YMR284W
GO:0000166,YMR290C
GO:0000166,YMR291W
GO:0000166,YMR293C
GO:0000166,YMR301C
GO:0000166,YMR315W
GO:0000166,YNL014W
GO:0000166,YNL020C
GO:0000166,YNL040W
GO:0000166,YNL073W
GO:0000166,YNL088W
GO:0000166,YNL090W
GO:0000166,YNL093W
GO:0000166,YNL098C
GO:0000166,YNL102W
GO:0000166,YNL112W
GO:0000166,YNL129W
GO:0000166,YNL132W
GO:0000166,YNL154C
GO:0000166,YNL161W
GO:0000166,YNL163C
GO:0000166,YNL180C
GO:0000166,YNL183C
GO:0000166,YNL200C
GO:0000166,YNL207W
GO:0000166,YNL209W
GO:0000166,YNL218W
GO:0000166,YNL220W
GO:0000166,YNL247W
GO:0000166,YNL250W
GO:0000166,YNL256W
GO:0000166,YNL261W
GO:0000166,YNL262W
GO:0000166,YNL267W
GO:0000166,YNL290W
GO:0000166,YNL298W
GO:0000166,YNL304W
GO:0000166,YNL307C
GO:0000166,YNL329C
GO:0000166,YNL339C
GO:0000166,YNR011C
GO:0000166,YNR012W
GO:0000166,YNR016C
GO:0000166,YNR027W
GO:0000166,YNR029C
GO:0000166,YNR031C
GO:0000166,YNR038W
GO:0000166,YNR043W
GO:0000166,YNR047W
GO:0000166,YNR053C
GO:0000166,YNR057C
GO:0000166,YNR070W
GO:0000166,YOL016C
GO:0000166,YOL023W
GO:0000166,YOL033W
GO:0000166,YOL034W
GO:0000166,YOL045W
GO:0000166,YOL049W
GO:0000166,YOL055C
GO:0000166,YOL058W
GO:0000166,YOL061W
GO:0000166,YOL075C
GO:0000166,YOL090W
GO:0000166,YOL094C
GO:0000166,YOL095C
GO:0000166,YOL097C
GO:0000166,YOL100W
GO:0000166,YOL113W
GO:0000166,YOL128C
GO:0000166,YOL136C
GO:0000166,YOR001W
GO:0000166,YOR005C
GO:0000166,YOR011W
GO:0000166,YOR046C
GO:0000166,YOR061W
GO:0000166,YOR076C
GO:0000166,YOR089C
GO:0000166,YOR094W
GO:0000166,YOR101W
GO:0000166,YOR117W
GO:0000166,YOR119C
GO:0000166,YOR128C
GO:0000166,YOR133W
GO:0000166,YOR141C
GO:0000166,YOR142W
GO:0000166,YOR143C
GO:0000166,YOR153W
GO:0000166,YOR155C
GO:0000166,YOR165W
GO:0000166,YOR168W
GO:0000166,YOR171C
GO:0000166,YOR185C
GO:0000166,YOR187W
GO:0000166,YOR191W
GO:0000166,YOR204W
GO:0000166,YOR211C
GO:0000166,YOR217W
GO:0000166,YOR231W
GO:0000166,YOR233W
GO:0000166,YOR241W
GO:0000166,YOR250C
GO:0000166,YOR259C
GO:0000166,YOR262W
GO:0000166,YOR267C
GO:0000166,YOR274W
GO:0000166,YOR290C
GO:0000166,YOR291W
GO:0000166,YOR303W
GO:0000166,YOR304W
GO:0000166,YOR317W
GO:0000166,YOR326W
GO:0000166,YOR328W
GO:0000166,YOR335C
GO:0000166,YOR339C
GO:0000166,YOR347C
GO:0000166,YOR351C
GO:0000166,YOR359W
GO:0000166,YOR386W
GO:0000166,YOR396W
GO:0000166,YPL003W
GO:0000166,YPL008W
GO:0000166,YPL026C
GO:0000166,YPL029W
GO:0000166,YPL031C
GO:0000166,YPL036W
GO:0000166,YPL040C
GO:0000166,YPL042C
GO:0000166,YPL051W
GO:0000166,YPL058C
GO:0000166,YPL074W
GO:0000166,YPL082C
GO:0000166,YPL093W
GO:0000166,YPL097W
GO:0000166,YPL104W
GO:0000166,YPL106C
GO:0000166,YPL119C
GO:0000166,YPL140C
GO:0000166,YPL141C
GO:0000166,YPL147W
GO:0000166,YPL150W
GO:0000166,YPL153C
GO:0000166,YPL155C
GO:0000166,YPL160W
GO:0000166,YPL167C
GO:0000166,YPL188W
GO:0000166,YPL203W
GO:0000166,YPL204W
GO:0000166,YPL207W
GO:0000166,YPL209C
GO:0000166,YPL214C
GO:0000166,YPL217C
GO:0000166,YPL218W
GO:0000166,YPL222W
GO:0000166,YPL226W
GO:0000166,YPL235W
GO:0000166,YPL236C
GO:0000166,YPL240C
GO:0000166,YPL258C
GO:0000166,YPL270W
GO:0000166,YPL283C
GO:0000166,YPR019W
GO:0000166,YPR024W
GO:0000166,YPR033C
GO:0000166,YPR035W
GO:0000166,YPR041W
GO:0000166,YPR047W
GO:0000166,YPR054W
GO:0000166,YPR066W
GO:0000166,YPR080W
GO:0000166,YPR081C
GO:0000166,YPR088C
GO:0000166,YPR106W
GO:0000166,YPR111W
GO:0000166,YPR141C
GO:0000166,YPR145W
GO:0000166,YPR161C
GO:0000166,YPR165W
GO:0000166,YPR173C
GO:0000166,YPR204W
GO:0000171,YAL033W
GO:0000171,YBL018C
GO:0000171,YBR167C
GO:0000171,YBR257W
GO:0000171,YGR030C
GO:0000171,YHR062C
GO:0000171,YNL221C
GO:0000171,YNL282W
GO:0000172,YAL033W
GO:0000172,YBL018C
GO:0000172,YBR167C
GO:0000172,YBR257W
GO:0000172,YDR478W
GO:0000172,YGR030C
GO:0000172,YHR062C
GO:0000172,YLR145W
GO:0000172,YML017W
GO:0000172,YNL221C
GO:0000172,YNL282W
GO:0000175,YDR293C
GO:0000175,YGR276C
GO:0000175,YLR059C
GO:0000175,YLR107W
GO:0000175,YLR132C
GO:0000175,YMR287C
GO:0000175,YNR052C
GO:0000175,YOL021C
GO:0000175,YOR001W
GO:0000176,YCR035C
GO:0000176,YDL111C
GO:0000176,YDR280W
GO:0000176,YGR095C
GO:0000176,YGR158C
GO:0000176,YGR195W
GO:0000176,YHR069C
GO:0000176,YNL232W
GO:0000176,YOL021C
GO:0000176,YOL142W
GO:0000176,YOR001W
GO:0000176,YPL146C
GO:0000177,YCR035C
GO:0000177,YDL111C
GO:0000177,YDR280W
GO:0000177,YGR095C
GO:0000177,YGR158C
GO:0000177,YGR195W
GO:0000177,YHR069C
GO:0000177,YNL232W
GO:0000177,YOL021C
GO:0000177,YOL142W
GO:0000178,YCR035C
GO:0000178,YDL111C
GO:0000178,YDR280W
GO:0000178,YGR095C
GO:0000178,YGR158C
GO:0000178,YGR195W
GO:0000178,YHR069C
GO:0000178,YHR081W
GO:0000178,YNL232W
GO:0000178,YOL021C
GO:0000178,YOL142W
GO:0000178,YOR001W
GO:0000182,YBR245C
GO:0000182,YEL055C
GO:0000182,YER164W
GO:0000182,YGR063C
GO:0000182,YHL025W
GO:0000182,YJL076W
GO:0000182,YKL125W
GO:0000182,YKR010C
GO:0000182,YOR290C
GO:0000183,YAL019W
GO:0000183,YBR279W
GO:0000183,YDL042C
GO:0000183,YDR026C
GO:0000183,YDR110W
GO:0000183,YDR439W
GO:0000183,YDR448W
GO:0000183,YER088C
GO:0000183,YGL037C
GO:0000183,YJL076W
GO:0000183,YJL127C
GO:0000183,YJR119C
GO:0000183,YKR010C
GO:0000183,YKR019C
GO:0000183,YLR285W
GO:0000183,YML109W
GO:0000183,YMR179W
GO:0000183,YOL006C
GO:0000183,YOR209C
GO:0000183,YOR304W
GO:0000183,YPL015C
GO:0000184,YDR206W
GO:0000184,YER035W
GO:0000184,YER176W
GO:0000184,YGL173C
GO:0000184,YGL222C
GO:0000184,YGR072W
GO:0000184,YHR077C
GO:0000184,YIL151C
GO:0000184,YKL220C
GO:0000184,YKR096W
GO:0000184,YLR233C
GO:0000184,YLR363C
GO:0000184,YMR080C
GO:0000184,YMR125W
GO:0000184,YNL016W
GO:0000184,YNL112W
GO:0000184,YNL118C
GO:0000184,YOL123W
GO:0000184,YOL139C
GO:0000184,YOL149W
GO:0000184,YOR076C
GO:0000184,YOR173W
GO:0000184,YPL178W
GO:0000209,YAL005C
GO:0000209,YBR082C
GO:0000209,YDL190C
GO:0000209,YDR030C
GO:0000209,YDR054C
GO:0000209,YDR059C
GO:0000209,YDR092W
GO:0000209,YDR177W
GO:0000209,YDR265W
GO:0000209,YDR457W
GO:0000209,YEL012W
GO:0000209,YER068W
GO:0000209,YER100W
GO:0000209,YGL058W
GO:0000209,YGL087C
GO:0000209,YGL141W
GO:0000209,YGR133W
GO:0000209,YGR184C
GO:0000209,YIL046W
GO:0000209,YJR141W
GO:0000209,YKL010C
GO:0000209,YKL059C
GO:0000209,YKR017C
GO:0000209,YLR024C
GO:0000209,YLR032W
GO:0000209,YML068W
GO:0000209,YML111W
GO:0000209,YMR026C
GO:0000209,YMR275C
GO:0000209,YNR069C
GO:0000209,YOR339C
GO:0000209,YOR371C
GO:0000209,YPL054W
GO:0000212,YLR212C
GO:0000213,YAR008W
GO:0000213,YLR105C
GO:0000213,YMR059W
GO:0000213,YPL083C
GO:0000214,YAR008W
GO:0000214,YLR105C
GO:0000214,YMR059W
GO:0000214,YPL083C
GO:0000217,YER161C
GO:0000217,YFL008W
GO:0000217,YFR031C
GO:0000217,YGL249W
GO:0000217,YHR153C
GO:0000220,YCL005W-A
GO:0000220,YEL027W
GO:0000220,YHR026W
GO:0000220,YLR447C
GO:0000220,YMR054W
GO:0000220,YOR270C
GO:0000220,YPL234C
GO:0000221,YBR127C
GO:0000221,YDL185W
GO:0000221,YGR020C
GO:0000221,YHR039C-A
GO:0000221,YKL080W
GO:0000221,YOR332W
GO:0000221,YPR036W
GO:0000226,YDR150W
GO:0000226,YER007W
GO:0000226,YFL037W
GO:0000226,YFR028C
GO:0000226,YHR172W
GO:0000226,YJR070C
GO:0000226,YJR108W
GO:0000226,YML085C
GO:0000226,YML124C
GO:0000226,YNL126W
GO:0000226,YNR035C
GO:0000226,YOR058C
GO:0000226,YOR349W
GO:0000228,YBR289W
GO:0000228,YDL154W
GO:0000228,YDR499W
GO:0000228,YER095W
GO:0000228,YFL003C
GO:0000228,YGL213C
GO:0000228,YHL022C
GO:0000228,YHR124W
GO:0000228,YJL072C
GO:0000228,YLR321C
GO:0000228,YLR394W
GO:0000228,YML032C
GO:0000228,YNL216W
GO:0000228,YOL090W
GO:0000228,YPL082C
GO:0000228,YPR135W
GO:0000235,YDR130C
GO:0000235,YEL061C
GO:0000235,YKR054C
GO:0000243,YDR235W
GO:0000243,YDR240C
GO:0000243,YGR074W
GO:0000243,YHR086W
GO:0000243,YIL061C
GO:0000243,YKL074C
GO:0000243,YLR116W
GO:0000243,YLR147C
GO:0000243,YLR298C
GO:0000243,YML046W
GO:0000243,YMR125W
GO:0000243,YPL178W
GO:0000244,YBL074C
GO:0000244,YBR055C
GO:0000244,YGR091W
GO:0000244,YHR165C
GO:0000244,YKL173W
GO:0000244,YMR268C
GO:0000245,YBR102C
GO:0000245,YDL043C
GO:0000245,YFR005C
GO:0000245,YIR005W
GO:0000245,YLR117C
GO:0000245,YML010W
GO:0000245,YML049C
GO:0000245,YMR216C
GO:0000245,YMR240C
GO:0000245,YMR268C
GO:0000245,YMR288W
GO:0000245,YNL138W-A
GO:0000245,YPR057W
GO:0000245,YPR094W
GO:0000256,YBR208C
GO:0000256,YIR027C
GO:0000256,YIR028W
GO:0000256,YIR029W
GO:0000256,YIR031C
GO:0000256,YIR032C
GO:0000256,YNL314W
GO:0000262,YBL022C
GO:0000262,YJR144W
GO:0000262,YMR072W
GO:0000262,YNL295W
GO:0000262,YPL029W
GO:0000262,YPL159C
GO:0000266,YDR150W
GO:0000266,YFR004W
GO:0000266,YIL065C
GO:0000266,YIL156W-B
GO:0000266,YJL112W
GO:0000266,YKR036C
GO:0000266,YLL001W
GO:0000266,YPR083W
GO:0000272,YDR371W
GO:0000272,YIL099W
GO:0000272,YIL123W
GO:0000272,YKR042W
GO:0000272,YLR144C
GO:0000272,YLR286C
GO:0000272,YLR307W
GO:0000272,YLR308W
GO:0000272,YNL066W
GO:0000272,YNR067C
GO:0000278,YAL034W-A
GO:0000278,YBL009W
GO:0000278,YDL134C
GO:0000278,YDL164C
GO:0000278,YDL188C
GO:0000278,YDR159W
GO:0000278,YDR328C
GO:0000278,YDR457W
GO:0000278,YFL037W
GO:0000278,YFR028C
GO:0000278,YGL021W
GO:0000278,YGL061C
GO:0000278,YHR172W
GO:0000278,YKR083C
GO:0000278,YLR212C
GO:0000278,YLR272C
GO:0000278,YML085C
GO:0000278,YML124C
GO:0000278,YNL126W
GO:0000278,YNL262W
GO:0000278,YOR315W
GO:0000278,YPR135W
GO:0000278,YPR141C
GO:0000280,YGR092W
GO:0000280,YGR098C
GO:0000280,YJL080C
GO:0000280,YKL172W
GO:0000280,YLL032C
GO:0000280,YML085C
GO:0000280,YML124C
GO:0000281,YAR019C
GO:0000281,YCR002C
GO:0000281,YHR107C
GO:0000281,YIL106W
GO:0000281,YIL138C
GO:0000281,YJR076C
GO:0000281,YKL048C
GO:0000281,YLR314C
GO:0000281,YMR032W
GO:0000281,YNL079C
GO:0000281,YNL152W
GO:0000281,YPR188C
GO:0000282,YAL041W
GO:0000282,YCR063W
GO:0000282,YDR241W
GO:0000282,YDR420W
GO:0000282,YER014C-A
GO:0000282,YGR014W
GO:0000282,YGR041W
GO:0000282,YGR262C
GO:0000282,YHL007C
GO:0000282,YIL138C
GO:0000282,YJL188C
GO:0000282,YLR062C
GO:0000282,YLR084C
GO:0000282,YLR330W
GO:0000282,YLR353W
GO:0000282,YOL072W
GO:0000282,YOR094W
GO:0000282,YOR129C
GO:0000282,YOR299W
GO:0000282,YOR300W
GO:0000287,YAL026C
GO:0000287,YAL038W
GO:0000287,YBL068W
GO:0000287,YBR011C
GO:0000287,YBR176W
GO:0000287,YBR252W
GO:0000287,YCL018W
GO:0000287,YDL066W
GO:0000287,YDL080C
GO:0000287,YDR093W
