gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,df_effective,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
OPI1_RFX1_TFC7,trigenic,C16:0,0.04409060288887279,0.16637305613923423,0.0960555287478876,0.6607190940708549,6.711995645614571,0.704534529837876,0.04409060288887279,False,False
OPI1_RFX1_TFC7,trigenic,C18:0,-0.2729372653873854,0.15503124450155975,0.08950733074577821,0.02528964860310201,5.478711331019088,0.052338577109028506,0.2729372653873854,True,False
OPI1_RFX1_TFC7,trigenic,C16:1,0.9522110707205897,0.5410915132502645,0.31239933083126215,0.056263615837319314,2.9691613475228884,0.09587642412373744,0.9522110707205897,False,False
OPI1_RFX1_TFC7,trigenic,C18:1,4.25556584452554,0.6753754626309016,0.389928205154019,0.006575954325929834,2.134025176008494,0.0197278629777895,4.25556584452554,True,True
OPI1_RFX1_TFC7,trigenic,Total Titer,0.4590347254068815,0.14916900108382777,0.08612276293049555,0.0011420700838613573,6.894643434971163,0.006222406151126398,0.4590347254068815,True,True
RFX1_RGR1_TFC7,trigenic,C14:0,4.864187618887831,4.2091476205603735,2.4301525117894047,0.13226580293250434,3.2413133327758317,0.18774907215468806,4.864187618887831,False,False
RFX1_RGR1_TFC7,trigenic,C16:0,0.21869907313117587,0.3598521908412237,0.2077607592506571,0.39256525933289943,2.242205371092743,0.456500969321971,0.21869907313117587,False,False
RFX1_RGR1_TFC7,trigenic,C18:0,-0.484542782573562,0.09210925048007493,0.05317930055952592,2.217274655125223e-05,7.671893621681962,0.00043523484721085453,0.484542782573562,True,True
RFX1_RGR1_TFC7,trigenic,C16:1,0.8836202181305701,1.0290523041236577,0.5941236247959985,0.222548624496262,3.4286591819171237,0.28324370390433345,0.8836202181305701,False,False
RFX1_RGR1_TFC7,trigenic,C18:1,2.9346230071958357,3.705772006573145,2.1395284655503852,0.3036296398840055,2.002743745818965,0.3655844230643843,2.9346230071958357,False,False
RFX1_RGR1_TFC7,trigenic,Total Titer,0.32456015148029416,0.6721254249726104,0.3880517950371282,0.4882426256960126,2.0735064519831123,0.5471210726358516,0.32456015148029416,False,False
FKH1_GCN5_MED4,trigenic,C14:0,4.89280052978949,3.1769563386767925,1.8398317687423986,0.04954754292497543,4.537925235776289,0.08649619962941922,4.89280052978949,True,False
FKH1_GCN5_MED4,trigenic,C16:0,0.5972138159602102,0.22379231225992913,0.13486248541092066,0.008625188672549688,4.526195401206436,0.023595343724906046,0.5972138159602102,True,True
FKH1_GCN5_MED4,trigenic,C18:0,0.12903712482702634,0.08240226905039547,0.04787250104899215,0.06485790573038885,3.3922138937668165,0.10621225846673771,0.12903712482702634,False,False
