triple,order,order_idx,gene_1,gene_2,gene_3,f_base,f_single,f_double,f_triple,se_single,se_double,se_triple,n_single,n_double,n_triple,tau_multiplicative,monotone,monotone_within_se,min_rung,valley_depth
GCN5-RGR1-SPT3,GCN5>RGR1>SPT3,0,GCN5,RGR1,SPT3,1.0,1.0580767907963287,0.9441231404177625,0.9134752180737413,0.0495303851523764,0.045264570880747965,0.028128658756432213,2,3,3,-0.30459882991895704,False,False,0.9134752180737413,0.05587685958223754
GCN5-RGR1-SPT3,GCN5>SPT3>RGR1,1,GCN5,SPT3,RGR1,1.0,1.0580767907963287,1.087482036257774,0.9134752180737413,0.0495303851523764,0.0644875601018415,0.028128658756432213,2,3,3,-0.30459882991895704,False,False,0.9134752180737413,-0.05807679079632866
GCN5-RGR1-SPT3,RGR1>GCN5>SPT3,2,RGR1,GCN5,SPT3,1.0,0.9121109966844414,0.9441231404177625,0.9134752180737413,0.02027007226013599,0.045264570880747965,0.028128658756432213,3,3,3,-0.30459882991895704,False,False,0.9121109966844414,0.0878890033155586
GCN5-RGR1-SPT3,RGR1>SPT3>GCN5,3,RGR1,SPT3,GCN5,1.0,0.9121109966844414,1.043866930768184,0.9134752180737413,0.02027007226013599,0.12996457183125693,0.028128658756432213,3,3,3,-0.30459882991895704,False,False,0.9121109966844414,0.0878890033155586
GCN5-RGR1-SPT3,SPT3>GCN5>RGR1,4,SPT3,GCN5,RGR1,1.0,0.8907531667337315,1.087482036257774,0.9134752180737413,0.03756851678710308,0.0644875601018415,0.028128658756432213,3,3,3,-0.30459882991895704,False,False,0.8907531667337315,0.1092468332662685
GCN5-RGR1-SPT3,SPT3>RGR1>GCN5,5,SPT3,RGR1,GCN5,1.0,0.8907531667337315,1.043866930768184,0.9134752180737413,0.03756851678710308,0.12996457183125693,0.028128658756432213,3,3,3,-0.30459882991895704,False,False,0.8907531667337315,0.1092468332662685
MED4-OPI1-RGR1,MED4>OPI1>RGR1,0,MED4,OPI1,RGR1,1.0,0.6856565140873089,1.4600980670120254,0.9283094287684238,0.042580554488161365,0.18824714698428674,0.014386597484666915,3,3,3,-0.9003318685702306,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-RGR1,MED4>RGR1>OPI1,1,MED4,RGR1,OPI1,1.0,0.6856565140873089,1.2065282309647662,0.9283094287684238,0.042580554488161365,0.1049507499808319,0.014386597484666915,3,3,3,-0.9003318685702306,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-RGR1,OPI1>MED4>RGR1,2,OPI1,MED4,RGR1,1.0,0.8408572711869856,1.4600980670120254,0.9283094287684238,0.016130995360014333,0.18824714698428674,0.014386597484666915,3,3,3,-0.9003318685702306,False,False,0.8408572711869856,0.1591427288130144
MED4-OPI1-RGR1,OPI1>RGR1>MED4,3,OPI1,RGR1,MED4,1.0,0.8408572711869856,0.7789430353292616,0.9283094287684238,0.016130995360014333,0.02296887948745143,0.014386597484666915,3,3,3,-0.9003318685702306,False,False,0.7789430353292616,0.22105696467073843
MED4-OPI1-RGR1,RGR1>MED4>OPI1,4,RGR1,MED4,OPI1,1.0,0.9121109966844414,1.2065282309647662,0.9283094287684238,0.02027007226013599,0.1049507499808319,0.014386597484666915,3,3,3,-0.9003318685702306,False,False,0.9121109966844414,0.0878890033155586
