,Query Strain ID,Query allele name,Array Strain ID,Array allele name,Arraytype/Temp,Genetic interaction score (ε),P-value,Query single mutant fitness (SMF),Array SMF,Double mutant fitness,Double mutant fitness standard deviation,Query Systematic Name,Array Systematic Name,Temperature,query_perturbation_type,array_perturbation_type,combined_name
1828169,YJL090C_tsq1101,dpb11-1-supp2,YGL113W_tsa1119,sld3-5001,TSA26,-0.2761,5.662e-24,0.5112,0.7931,0.1293,0.0315,YJL090C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJL090C
1690031,YGL113W_tsq1382,sld3-5001,YJL091C_tsa655,gwt1-20,TSA26,0.0087,0.3643,1.0478,0.8459,0.895,0.01,YGL113W,YJL091C,26,temperature sensitive,temperature sensitive,YGL113W_YJL091C
1829675,YJL091C_tsq655,gwt1-20,YGL113W_tsa1119,sld3-5001,TSA26,0.0002,0.4699,0.8459,0.7931,0.6711,0.0423,YJL091C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJL091C
1690033,YGL113W_tsq1382,sld3-5001,YJL097W_tsa896,phs1-1,TSA26,0.0092,0.4734,1.0478,0.9806,1.0367,0.0874,YGL113W,YJL097W,26,temperature sensitive,temperature sensitive,YGL113W_YJL097W
1830425,YJL097W_tsq1440,phs1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0106,0.4791,0.9752,0.7931,0.784,0.2065,YJL097W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJL097W
1690032,YGL113W_tsq1382,sld3-5001,YJL097W_tsa1207,phs1-5001,TSA26,0.0437,0.1321,1.0478,0.9752,1.0655,0.0329,YGL113W,YJL097W,26,temperature sensitive,temperature sensitive,YGL113W_YJL097W
1831183,YJL104W_tsq499,pam16-3,YGL113W_tsa1119,sld3-5001,TSA26,0.0732,0.03267,0.7733,0.7931,0.6865,0.0379,YJL104W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJL104W
1690034,YGL113W_tsq1382,sld3-5001,YJL104W_tsa499,pam16-3,TSA26,-0.0128,0.2794,1.0478,0.7733,0.7975,0.0183,YGL113W,YJL104W,26,temperature sensitive,temperature sensitive,YGL113W_YJL104W
1831929,YJL111W_tsq2068,cct7-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0557,0.07536,0.6549,0.7931,0.5751,0.0389,YJL111W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJL111W
1832694,YJL125C_tsq620,gcd14-4,YGL113W_tsa1119,sld3-5001,TSA26,0.0991,7.736000000000001e-42,0.6815,0.7931,0.6396,0.0065,YJL125C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJL125C
1690035,YGL113W_tsq1382,sld3-5001,YJL174W_tsa1267,kre9-5001,TSA26,0.0339,0.286,1.0478,0.8426,0.9168,0.0517,YGL113W,YJL174W,26,temperature sensitive,temperature sensitive,YGL113W_YJL174W
1690036,YGL113W_tsq1382,sld3-5001,YJL194W_tsa32,cdc6-1,TSA26,0.0001,0.4536,1.0478,0.7871,0.8248,0.0212,YGL113W,YJL194W,26,temperature sensitive,temperature sensitive,YGL113W_YJL194W
1834977,YJL194W_tsq35,cdc6-1,YGL113W_tsa1119,sld3-5001,TSA26,-0.1379,0.0009123,0.7871,0.7931,0.4863,0.0404,YJL194W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJL194W
1690037,YGL113W_tsq1382,sld3-5001,YJL203W_tsa401,prp21-ts,TSA26,0.0078,0.4653,1.0478,0.9076,0.9588,0.0399,YGL113W,YJL203W,26,temperature sensitive,temperature sensitive,YGL113W_YJL203W
1835754,YJL203W_tsq401,prp21-ts,YGL113W_tsa1119,sld3-5001,TSA26,-0.022,0.233,0.9076,0.7931,0.6978,0.0256,YJL203W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJL203W
1836516,YJR002W_tsq2069,mpp10-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0598,0.0001084,0.2588,0.7931,0.2651,0.0178,YJR002W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR002W
1690039,YGL113W_tsq1382,sld3-5001,YJR006W_tsa794,hys2-ts,TSA26,-0.0106,0.3174,1.0478,0.7913,0.8185,0.0188,YGL113W,YJR006W,26,temperature sensitive,temperature sensitive,YGL113W_YJR006W
1690038,YGL113W_tsq1382,sld3-5001,YJR006W_tsa1163,pol31-5001-supp1,TSA26,0.0249,0.3566,1.0478,0.7992,0.8623,0.0607,YGL113W,YJR006W,26,temperature sensitive,temperature sensitive,YGL113W_YJR006W
1837245,YJR006W_tsq1396,pol31-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.1863,3.453e-05,0.9701,0.7931,0.5831,0.0408,YJR006W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR006W
1690040,YGL113W_tsq1382,sld3-5001,YJR007W_tsa1252,sui2-5001,TSA26,-0.0393,0.2243,1.0478,0.8113,0.8108,0.045,YGL113W,YJR007W,26,temperature sensitive,temperature sensitive,YGL113W_YJR007W
1837991,YJR007W_tsq2852,sui2-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0726,0.01544,0.8113,0.7931,0.716,0.0339,YJR007W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR007W
1838738,YJR013W_tsq3033,gpi14-5007,YGL113W_tsa1119,sld3-5001,TSA26,-0.0499,0.2618,,0.7931,0.7432,0.0748,YJR013W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR013W
1839487,YJR017C_tsq1152,ess1-h164r-supp1,YGL113W_tsa1119,sld3-5001,TSA26,0.0739,2.09e-05,0.7632,0.7931,0.6792,0.0157,YJR017C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR017C
1690041,YGL113W_tsq1382,sld3-5001,YJR017C_tsa698,ess1-h164r,TSA26,0.0067,0.4561,1.0478,0.7902,0.8347,0.0172,YGL113W,YJR017C,26,temperature sensitive,temperature sensitive,YGL113W_YJR017C
1840237,YJR017C_tsq2789,ess1-h164r,YGL113W_tsa1119,sld3-5001,TSA26,0.0727,1.0379999999999999e-29,0.7902,0.7931,0.6994,0.0056,YJR017C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR017C
1840986,YJR022W_tsq2628,lsm8-5003,YGL113W_tsa1119,sld3-5001,TSA26,0.045,0.1009,0.6002,0.7931,0.521,0.0333,YJR022W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR022W
1841710,YJR022W_tsq2972,lsm8-5001-supp1,YGL113W_tsa1119,sld3-5001,TSA26,0.178,2.345e-08,,0.7931,0.9711,0.033,YJR022W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR022W
1690043,YGL113W_tsq1382,sld3-5001,YJR045C_tsa328,ssc1-2,TSA26,0.0693,9.932e-07,1.0478,0.6962,0.7988,0.0124,YGL113W,YJR045C,26,temperature sensitive,temperature sensitive,YGL113W_YJR045C
1843198,YJR045C_tsq2790,ssc1-2,YGL113W_tsa1119,sld3-5001,TSA26,0.105,7.331e-05,0.6962,0.7931,0.6572,0.0264,YJR045C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR045C
1690044,YGL113W_tsq1382,sld3-5001,YJR046W_tsa705,tah11-ts,TSA26,0.0046,0.4979,1.0478,0.8577,0.9033,0.045,YGL113W,YJR046W,26,temperature sensitive,temperature sensitive,YGL113W_YJR046W
1843943,YJR046W_tsq1275,tah11-ts,YGL113W_tsa1119,sld3-5001,TSA26,-0.0992,0.03255,0.8577,0.7931,0.581,0.0574,YJR046W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR046W
1844689,YJR057W_tsq22,cdc8-2,YGL113W_tsa1119,sld3-5001,TSA26,-0.0799,0.001935,0.457,0.7931,0.2825,0.0253,YJR057W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR057W
1845436,YJR057W_tsq407,cdc8-1,YGL113W_tsa1119,sld3-5001,TSA26,-0.1477,8.918e-05,0.6149,0.7931,0.34,0.0402,YJR057W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR057W
1690045,YGL113W_tsq1382,sld3-5001,YJR057W_tsa22,cdc8-2,TSA26,-0.2557,1.62e-05,1.0478,0.457,0.2231,0.0549,YGL113W,YJR057W,26,temperature sensitive,temperature sensitive,YGL113W_YJR057W
1690046,YGL113W_tsq1382,sld3-5001,YJR057W_tsa407,cdc8-1,TSA26,0.0971,0.1666,1.0478,0.6149,0.7414,0.1433,YGL113W,YJR057W,26,temperature sensitive,temperature sensitive,YGL113W_YJR057W
1690047,YGL113W_tsq1382,sld3-5001,YJR064W_tsa1254,cct5-5001,TSA26,-0.008,0.396,1.0478,0.8712,0.9048,0.0341,YGL113W,YJR064W,26,temperature sensitive,temperature sensitive,YGL113W_YJR064W
1846185,YJR064W_tsq2853,cct5-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0247,0.2326,0.8712,0.7931,0.7156,0.0266,YJR064W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR064W
1690048,YGL113W_tsq1382,sld3-5001,YJR065C_tsa299,arp3-f306g-supp1,TSA26,0.0015,0.4906,1.0478,0.8608,0.9034,0.0947,YGL113W,YJR065C,26,temperature sensitive,temperature sensitive,YGL113W_YJR065C
1846945,YJR065C_tsq299,arp3-f306g,YGL113W_tsa1119,sld3-5001,TSA26,0.0183,0.3619,0.95,0.7931,0.7717,0.0376,YJR065C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR065C
1847702,YJR067C_tsq2976,yae1-5004,YGL113W_tsa1119,sld3-5001,TSA26,0.0302,0.05326,,0.7931,0.8233,0.0143,YJR067C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR067C
1690049,YGL113W_tsq1382,sld3-5001,YJR068W_tsa342,rfc2-1,TSA26,-0.0378,0.3728,1.0478,0.8256,0.8273,0.1455,YGL113W,YJR068W,26,temperature sensitive,temperature sensitive,YGL113W_YJR068W
1690050,YGL113W_tsq1382,sld3-5001,YJR072C_tsa1224,npa3-5001,TSA26,0.0237,0.3932,1.0478,0.9583,1.0278,0.0832,YGL113W,YJR072C,26,temperature sensitive,temperature sensitive,YGL113W_YJR072C
1850703,YJR076C_tsq74,cdc11-2,YGL113W_tsa1119,sld3-5001,TSA26,0.0704,0.03459,0.8504,0.7931,0.7449,0.0379,YJR076C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1849954,YJR076C_tsq356,cdc11-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0431,0.1073,0.9374,0.7931,0.7866,0.0306,YJR076C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1690055,YGL113W_tsq1382,sld3-5001,YJR076C_tsa84,cdc11-5,TSA26,0.0562,0.1463,1.0478,0.7931,0.8872,0.0459,YGL113W,YJR076C,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1690054,YGL113W_tsq1382,sld3-5001,YJR076C_tsa83,cdc11-3,TSA26,0.0205,0.3423,1.0478,0.9175,0.9819,0.0383,YGL113W,YJR076C,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1690053,YGL113W_tsq1382,sld3-5001,YJR076C_tsa82,cdc11-2,TSA26,0.005,0.4958,1.0478,0.8504,0.896,0.066,YGL113W,YJR076C,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1690052,YGL113W_tsq1382,sld3-5001,YJR076C_tsa356,cdc11-1,TSA26,0.0436,0.1153,1.0478,0.9374,1.0258,0.0309,YGL113W,YJR076C,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1690051,YGL113W_tsq1382,sld3-5001,YJR076C_tsa126,cdc11-4,TSA26,0.0058,0.4696,1.0478,0.7449,0.7863,0.0143,YGL113W,YJR076C,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1848456,YJR076C_tsq1070,cdc11-3,YGL113W_tsa1119,sld3-5001,TSA26,0.0175,0.3985,0.9175,0.7931,0.7452,0.0682,YJR076C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1849205,YJR076C_tsq126,cdc11-4,YGL113W_tsa1119,sld3-5001,TSA26,0.093,0.121,0.7449,0.7931,0.6838,0.0955,YJR076C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1851452,YJR076C_tsq76,cdc11-5,YGL113W_tsa1119,sld3-5001,TSA26,-0.0168,0.3758,0.7931,0.7931,0.6122,0.0558,YJR076C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR076C
1852948,YJR093C_tsq1325,fip1-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.0027,0.4187,0.6304,0.7931,0.4973,0.0247,YJR093C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR093C
1852201,YJR093C_tsq1187,fip1-433,YGL113W_tsa1119,sld3-5001,TSA26,0.0185,0.4075,0.9457,0.7931,0.7685,0.0814,YJR093C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR093C
1690056,YGL113W_tsq1382,sld3-5001,YJR093C_tsa1096,fip1-5001,TSA26,-0.012,0.3991,1.0478,0.6304,0.6485,0.048,YGL113W,YJR093C,26,temperature sensitive,temperature sensitive,YGL113W_YJR093C
1855209,YJR112W_tsq440,nnf1-77,YGL113W_tsa1119,sld3-5001,TSA26,-0.0146,0.3512,1.0133,0.7931,0.789,0.0349,YJR112W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR112W
1690058,YGL113W_tsq1382,sld3-5001,YJR112W_tsa439,nnf1-48,TSA26,0.0471,0.1988,1.0478,0.967,1.0603,0.0579,YGL113W,YJR112W,26,temperature sensitive,temperature sensitive,YGL113W_YJR112W
1690057,YGL113W_tsq1382,sld3-5001,YJR112W_tsa438,nnf1-17,TSA26,0.0058,0.4872,1.0478,1.019,1.0735,0.0416,YGL113W,YJR112W,26,temperature sensitive,temperature sensitive,YGL113W_YJR112W
1690059,YGL113W_tsq1382,sld3-5001,YJR112W_tsa440,nnf1-77,TSA26,0.0201,0.3263,1.0478,1.0133,1.0818,0.0316,YGL113W,YJR112W,26,temperature sensitive,temperature sensitive,YGL113W_YJR112W
1853697,YJR112W_tsq1120,nnf1-48,YGL113W_tsa1119,sld3-5001,TSA26,0.0206,0.3179,0.967,0.7931,0.7875,0.0326,YJR112W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR112W
1854453,YJR112W_tsq438,nnf1-17,YGL113W_tsa1119,sld3-5001,TSA26,0.0355,0.3005,1.019,0.7931,0.8437,0.074,YJR112W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YJR112W
1690060,YGL113W_tsq1382,sld3-5001,YJR141W_tsa1248,ipa1-5001,TSA26,0.0792,0.003007,1.0478,0.6437,0.7537,0.0256,YGL113W,YJR141W,26,temperature sensitive,temperature sensitive,YGL113W_YJR141W
1690061,YGL113W_tsq1382,sld3-5001,YKL018W_tsa893,swd2-1,TSA26,0.0267,0.005877,1.0478,0.9068,0.9768,0.0078,YGL113W,YKL018W,26,temperature sensitive,temperature sensitive,YGL113W_YKL018W
1856735,YKL018W_tsq2793,swd2-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0395,0.154,0.9068,0.7931,0.7587,0.0358,YKL018W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL018W
1690064,YGL113W_tsq1382,sld3-5001,YKL021C_tsa1097,mak11-5001,TSA26,0.0206,0.2986,1.0478,0.8546,0.9161,0.0276,YGL113W,YKL021C,26,temperature sensitive,temperature sensitive,YGL113W_YKL021C
1857504,YKL021C_tsq1048,mak11-2,YGL113W_tsa1119,sld3-5001,TSA26,0.0613,0.01592,0.848,0.7931,0.7338,0.0253,YKL021C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL021C
1858274,YKL021C_tsq1326,mak11-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0667,0.0001028,0.8546,0.7931,0.7445,0.0156,YKL021C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL021C
1690063,YGL113W_tsq1382,sld3-5001,YKL021C_tsa1046,mak11-2,TSA26,0.0207,0.3058,1.0478,0.848,0.9092,0.0308,YGL113W,YKL021C,26,temperature sensitive,temperature sensitive,YGL113W_YKL021C
1690065,YGL113W_tsq1382,sld3-5001,YKL022C_tsa883,cdc16-1,TSA26,-0.0311,0.2822,1.0478,0.9853,1.0013,0.0476,YGL113W,YKL022C,26,temperature sensitive,temperature sensitive,YGL113W_YKL022C
1859044,YKL022C_tsq883,cdc16-1,YGL113W_tsa1119,sld3-5001,TSA26,-0.052,0.006468,0.9853,0.7931,0.7294,0.0158,YKL022C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL022C
1690066,YGL113W_tsq1382,sld3-5001,YKL024C_tsa1034,ura6-6,TSA26,-0.0535,0.05277,1.0478,0.8728,0.861,0.0248,YGL113W,YKL024C,26,temperature sensitive,temperature sensitive,YGL113W_YKL024C
1860570,YKL024C_tsq1248,ura6-6,YGL113W_tsa1119,sld3-5001,TSA26,0.0405,0.00729,0.8728,0.7931,0.7327,0.0133,YKL024C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL024C
1859807,YKL024C_tsq1247,ura6-5,YGL113W_tsa1119,sld3-5001,TSA26,0.0576,0.03862,0.896,0.7931,0.7682,0.0289,YKL024C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL024C
1861333,YKL028W_tsq2978,tfa1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0107,0.2831,0.6548,0.7931,0.53,0.0097,YKL028W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL028W
1690067,YGL113W_tsq1382,sld3-5001,YKL035W_tsa1155,ugp1-5001,TSA26,0.0085,0.4672,1.0478,0.9826,1.0381,0.0514,YGL113W,YKL035W,26,temperature sensitive,temperature sensitive,YGL113W_YKL035W
1862102,YKL035W_tsq1372,ugp1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0383,0.1794,0.9826,0.7931,0.8176,0.0377,YKL035W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL035W
1863631,YKL045W_tsq19,pri2-1,YGL113W_tsa1119,sld3-5001,TSA26,-0.3465,1.915e-11,0.8301,0.7931,0.3119,0.1069,YKL045W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL045W
1690068,YGL113W_tsq1382,sld3-5001,YKL045W_tsa19,pri2-1,TSA26,-0.0483,0.2629,1.0478,0.8301,0.8215,0.0834,YGL113W,YKL045W,26,temperature sensitive,temperature sensitive,YGL113W_YKL045W
1690069,YGL113W_tsq1382,sld3-5001,YKL049C_tsa347,cse4-1,TSA26,0.0173,0.3243,1.0478,0.9679,1.0315,0.0252,YGL113W,YKL049C,26,temperature sensitive,temperature sensitive,YGL113W_YKL049C
1864394,YKL052C_tsq1004,ask1-3,YGL113W_tsa1119,sld3-5001,TSA26,-0.0485,0.0002389,0.9829,0.7931,0.731,0.0105,YKL052C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL052C
1690070,YGL113W_tsq1382,sld3-5001,YKL052C_tsa1002,ask1-3,TSA26,0.0502,0.07401,1.0478,0.9829,1.0801,0.03,YGL113W,YKL052C,26,temperature sensitive,temperature sensitive,YGL113W_YKL052C
1690071,YGL113W_tsq1382,sld3-5001,YKL052C_tsa1003,ask1-2,TSA26,0.0766,5.386e-54,1.0478,1.0377,1.1639,0.0043,YGL113W,YKL052C,26,temperature sensitive,temperature sensitive,YGL113W_YKL052C
1865157,YKL059C_tsq2634,mpe1-5005,YGL113W_tsa1119,sld3-5001,TSA26,-0.0348,0.03698,,0.7931,0.7583,0.015,YKL059C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL059C
1866682,YKL082C_tsq2079,rrp14-5010,YGL113W_tsa1119,sld3-5001,TSA26,-0.0077,0.4066,0.6306,0.7931,0.4924,0.0418,YKL082C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL082C
1865920,YKL082C_tsq2072,rrp14-5003,YGL113W_tsa1119,sld3-5001,TSA26,0.0074,0.3832,0.8099,0.7931,0.6497,0.0084,YKL082C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL082C
1867445,YKL089W_tsq113,mif2-3,YGL113W_tsa1119,sld3-5001,TSA26,0.0251,0.1734,0.8481,0.7931,0.6977,0.0203,YKL089W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL089W
1690072,YGL113W_tsq1382,sld3-5001,YKL089W_tsa113,mif2-3,TSA26,0.0411,0.2551,1.0478,0.8481,0.9297,0.0609,YGL113W,YKL089W,26,temperature sensitive,temperature sensitive,YGL113W_YKL089W
1868215,YKL095W_tsq1470,yju2-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0363,0.3452,1.0803,0.7931,0.8931,0.1033,YKL095W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL095W
1690073,YGL113W_tsq1382,sld3-5001,YKL095W_tsa1222,yju2-5001,TSA26,0.0745,0.08146,1.0478,0.7659,0.877,0.0521,YGL113W,YKL095W,26,temperature sensitive,temperature sensitive,YGL113W_YKL095W
1690074,YGL113W_tsq1382,sld3-5001,YKL104C_tsa989,gfa1-97,TSA26,-0.0055,0.4546,1.0478,0.9706,1.0115,0.0791,YGL113W,YKL104C,26,temperature sensitive,temperature sensitive,YGL113W_YKL104C
1868977,YKL104C_tsq991,gfa1-97,YGL113W_tsa1119,sld3-5001,TSA26,0.0194,0.3803,0.9706,0.7931,0.7892,0.06,YKL104C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL104C
1870507,YKL112W_tsq1268,abf1-103,YGL113W_tsa1119,sld3-5001,TSA26,-0.1688,9.842e-10,0.8391,0.7931,0.4967,0.022,YKL112W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL112W
1869740,YKL112W_tsq1102,abf1-102-supp1,YGL113W_tsa1119,sld3-5001,TSA26,0.0057,0.4894,0.9213,0.7931,0.7364,0.0491,YKL112W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL112W
1690075,YGL113W_tsq1382,sld3-5001,YKL112W_tsa319,abf1-102,TSA26,-0.0136,5.199e-05,1.0478,0.8934,0.9225,0.0031,YGL113W,YKL112W,26,temperature sensitive,temperature sensitive,YGL113W_YKL112W
1871272,YKL125W_tsq527,rrn3-s213p,YGL113W_tsa1119,sld3-5001,TSA26,-0.0216,0.3133,0.8493,0.7931,0.652,0.0433,YKL125W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL125W
1690076,YGL113W_tsq1382,sld3-5001,YKL125W_tsa527,rrn3-s213p,TSA26,-0.0334,0.0003865,1.0478,0.8493,0.8565,0.0077,YGL113W,YKL125W,26,temperature sensitive,temperature sensitive,YGL113W_YKL125W
1872801,YKL145W_tsq1090,rpt1-1,YGL113W_tsa1119,sld3-5001,TSA26,-0.0309,0.3238,0.6645,0.7931,0.4961,0.0929,YKL145W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL145W
1690077,YGL113W_tsq1382,sld3-5001,YKL145W_tsa190,rpt1-1,TSA26,0.0187,0.3986,1.0478,0.6645,0.715,0.0665,YGL113W,YKL145W,26,temperature sensitive,temperature sensitive,YGL113W_YKL145W
1873553,YKL154W_tsq1163,srp102-510,YGL113W_tsa1119,sld3-5001,TSA26,-0.1468,0.111,0.9358,0.7931,0.5954,0.2252,YKL154W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL154W
1875839,YKL173W_tsq622,snu114-40,YGL113W_tsa1119,sld3-5001,TSA26,0.0831,3.257e-05,0.8767,0.7931,0.7784,0.0188,YKL173W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL173W
1690078,YGL113W_tsq1382,sld3-5001,YKL173W_tsa621,snu114-60,TSA26,0.0157,0.3587,1.0478,0.8622,0.9191,0.0281,YGL113W,YKL173W,26,temperature sensitive,temperature sensitive,YGL113W_YKL173W
1690079,YGL113W_tsq1382,sld3-5001,YKL173W_tsa622,snu114-40,TSA26,0.0258,0.2672,1.0478,0.8767,0.9444,0.0326,YGL113W,YKL173W,26,temperature sensitive,temperature sensitive,YGL113W_YKL173W
1875064,YKL173W_tsq621,snu114-60,YGL113W_tsa1119,sld3-5001,TSA26,0.0551,0.137,0.8622,0.7931,0.7389,0.0534,YKL173W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL173W
1690080,YGL113W_tsq1382,sld3-5001,YKL189W_tsa892,hym1-15,TSA26,0.0145,0.4042,1.0478,1.055,1.12,0.0402,YGL113W,YKL189W,26,temperature sensitive,temperature sensitive,YGL113W_YKL189W
1690081,YGL113W_tsq1382,sld3-5001,YKL193C_tsa572,sds22-5,TSA26,-0.0194,0.3736,1.0478,1.0091,1.0379,0.0669,YGL113W,YKL193C,26,temperature sensitive,temperature sensitive,YGL113W_YKL193C
1878167,YKL193C_tsq572,sds22-5,YGL113W_tsa1119,sld3-5001,TSA26,0.0716,0.07156,1.0091,0.7931,0.8719,0.0495,YKL193C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL193C
1878938,YKL195W_tsq2728,mia40-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.0427,0.01164,,0.7931,0.7504,0.0145,YKL195W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL195W
1879696,YKL196C_tsq1318,ykt6-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0495,0.1226,0.9394,0.7931,0.7945,0.0378,YKL196C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL196C
1690082,YGL113W_tsq1382,sld3-5001,YKL196C_tsa1089,ykt6-5001,TSA26,0.0129,0.4232,1.0478,0.9394,0.9972,0.0475,YGL113W,YKL196C,26,temperature sensitive,temperature sensitive,YGL113W_YKL196C
1881233,YKL203C_tsq838,tor2-29,YGL113W_tsa1119,sld3-5001,TSA26,0.0329,0.2658,0.9099,0.7931,0.7545,0.0483,YKL203C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL203C
1690083,YGL113W_tsq1382,sld3-5001,YKL203C_tsa398,tor2-21,TSA26,-0.0217,0.3157,1.0478,0.928,0.9507,0.041,YGL113W,YKL203C,26,temperature sensitive,temperature sensitive,YGL113W_YKL203C
1880465,YKL203C_tsq398,tor2-21,YGL113W_tsa1119,sld3-5001,TSA26,0.052,2.94e-16,0.928,0.7931,0.788,0.0053,YKL203C,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL203C
1882001,YKL210W_tsq191,uba1-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0073,0.4485,0.9746,0.7931,0.7803,0.019,YKL210W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKL210W
1883551,YKR008W_tsq2796,rsc4-2,YGL113W_tsa1119,sld3-5001,TSA26,-0.0185,0.3123,0.8021,0.7931,0.6176,0.0368,YKR008W,YGL113W,26,temperature sensitive,temperature sensitive,YGL113W_YKR008W
1690084,YGL113W_tsq1382,sld3-5001,YKR008W_tsa498,rsc4-2,TSA26,0.0221,0.3305,1.0478,0.8021,0.8625,0.0409,YGL113W,YKR008W,26,temperature sensitive,temperature sensitive,YGL113W_YKR008W
1690085,YGL113W_tsq1382,sld3-5001,YKR022C_tsa1231,ntr2-5001,TSA26,0.0546,0.02368,1.0478,1.0078,1.1106,0.0228,YGL113W,YKR022C,26,temperature sensitive,temperature sensitive,YGL113W_YKR022C
