genes,n_triples,worst_triple,mean_triple,median_triple,n_above_zero,gene_names
"(20, 98, 193, 348, 362)",10,0.0005207061767578125,0.016158485412597658,0.01808929443359375,10,"YBR182C, YDR423C, YGL060W, YJR082C, YKL185W"
"(20, 98, 348, 362, 391)",10,0.0044708251953125,0.0165313720703125,0.01808929443359375,10,"YBR182C, YDR423C, YJR082C, YKL185W, YLR258W"
"(42, 98, 135, 309, 362)",10,0.005218505859375,0.017340087890625,0.01808929443359375,10,"YCR065W, YDR423C, YER056C, YHR162W, YKL185W"
"(42, 83, 326, 365, 391)",10,0.00518035888671875,0.015360260009765625,0.01808929443359375,10,"YCR065W, YDR122W, YIL124W, YKR028W, YLR258W"
"(20, 311, 348, 365, 386)",10,0.0057830810546875,0.01759490966796875,0.01808929443359375,10,"YBR182C, YHR204W, YJR082C, YKR028W, YLR174W"
"(174, 348, 365, 386, 498)",10,0.00016963481903076172,0.016958796977996828,0.0180816650390625,10,"YFR015C, YJR082C, YKR028W, YLR174W, YPR008W"
"(98, 270, 311, 362, 500)",10,0.00638580322265625,0.017887115478515625,0.0180816650390625,10,"YDR423C, YGR248W, YHR204W, YKL185W, YPR065W"
"(98, 135, 270, 362, 500)",10,-0.0013484954833984375,0.016098213195800782,0.0180816650390625,9,"YDR423C, YER056C, YGR248W, YKL185W, YPR065W"
"(98, 227, 270, 362, 500)",10,0.0067138671875,0.0174713134765625,0.0180816650390625,10,"YDR423C, YGR015C, YGR248W, YKL185W, YPR065W"
"(98, 211, 246, 348, 492)",10,0.0107421875,0.0204010009765625,0.01807403564453125,10,"YDR423C, YGL197W, YGR121C, YJR082C, YPL256C"
"(98, 135, 267, 348, 365)",10,-0.0106658935546875,0.0153594970703125,0.01807403564453125,8,"YDR423C, YER056C, YGR243W, YJR082C, YKR028W"
"(38, 83, 174, 199, 362)",10,-0.0019092559814453125,0.01632823944091797,0.01807403564453125,9,"YCR033W, YDR122W, YFR015C, YGL096W, YKL185W"
"(98, 348, 360, 365, 415)",10,0.012054443359375,0.02052764892578125,0.01807403564453125,10,"YDR423C, YJR082C, YKL166C, YKR028W, YMR037C"
"(12, 261, 365, 408, 498)",10,-0.0019321441650390625,0.015954017639160156,0.01807403564453125,9,"YBR001C, YGR202C, YKR028W, YML100W, YPR008W"
"(63, 98, 348, 365, 415)",10,0.00970458984375,0.0183837890625,0.01807403564453125,10,"YDL079C, YDR423C, YJR082C, YKR028W, YMR037C"
"(98, 246, 348, 365, 415)",10,0.00021541118621826172,0.017443263530731203,0.01807403564453125,10,"YDR423C, YGR121C, YJR082C, YKR028W, YMR037C"
"(98, 348, 365, 415, 488)",10,-0.015838623046875,0.01299896240234375,0.01807403564453125,8,"YDR423C, YJR082C, YKR028W, YMR037C, YPL181W"
"(83, 311, 348, 362, 422)",10,0.0088958740234375,0.01789093017578125,0.01807403564453125,10,"YDR122W, YHR204W, YJR082C, YKL185W, YMR182C"
"(44, 120, 326, 365, 386)",10,0.0030155181884765625,0.01605396270751953,0.01807403564453125,10,"YCR073C, YEL047C, YIL124W, YKR028W, YLR174W"
"(63, 98, 174, 365, 391)",10,0.0021228790283203125,0.018693161010742188,0.01806640625,10,"YDL079C, YDR423C, YFR015C, YKR028W, YLR258W"
"(4, 83, 199, 348, 492)",10,0.00441741943359375,0.015895843505859375,0.01806640625,10,"YAR015W, YDR122W, YGL096W, YJR082C, YPL256C"
"(63, 98, 270, 365, 391)",10,0.00504302978515625,0.018270111083984374,0.01805877685546875,10,"YDL079C, YDR423C, YGR248W, YKR028W, YLR258W"
"(20, 98, 348, 365, 514)",10,-0.00647735595703125,0.015505409240722657,0.01805877685546875,9,"YBR182C, YDR423C, YJR082C, YKR028W, YPR193C"
"(20, 98, 235, 348, 362)",10,-0.0036258697509765625,0.01490478515625,0.01805877685546875,9,"YBR182C, YDR423C, YGR055W, YJR082C, YKL185W"
"(98, 135, 246, 311, 348)",10,-0.004932403564453125,0.015616416931152344,0.01805877685546875,8,"YDR423C, YER056C, YGR121C, YHR204W, YJR082C"
"(83, 120, 348, 362, 386)",10,0.005950927734375,0.01730194091796875,0.01805877685546875,10,"YDR122W, YEL047C, YJR082C, YKL185W, YLR174W"
"(44, 98, 135, 302, 362)",10,0.008636474609375,0.01743621826171875,0.0180511474609375,10,"YCR073C, YDR423C, YER056C, YHR094C, YKL185W"
"(37, 44, 156, 362, 468)",10,-0.0084228515625,0.015869140625,0.0180511474609375,9,"YCR026C, YCR073C, YER169W, YKL185W, YOR171C"
"(14, 38, 199, 261, 399)",10,-0.040985107421875,0.02212696075439453,0.01804351806640625,7,"YBR028C, YCR033W, YGL096W, YGR202C, YLR386W"
"(50, 98, 246, 360, 365)",10,0.0086822509765625,0.02033843994140625,0.01804351806640625,10,"YCR098C, YDR423C, YGR121C, YKL166C, YKR028W"
"(98, 270, 348, 365, 486)",10,0.0037403106689453125,0.017936897277832032,0.01804351806640625,10,"YDR423C, YGR248W, YJR082C, YKR028W, YPL089C"
"(10, 98, 135, 270, 362)",10,0.00982666015625,0.0188232421875,0.01804351806640625,10,"YBL054W, YDR423C, YER056C, YGR248W, YKL185W"
"(50, 83, 120, 365, 386)",10,0.00457763671875,0.015765380859375,0.01804351806640625,10,"YCR098C, YDR122W, YEL047C, YKR028W, YLR174W"
"(20, 44, 98, 365, 386)",10,0.0052947998046875,0.0178070068359375,0.018035888671875,10,"YBR182C, YCR073C, YDR423C, YKR028W, YLR174W"
"(120, 348, 360, 365, 386)",10,0.00626373291015625,0.017694854736328126,0.018035888671875,10,"YEL047C, YJR082C, YKL166C, YKR028W, YLR174W"
"(38, 98, 311, 362, 498)",10,-0.0015316009521484375,0.015495491027832032,0.018035888671875,9,"YCR033W, YDR423C, YHR204W, YKL185W, YPR008W"
"(98, 135, 362, 477, 498)",10,0.00623321533203125,0.01905517578125,0.018035888671875,10,"YDR423C, YER056C, YKL185W, YOR304W, YPR008W"
"(83, 174, 326, 365, 408)",10,0.0025272369384765625,0.014769554138183594,0.018035888671875,10,"YDR122W, YFR015C, YIL124W, YKR028W, YML100W"
"(20, 44, 365, 386, 498)",10,0.00475311279296875,0.0146942138671875,0.018035888671875,10,"YBR182C, YCR073C, YKR028W, YLR174W, YPR008W"
"(38, 63, 98, 362, 498)",10,0.00453948974609375,0.015671539306640624,0.018035888671875,10,"YCR033W, YDL079C, YDR423C, YKL185W, YPR008W"
"(38, 98, 309, 362, 498)",10,0.0070648193359375,0.01609649658203125,0.018035888671875,10,"YCR033W, YDR423C, YHR162W, YKL185W, YPR008W"
"(20, 44, 174, 365, 386)",10,0.0021152496337890625,0.013621902465820313,0.018035888671875,10,"YBR182C, YCR073C, YFR015C, YKR028W, YLR174W"
"(14, 67, 193, 360, 492)",10,0.00672149658203125,0.018344879150390625,0.01802825927734375,10,"YBR028C, YDL095W, YGL060W, YKL166C, YPL256C"
"(98, 193, 246, 360, 477)",10,0.009246826171875,0.01847991943359375,0.01802825927734375,10,"YDR423C, YGL060W, YGR121C, YKL166C, YOR304W"
"(50, 98, 135, 187, 362)",10,0.008270263671875,0.01923370361328125,0.01802825927734375,10,"YCR098C, YDR423C, YER056C, YGL021W, YKL185W"
"(38, 98, 246, 360, 477)",10,-0.0186767578125,0.013796234130859375,0.01802825927734375,9,"YCR033W, YDR423C, YGR121C, YKL166C, YOR304W"
"(136, 246, 292, 357, 488)",10,0.0035037994384765625,0.2158052444458008,0.0180206298828125,10,"YER059W, YGR121C, YHR003C, YKL127W, YPL181W"
"(14, 50, 136, 193, 275)",10,0.00469207763671875,0.035939788818359374,0.0180206298828125,10,"YBR028C, YCR098C, YER059W, YGL060W, YGR279C"
"(14, 50, 136, 193, 408)",10,0.00533294677734375,0.029799652099609376,0.0180206298828125,10,"YBR028C, YCR098C, YER059W, YGL060W, YML100W"
"(98, 135, 309, 365, 498)",10,-0.0189361572265625,0.017108345031738283,0.0180206298828125,9,"YDR423C, YER056C, YHR162W, YKR028W, YPR008W"
"(98, 135, 227, 302, 365)",10,-0.035919189453125,0.012598800659179687,0.0180206298828125,8,"YDR423C, YER056C, YGR015C, YHR094C, YKR028W"
"(98, 135, 174, 362, 493)",10,-0.0009174346923828125,0.016441154479980468,0.0180206298828125,9,"YDR423C, YER056C, YFR015C, YKL185W, YPL273W"
"(14, 136, 199, 246, 515)",10,-0.0027675628662109375,0.033606529235839844,0.01801300048828125,8,"YBR028C, YER059W, YGL096W, YGR121C, YPR140W"
"(98, 193, 270, 360, 365)",10,0.0082244873046875,0.0204498291015625,0.01801300048828125,10,"YDR423C, YGL060W, YGR248W, YKL166C, YKR028W"
"(20, 98, 348, 365, 486)",10,0.0037403106689453125,0.017797279357910156,0.01800537109375,10,"YBR182C, YDR423C, YJR082C, YKR028W, YPL089C"
"(44, 98, 270, 365, 486)",10,0.0029163360595703125,0.015460395812988281,0.01800537109375,10,"YCR073C, YDR423C, YGR248W, YKR028W, YPL089C"
"(20, 98, 135, 227, 362)",10,0.009124755859375,0.018206787109375,0.01800537109375,10,"YBR182C, YDR423C, YER056C, YGR015C, YKL185W"
"(98, 135, 256, 309, 362)",10,-0.007480621337890625,0.012219619750976563,0.01800537109375,7,"YDR423C, YER056C, YGR178C, YHR162W, YKL185W"
"(4, 38, 83, 199, 492)",10,-0.0037708282470703125,0.019560813903808594,0.01799774169921875,9,"YAR015W, YCR033W, YDR122W, YGL096W, YPL256C"
"(63, 136, 326, 365, 408)",10,-0.0013065338134765625,0.014087104797363281,0.01799774169921875,9,"YDL079C, YER059W, YIL124W, YKR028W, YML100W"
"(98, 135, 362, 373, 415)",10,0.0113677978515625,0.01786041259765625,0.01799774169921875,10,"YDR423C, YER056C, YKL185W, YLL062C, YMR037C"
"(98, 311, 313, 348, 362)",10,0.005950927734375,0.01925201416015625,0.0179901123046875,10,"YDR423C, YHR204W, YIL006W, YJR082C, YKL185W"
"(98, 267, 360, 365, 498)",10,0.00400543212890625,0.0185150146484375,0.01798248291015625,10,"YDR423C, YGR243W, YKL166C, YKR028W, YPR008W"
"(136, 250, 348, 365, 498)",10,-0.0015048980712890625,0.018789291381835938,0.01798248291015625,8,"YER059W, YGR138C, YJR082C, YKR028W, YPR008W"
"(98, 135, 193, 309, 365)",10,-0.0220947265625,0.015470492839813232,0.01798248291015625,9,"YDR423C, YER056C, YGL060W, YHR162W, YKR028W"
"(98, 135, 193, 309, 477)",10,-0.01111602783203125,0.015324592590332031,0.01798248291015625,9,"YDR423C, YER056C, YGL060W, YHR162W, YOR304W"
"(136, 311, 348, 365, 386)",10,-0.0034542083740234375,0.012786662578582764,0.01798248291015625,8,"YER059W, YHR204W, YJR082C, YKR028W, YLR174W"
"(193, 246, 275, 292, 488)",10,0.00432586669921875,0.046808624267578126,0.017974853515625,10,"YGL060W, YGR121C, YGR279C, YHR003C, YPL181W"
"(98, 135, 207, 362, 493)",10,0.0021152496337890625,0.017008399963378905,0.017974853515625,10,"YDR423C, YER056C, YGL166W, YKL185W, YPL273W"
"(98, 135, 293, 362, 373)",10,0.0033435821533203125,0.01580982208251953,0.017974853515625,10,"YDR423C, YER056C, YHR006W, YKL185W, YLL062C"
"(50, 98, 135, 320, 365)",10,-0.0177154541015625,0.01721038818359375,0.01796722412109375,9,"YCR098C, YDR423C, YER056C, YIL043C, YKR028W"
"(44, 98, 270, 348, 365)",10,0.01104736328125,0.01924285888671875,0.01796722412109375,10,"YCR073C, YDR423C, YGR248W, YJR082C, YKR028W"
"(83, 136, 348, 365, 386)",10,-0.00010502338409423828,0.0157062292098999,0.01796722412109375,9,"YDR122W, YER059W, YJR082C, YKR028W, YLR174W"
"(10, 311, 348, 362, 386)",10,0.0078887939453125,0.01831512451171875,0.01796722412109375,10,"YBL054W, YHR204W, YJR082C, YKL185W, YLR174W"
"(136, 199, 246, 360, 486)",10,0.0077667236328125,0.057806396484375,0.01795196533203125,10,"YER059W, YGL096W, YGR121C, YKL166C, YPL089C"
"(10, 42, 98, 135, 362)",10,0.005218505859375,0.0170318603515625,0.01795196533203125,10,"YBL054W, YCR065W, YDR423C, YER056C, YKL185W"
"(98, 311, 362, 386, 500)",10,0.0092315673828125,0.01873931884765625,0.0179443359375,10,"YDR423C, YHR204W, YKL185W, YLR174W, YPR065W"
"(63, 98, 135, 309, 362)",10,0.0078887939453125,0.0174835205078125,0.0179443359375,10,"YDL079C, YDR423C, YER056C, YHR162W, YKL185W"
"(98, 135, 211, 270, 348)",10,0.005645751953125,0.01757659912109375,0.0179443359375,10,"YDR423C, YER056C, YGL197W, YGR248W, YJR082C"
"(311, 362, 386, 422, 500)",10,0.005096435546875,0.014533233642578126,0.0179443359375,10,"YHR204W, YKL185W, YLR174W, YMR182C, YPR065W"
"(83, 311, 362, 386, 500)",10,0.0077667236328125,0.015875244140625,0.0179443359375,10,"YDR122W, YHR204W, YKL185W, YLR174W, YPR065W"
"(14, 50, 136, 193, 360)",10,0.013824462890625,0.03116912841796875,0.01793670654296875,10,"YBR028C, YCR098C, YER059W, YGL060W, YKL166C"
"(14, 136, 199, 357, 408)",10,-0.0029010772705078125,0.020767784118652342,0.01793670654296875,9,"YBR028C, YER059W, YGL096W, YKL127W, YML100W"
"(44, 98, 135, 326, 362)",10,0.00748443603515625,0.017522430419921874,0.01793670654296875,10,"YCR073C, YDR423C, YER056C, YIL124W, YKL185W"
"(37, 83, 362, 413, 468)",10,0.0008258819580078125,0.015503120422363282,0.01793670654296875,10,"YCR026C, YDR122W, YKL185W, YMR031C, YOR171C"
"(37, 156, 362, 413, 468)",10,0.0008258819580078125,0.01688251495361328,0.01793670654296875,10,"YCR026C, YER169W, YKL185W, YMR031C, YOR171C"
"(50, 83, 192, 362, 386)",10,0.00704193115234375,0.015589141845703125,0.01793670654296875,10,"YCR098C, YDR122W, YGL059W, YKL185W, YLR174W"
"(38, 63, 199, 399, 486)",10,-0.0263214111328125,0.02625904083251953,0.017932891845703125,8,"YCR033W, YDL079C, YGL096W, YLR386W, YPL089C"
"(98, 135, 193, 270, 365)",10,-0.0220947265625,0.018023681640625,0.0179290771484375,9,"YDR423C, YER056C, YGL060W, YGR248W, YKR028W"
"(98, 135, 311, 362, 477)",10,-0.0038585662841796875,0.017112159729003908,0.0179290771484375,9,"YDR423C, YER056C, YHR204W, YKL185W, YOR304W"
"(44, 98, 135, 362, 373)",10,0.008148193359375,0.01786041259765625,0.0179290771484375,10,"YCR073C, YDR423C, YER056C, YKL185W, YLL062C"
"(101, 270, 311, 362, 500)",10,0.00609588623046875,0.0153900146484375,0.0179290771484375,10,"YDR507C, YGR248W, YHR204W, YKL185W, YPR065W"
"(23, 232, 311, 362, 386)",10,0.0055694580078125,0.015555572509765626,0.0179290771484375,10,"YBR229C, YGR043C, YHR204W, YKL185W, YLR174W"
"(14, 136, 193, 246, 313)",10,-0.005859375,0.0958028793334961,0.01792144775390625,8,"YBR028C, YER059W, YGL060W, YGR121C, YIL006W"
"(42, 98, 270, 365, 391)",10,0.00498199462890625,0.01881256103515625,0.01792144775390625,10,"YCR065W, YDR423C, YGR248W, YKR028W, YLR258W"
"(42, 98, 365, 391, 498)",10,0.00421905517578125,0.01981048583984375,0.01792144775390625,10,"YCR065W, YDR423C, YKR028W, YLR258W, YPR008W"
"(37, 343, 362, 483, 491)",10,-0.0794677734375,0.005916023254394531,0.01792144775390625,7,"YCR026C, YJL187C, YKL185W, YPL046C, YPL230W"
"(98, 135, 302, 320, 365)",10,-0.0177154541015625,0.013731765747070312,0.01792144775390625,8,"YDR423C, YER056C, YHR094C, YIL043C, YKR028W"
"(42, 83, 365, 391, 498)",10,0.0021305084228515625,0.014415168762207031,0.01792144775390625,10,"YCR065W, YDR122W, YKR028W, YLR258W, YPR008W"
"(42, 326, 365, 391, 498)",10,0.0038547515869140625,0.014082527160644532,0.01792144775390625,10,"YCR065W, YIL124W, YKR028W, YLR258W, YPR008W"
"(14, 50, 83, 135, 362)",10,0.0136871337890625,0.0184906005859375,0.01792144775390625,10,"YBR028C, YCR098C, YDR122W, YER056C, YKL185W"
"(38, 98, 362, 415, 498)",10,0.00860595703125,0.0166473388671875,0.01792144775390625,10,"YCR033W, YDR423C, YKL185W, YMR037C, YPR008W"
"(50, 98, 135, 341, 362)",10,0.0075225830078125,0.01753082275390625,0.017913818359375,10,"YCR098C, YDR423C, YER056C, YJL155C, YKL185W"
"(44, 120, 360, 365, 404)",10,0.00557708740234375,0.01566619873046875,0.017913818359375,10,"YCR073C, YEL047C, YKL166C, YKR028W, YML007W"
"(270, 348, 365, 386, 520)",10,0.008148193359375,0.01759033203125,0.017913818359375,10,"YGR248W, YJR082C, YKR028W, YLR174W, YPR138C"
"(270, 311, 362, 386, 422)",10,0.0059356689453125,0.01466217041015625,0.017913818359375,10,"YGR248W, YHR204W, YKL185W, YLR174W, YMR182C"
"(98, 135, 311, 320, 365)",10,-0.0177154541015625,0.01223297119140625,0.01790618896484375,7,"YDR423C, YER056C, YHR204W, YIL043C, YKR028W"
"(50, 98, 135, 309, 365)",10,0.0015888214111328125,0.019847297668457033,0.01790618896484375,10,"YCR098C, YDR423C, YER056C, YHR162W, YKR028W"
"(37, 44, 98, 135, 362)",10,0.0083770751953125,0.01724853515625,0.01790618896484375,10,"YCR026C, YCR073C, YDR423C, YER056C, YKL185W"
"(37, 98, 135, 227, 362)",10,0.0048828125,0.017148590087890624,0.01790618896484375,10,"YCR026C, YDR423C, YER056C, YGR015C, YKL185W"
"(37, 98, 135, 293, 362)",10,0.0012531280517578125,0.014521598815917969,0.01790618896484375,10,"YCR026C, YDR423C, YER056C, YHR006W, YKL185W"
"(50, 98, 135, 362, 413)",10,0.0084228515625,0.0179718017578125,0.01790618896484375,10,"YCR098C, YDR423C, YER056C, YKL185W, YMR031C"
"(311, 348, 362, 386, 514)",10,0.0054168701171875,0.0161102294921875,0.01790618896484375,10,"YHR204W, YJR082C, YKL185W, YLR174W, YPR193C"
"(83, 311, 362, 386, 514)",10,0.0044097900390625,0.01474609375,0.01790618896484375,10,"YDR122W, YHR204W, YKL185W, YLR174W, YPR193C"
"(23, 270, 311, 362, 386)",10,0.00580596923828125,0.015700531005859376,0.01790618896484375,10,"YBR229C, YGR248W, YHR204W, YKL185W, YLR174W"
"(14, 50, 136, 246, 357)",10,0.0081787109375,0.030767822265625,0.0178985595703125,10,"YBR028C, YCR098C, YER059W, YGR121C, YKL127W"
"(98, 193, 246, 360, 365)",10,-0.016204833984375,0.017559814453125,0.01789093017578125,9,"YDR423C, YGL060W, YGR121C, YKL166C, YKR028W"
"(98, 135, 193, 246, 360)",10,-0.0014591217041015625,0.016413116455078126,0.01789093017578125,9,"YDR423C, YER056C, YGL060W, YGR121C, YKL166C"
"(98, 135, 270, 348, 362)",10,0.008514404296875,0.01962127685546875,0.01789093017578125,10,"YDR423C, YER056C, YGR248W, YJR082C, YKL185W"
"(44, 174, 365, 391, 494)",10,-0.00494384765625,0.013825225830078124,0.01789093017578125,9,"YCR073C, YFR015C, YKR028W, YLR258W, YPL274W"
"(44, 270, 360, 365, 494)",10,0.0091552734375,0.01665191650390625,0.01789093017578125,10,"YCR073C, YGR248W, YKL166C, YKR028W, YPL274W"
"(98, 193, 246, 348, 360)",10,-0.00617218017578125,0.014681434631347657,0.01789093017578125,9,"YDR423C, YGL060W, YGR121C, YJR082C, YKL166C"
"(98, 187, 348, 365, 386)",10,0.00397491455078125,0.020198822021484375,0.01788330078125,10,"YDR423C, YGL021W, YJR082C, YKR028W, YLR174W"
"(98, 187, 348, 365, 391)",10,0.00554656982421875,0.020066070556640624,0.01788330078125,10,"YDR423C, YGL021W, YJR082C, YKR028W, YLR258W"
"(98, 187, 348, 365, 498)",10,0.0039825439453125,0.02037506103515625,0.01788330078125,10,"YDR423C, YGL021W, YJR082C, YKR028W, YPR008W"
"(98, 135, 187, 348, 365)",10,-0.0106658935546875,0.017551422119140625,0.01788330078125,9,"YDR423C, YER056C, YGL021W, YJR082C, YKR028W"
"(20, 98, 187, 348, 365)",10,0.0084686279296875,0.0192169189453125,0.01788330078125,10,"YBR182C, YDR423C, YGL021W, YJR082C, YKR028W"
"(57, 98, 135, 362, 500)",10,-0.0013484954833984375,0.016745948791503908,0.01788330078125,9,"YDL048C, YDR423C, YER056C, YKL185W, YPR065W"
"(83, 311, 365, 386, 498)",10,0.00421905517578125,0.0154937744140625,0.01788330078125,10,"YDR122W, YHR204W, YKR028W, YLR174W, YPR008W"
"(14, 38, 136, 357, 492)",10,-0.0289306640625,0.0151123046875,0.0178680419921875,8,"YBR028C, YCR033W, YER059W, YKL127W, YPL256C"
"(63, 98, 135, 227, 365)",10,-0.035919189453125,0.013154411315917968,0.0178680419921875,8,"YDL079C, YDR423C, YER056C, YGR015C, YKR028W"
"(10, 23, 83, 135, 362)",10,-0.0018672943115234375,0.016404151916503906,0.0178680419921875,9,"YBL054W, YBR229C, YDR122W, YER056C, YKL185W"
"(37, 83, 362, 422, 447)",10,0.00621795654296875,0.015778350830078124,0.0178680419921875,10,"YCR026C, YDR122W, YKL185W, YMR182C, YNR019W"
"(98, 135, 227, 309, 365)",10,-0.035919189453125,0.013496589660644532,0.01786041259765625,9,"YDR423C, YER056C, YGR015C, YHR162W, YKR028W"
"(38, 83, 199, 302, 362)",10,-0.0018024444580078125,0.017024803161621093,0.01786041259765625,9,"YCR033W, YDR122W, YGL096W, YHR094C, YKL185W"
"(10, 98, 135, 362, 498)",10,0.0031070709228515625,0.019268226623535157,0.01786041259765625,10,"YBL054W, YDR423C, YER056C, YKL185W, YPR008W"
"(10, 83, 135, 348, 362)",10,0.008514404296875,0.0182891845703125,0.01786041259765625,10,"YBL054W, YDR122W, YER056C, YJR082C, YKL185W"
"(83, 104, 199, 311, 348)",10,0.0019092559814453125,0.015457344055175782,0.01786041259765625,10,"YDR122W, YEL006W, YGL096W, YHR204W, YJR082C"
"(14, 38, 136, 246, 357)",10,-0.01371002197265625,0.021687126159667967,0.017852783203125,6,"YBR028C, YCR033W, YER059W, YGR121C, YKL127W"
"(4, 83, 140, 287, 492)",10,0.0065155029296875,0.021923065185546875,0.017852783203125,10,"YAR015W, YDR122W, YER064C, YHL029C, YPL256C"
"(199, 311, 313, 348, 492)",10,0.0015048980712890625,0.014439010620117187,0.017852783203125,10,"YGL096W, YHR204W, YIL006W, YJR082C, YPL256C"
"(98, 135, 326, 362, 493)",10,0.00748443603515625,0.017340087890625,0.01784515380859375,10,"YDR423C, YER056C, YIL124W, YKL185W, YPL273W"
"(42, 98, 270, 365, 498)",10,0.00554656982421875,0.018880462646484374,0.0178375244140625,10,"YCR065W, YDR423C, YGR248W, YKR028W, YPR008W"
"(98, 135, 302, 365, 498)",10,-0.0189361572265625,0.015768814086914062,0.0178375244140625,8,"YDR423C, YER056C, YHR094C, YKR028W, YPR008W"
"(38, 83, 199, 362, 367)",10,0.00439453125,0.01852874755859375,0.0178375244140625,10,"YCR033W, YDR122W, YGL096W, YKL185W, YKR034W"
"(44, 98, 270, 326, 365)",10,0.0080718994140625,0.01831817626953125,0.0178375244140625,10,"YCR073C, YDR423C, YGR248W, YIL124W, YKR028W"
"(44, 270, 326, 365, 386)",10,0.008148193359375,0.016802978515625,0.0178375244140625,10,"YCR073C, YGR248W, YIL124W, YKR028W, YLR174W"
"(44, 270, 326, 360, 365)",10,0.009368896484375,0.0173248291015625,0.0178375244140625,10,"YCR073C, YGR248W, YIL124W, YKL166C, YKR028W"
"(44, 270, 326, 365, 391)",10,0.00518798828125,0.01556549072265625,0.0178375244140625,10,"YCR073C, YGR248W, YIL124W, YKR028W, YLR258W"
"(44, 270, 326, 365, 498)",10,0.0064239501953125,0.015386199951171875,0.0178375244140625,10,"YCR073C, YGR248W, YIL124W, YKR028W, YPR008W"
"(42, 270, 365, 391, 498)",10,0.00421905517578125,0.014122772216796874,0.0178375244140625,10,"YCR065W, YGR248W, YKR028W, YLR258W, YPR008W"
"(10, 83, 348, 362, 386)",10,0.00661468505859375,0.017441558837890624,0.0178375244140625,10,"YBL054W, YDR122W, YJR082C, YKL185W, YLR174W"
"(14, 136, 246, 362, 408)",10,0.0059356689453125,0.030371856689453126,0.01782989501953125,10,"YBR028C, YER059W, YGR121C, YKL185W, YML100W"
