gene1,gene2,gene3,triple,systematic,corrected_M01_lzs9pcj3,asrun_M01_lzs9pcj3,corrected_M02_yv4r30bi,asrun_M02_yv4r30bi,corrected_M03_c7671wgj,asrun_M03_c7671wgj,corrected_mean,corrected_sd,asrun_mean,stored_prediction,corrected_rank,asrun_rank,panel
YBR203W,YLR312C-B,YPL046C,YBR203W+YLR312C-B+YPL046C,YBR203W+YLR313C+YPL046C,-0.05286597361398488,,-0.06448590918626601,,-0.046280076718486905,,-0.05454398650624593,0.009218182001411975,,0.405517578125,96,,constructed_10
YGL087C,YLR312C-B,YPL046C,YGL087C+YLR312C-B+YPL046C,YGL087C+YLR313C+YPL046C,-0.0607308320625841,,-0.0658632283221817,,-0.04152625006196618,,-0.056040103482243996,0.012828652644388079,,0.353515625,97,,constructed_10
YDR057W,YPL046C,YPL081W,YDR057W+YPL046C+YPL081W,YDR057W+YPL046C+YPL081W,-0.053970569541149795,0.05509947533059782,-0.06363704146609814,0.0012569172012595244,-0.05149714632274401,0.200422709668921,-0.05636825244333065,0.006415288457853324,0.08559303406692613,,98,84.0,constructed_10
YGL087C,YJR060W,YLR312C-B,YGL087C+YJR060W+YLR312C-B,YGL087C+YJR060W+YLR313C,-0.0642076994615286,,-0.06251010731164473,,-0.04945966167938793,,-0.05872582281752042,0.008069495737356483,,,99,,constructed_10
YDR057W,YJR060W,YPL046C,YDR057W+YJR060W+YPL046C,YDR057W+YJR060W+YPL046C,-0.05681247169817871,0.05515891070171887,-0.06483115998847842,-0.06063577770176572,-0.06042734665629459,0.36748872782292363,-0.06069032611431724,0.0040158074058343285,0.12067062027429226,,100,80.0,constructed_10
YBR203W,YJR060W,YPL046C,YBR203W+YJR060W+YPL046C,YBR203W+YJR060W+YPL046C,-0.05875571647381133,0.06053275137274146,-0.0733041204900663,0.03403459487198145,-0.050279939183603524,0.43317801825806423,-0.060779925382493716,0.011644797013589772,0.17591512150092906,0.43310546875,101,70.0,constructed_10
YBR203W,YGL087C,YPL046C,YBR203W+YGL087C+YPL046C,YBR203W+YGL087C+YPL046C,-0.06754227944175202,0.04004887975930351,-0.05171275320321345,0.06504878375355888,-0.06440120944599695,0.4205136461236014,-0.061218747363654145,0.008380902332882035,0.17520376987882127,0.42041015625,102,71.0,constructed_10
YLR312C-B,YPL046C,YPL081W,YLR312C-B+YPL046C+YPL081W,YLR313C+YPL046C+YPL081W,-0.04822430567327589,,-0.09079025403844845,,-0.04735052426848698,,-0.06212169466007044,0.024831544376247083,,,103,,constructed_10
YDR057W,YGL087C,YJR060W,YDR057W+YGL087C+YJR060W,YDR057W+YGL087C+YJR060W,-0.057100410090438786,0.02758685636770946,-0.06509202779773646,0.19827219148383643,-0.06744006432914079,0.3483301910777784,-0.06321083407243867,0.005420450149023778,0.19139641297644142,,104,65.0,constructed_10
YBR203W,YGL087C,YPL081W,YBR203W+YGL087C+YPL081W,YBR203W+YGL087C+YPL081W,-0.06265464966958231,0.5876660005456658,-0.0746095492979511,0.6598899389149475,-0.05953565394502014,0.6802333217819158,-0.06559995097085118,0.007956863709667304,0.6425964204141764,,105,15.0,constructed_10
YGL087C,YJR060W,YPL081W,YGL087C+YJR060W+YPL081W,YGL087C+YJR060W+YPL081W,-0.06943593063782721,0.5921685183743897,-0.07309105512971711,0.6570614758939849,-0.061467529754536156,0.6627688401749735,-0.0679981718406935,0.005943647727273249,0.6373329448144492,,106,16.0,constructed_10
YBR203W,YPL046C,YPL081W,YBR203W+YPL046C+YPL081W,YBR203W+YPL046C+YPL081W,-0.058631208383528,0.11180459395224523,-0.09692334933519077,0.10150021556031633,-0.0530285894228667,0.47219477148330313,-0.06952771571386182,0.023890121199779568,0.2284998603319549,,107,53.0,constructed_10
YJR060W,YPL046C,YPL081W,YJR060W+YPL046C+YPL081W,YJR060W+YPL046C+YPL081W,-0.06104536968767554,0.0874625854430083,-0.09954477273638618,0.06389583106968438,-0.052105629226670565,0.44565611280507755,-0.0708985905502441,0.025207787591511585,0.1990048431059234,,108,57.0,constructed_10
YBR203W,YGL087C,YJR060W,YBR203W+YGL087C+YJR060W,YBR203W+YGL087C+YJR060W,-0.0704140350331906,0.15045998374103736,-0.09245672199386251,0.37217927289093067,-0.06291388095104777,0.19708619903839852,-0.0752615459927003,0.01535638746897133,0.2399084852234555,,109,50.0,constructed_10
YDR057W,YER079W,YJR060W,YDR057W+YER079W+YJR060W,YDR057W+YER079W+YJR060W,-0.03244275345510832,0.4690274190020314,-0.02997132121982345,0.1348084430977459,-0.16584705218308496,0.5079811244284411,-0.07608704228600557,0.07774427005809652,0.37060566217607277,0.50830078125,110,35.0,constructed_10
YGL087C,YPL046C,YPL081W,YGL087C+YPL046C+YPL081W,YGL087C+YPL046C+YPL081W,-0.07846072906523097,0.040877656649796666,-0.10136061721708822,0.03608600885558123,-0.06335467631825609,0.363600066290072,-0.08105867420019176,0.019135696357712728,0.14685457726514997,,111,76.0,constructed_10
YGL087C,YJR060W,YPL046C,YGL087C+YJR060W+YPL046C,YGL087C+YJR060W+YPL046C,-0.09553383919846083,0.04245139305803341,-0.09222413142404343,0.02625351231731677,-0.06959712108379293,0.4217191562369066,-0.08578503056876574,0.01411647447163292,0.1634746872040856,,112,74.0,constructed_10
YJR060W,YLL012W,YLR312C-B,YJR060W+YLL012W+YLR312C-B,YJR060W+YLL012W+YLR313C,-0.1718138023483951,,-0.10251889427249063,,-0.10698268597119212,,-0.1271051275306926,0.03878312212868695,,,113,,constructed_10
YJR060W,YLL012W,YPL081W,YJR060W+YLL012W+YPL081W,YJR060W+YLL012W+YPL081W,-0.18293561506031014,0.623333558164589,-0.10202892388467646,0.7707683922471047,-0.10515476738451815,0.6658294035615778,-0.13003976877650159,0.04583580085431696,0.6866437846577572,,114,4.0,constructed_10
YJR060W,YLL012W,YPL046C,YJR060W+YLL012W+YPL046C,YJR060W+YLL012W+YPL046C,-0.18041700632914306,0.08667352263249528,-0.13081461817973472,0.08948688736479105,-0.08942290867214418,0.46466019752629706,-0.13355151106034066,0.04555874657058506,0.21360686917452779,0.46435546875,115,54.0,constructed_10
YER079W,YJR060W,YLL012W,YER079W+YJR060W+YLL012W,YER079W+YJR060W+YLL012W,-0.1390984956176572,0.5868032411932679,-0.06996336770800776,0.6027280895195217,-0.23156868101073505,0.6769608091921664,-0.14687684811213333,0.08108295997041798,0.6221640466349854,,116,19.0,constructed_10
YJR060W,YKL033W-A,YLL012W,YJR060W+YKL033W-A+YLL012W,YJR060W+YKL033W-A+YLL012W,-0.2729464083868628,0.24261574463306476,-0.10467546082296526,0.34870169042829513,-0.07650620959351588,0.1617677422098818,-0.15137602626778132,0.10622097267085052,0.25102839242374725,,117,47.0,constructed_10
YBR203W,YJR060W,YLL012W,YBR203W+YJR060W+YLL012W,YBR203W+YJR060W+YLL012W,-0.214903986373389,0.1468308740077672,-0.1815650192632289,0.24320125958587482,-0.12892135160539878,0.1697693977904141,-0.17513011908067222,0.04335100143804064,0.18660051046135204,,118,66.0,constructed_10
YDR057W,YJR060W,YLL012W,YDR057W+YJR060W+YLL012W,YDR057W+YJR060W+YLL012W,-0.14109534610549998,0.08486386226603246,-0.0848210226858399,0.3258286730069676,-0.31389788437664845,0.34808391249900295,-0.17993808438932946,0.11937596440895047,0.25292548259066766,,119,44.0,constructed_10
YGL087C,YJR060W,YLL012W,YGL087C+YJR060W+YLL012W,YGL087C+YJR060W+YLL012W,-0.19505934477821088,0.21923167804429056,-0.20842363797890925,0.41980235232044794,-0.1549680187462783,0.18530463183639193,-0.18615033383446614,0.027819124067497678,0.27477955406704346,,120,41.0,constructed_10
YER079W,YGL087C,YLL012W,YER079W+YGL087C+YLL012W,YER079W+YGL087C+YLL012W,0.03151991154503572,0.613826312098095,0.028383362740117733,0.6995541839842377,0.03528774151893532,0.6752970712969408,0.03173033860136293,0.003456995984937293,0.6628925224597578,,1,19.0,panel_12
YER079W,YLL012W,YPL081W,YER079W+YLL012W+YPL081W,YER079W+YLL012W+YPL081W,-0.005144255441276353,0.6885810916781732,0.052217761052753275,0.7903751113593331,0.006761958192288654,0.7202018252717753,0.017945154601255193,0.030272068735163665,0.7330526761030939,,2,1.0,panel_12
YGL087C,YLL012W,YPL046C,YGL087C+YLL012W+YPL046C,YGL087C+YLL012W+YPL046C,-0.04391075778417641,0.020457451246611715,0.07612297878583194,0.11378885750513042,0.0002027793098650435,0.4437089313128195,0.010805000103840189,0.06071515291146592,0.19265174668818721,0.443603515625,3,89.0,panel_12
YER079W,YLL012W,YPL046C,YER079W+YLL012W+YPL046C,YER079W+YLL012W+YPL046C,-0.02130314444614941,0.2732756780387693,0.03661508245355433,0.15174688283101273,0.012608077593819413,0.46568537283510447,0.009306671867074779,0.02909990913440845,0.29690264456829546,0.465576171875,4,53.0,panel_12
YER079W,YGL087C,YPL081W,YER079W+YGL087C+YPL081W,YER079W+YGL087C+YPL081W,-0.03317231679087708,0.6590084763877774,0.04600846163121808,0.5978453542475243,0.010310829986005337,0.6729310593554277,0.007715658275448779,0.039654130995870875,0.6432616299969097,,5,22.0,panel_12
YER079W,YLR104W,YPL081W,YER079W+YLR104W+YPL081W,YER079W+YLR104W+YPL081W,-0.021847896093499408,0.6587847622843723,0.02721232152209354,0.7916722670290223,0.017562582528204054,0.7021211645553198,0.007642335985599395,0.025991050512087405,0.7175260646229047,,6,2.0,panel_12
YER079W,YLL012W,YLR104W,YER079W+YLL012W+YLR104W,YER079W+YLL012W+YLR104W,-0.0036874131683409953,0.6528366700442181,-0.0017095472513223506,0.6680564690143795,0.021251908188477907,0.6976723429380389,0.005284982589604854,0.013863081302740263,0.6728551606655455,,7,14.0,panel_12
YER079W,YGL087C,YPL046C,YER079W+YGL087C+YPL046C,YER079W+YGL087C+YPL046C,-0.053174741912987294,0.15338935340653753,0.05606460816926431,0.03970296529605079,0.0119513340886181,0.3955665371192627,0.004947066781631706,0.054955470355361066,0.19621961860728368,0.3955078125,8,84.0,panel_12
YGL087C,YKL033W-A,YLL012W,YGL087C+YKL033W-A+YLL012W,YGL087C+YKL033W-A+YLL012W,0.02411321677473372,0.10950898287222374,-0.012936614341749093,0.2577814552284412,0.0028535263478782925,0.20900734622374584,0.004676709593620974,0.018592081494567578,0.19209926144147027,,9,90.0,panel_12
YER079W,YKL033W-A,YLL012W,YER079W+YKL033W-A+YLL012W,YER079W+YKL033W-A+YLL012W,0.0020127705641476822,0.646372128849062,0.004995184092454584,0.6928925957929326,0.0066479725232154,0.6839518749235726,0.004551975726605889,0.002349169968734703,0.6744055331885224,,10,13.0,panel_12
YER079W,YGL087C,YKL033W-A,YER079W+YGL087C+YKL033W-A,YER079W+YGL087C+YKL033W-A,0.00406770270542136,0.6108844837048836,0.0019894330744973723,0.7495980877239151,-0.003040578386427551,0.6332236763185177,0.001005519131163727,0.003654857043182258,0.6645687492491055,,11,17.0,panel_12
YER079W,YKL033W-A,YPL081W,YER079W+YKL033W-A+YPL081W,YER079W+YKL033W-A+YPL081W,-0.01209791788691415,0.6845037995778199,0.028566254147941172,0.7534681969140492,-0.022744444654232115,0.6947552510017844,-0.0020920361310683643,0.027079239375872664,0.7109090824978845,,12,3.0,panel_12
YGL087C,YLL012W,YPL081W,YGL087C+YLL012W+YPL081W,YGL087C+YLL012W+YPL081W,-0.03405333813428751,0.5726201411008864,0.042546349378016296,0.7936512439183931,-0.016177416848766474,0.6906448965150596,-0.0025614685350125615,0.04007397619537849,0.6856387605114463,,13,7.0,panel_12
YDR057W,YER079W,YLL012W,YDR057W+YER079W+YLL012W,YDR057W+YER079W+YLL012W,-0.0169615889299086,0.5495611779226294,-0.00916512810457559,0.5739254417015248,0.01769515259180656,0.5748362259801121,-0.002810521480892543,0.018181259643711745,0.566107615201422,0.57470703125,14,35.0,panel_12
YER079W,YGL087C,YLR104W,YER079W+YGL087C+YLR104W,YER079W+YGL087C+YLR104W,-0.02177603121837774,0.6021313375786429,0.0009443875278951543,0.7612028646747074,0.012357507843090209,0.6647951179966717,-0.002824711949130792,0.017376110190890755,0.6760431067500073,,15,11.0,panel_12
YKL033W-A,YLL012W,YPL081W,YKL033W-A+YLL012W+YPL081W,YKL033W-A+YLL012W+YPL081W,-0.0006297269031784675,0.6358011548006011,0.00957249953706208,0.7639023964553853,-0.02025202413854757,0.7116821068332567,-0.003769750501554652,0.015158178131557225,0.703795219363081,,16,4.0,panel_12
YGL087C,YLL012W,YLR104W,YGL087C+YLL012W+YLR104W,YGL087C+YLL012W+YLR104W,-0.027879235372696726,0.08588482936051607,-0.009414874406556629,0.23629844568962385,0.025595341563798668,0.21639642758087016,-0.0038995894051515622,0.02716056647272538,0.17952656754367002,,17,95.0,panel_12
YER079W,YKL033W-A,YLR104W,YER079W+YKL033W-A+YLR104W,YER079W+YKL033W-A+YLR104W,-0.007265910498659837,0.6439174276594353,-0.00270917208142811,0.7449251900062981,-0.0026158339065811406,0.6627848887055846,-0.0041969721622230295,0.00265818827180461,0.6838758354571061,,18,9.0,panel_12
YKL033W-A,YLL012W,YLR104W,YKL033W-A+YLL012W+YLR104W,YKL033W-A+YLL012W+YLR104W,-0.010462324781729615,0.15747590659504415,-0.0047858565617281265,0.11435462100038862,-0.002785908360563672,0.2418887492130258,-0.006011363234673804,0.003982240854325907,0.17123975893615287,,19,103.0,panel_12
YER079W,YLL012W,YLR312C-B,YER079W+YLL012W+YLR312C-B,YER079W+YLL012W+YLR313C,0.0012596472614480568,,-0.0006443948491396071,,-0.019727912915171293,,-0.006370886834287615,0.011606634024719564,,0.7109375,20,,panel_12
YER079W,YKL033W-A,YPL046C,YER079W+YKL033W-A+YPL046C,YER079W+YKL033W-A+YPL046C,-0.028133632486811787,0.09394179505547572,0.01824392485611239,0.08694241093625749,-0.010291803252110201,0.3972967617841625,-0.006727170294269866,0.02339336257076238,0.19272698925863194,0.3974609375,21,88.0,panel_12
YER079W,YLR104W,YLR312C-B,YER079W+YLR104W+YLR312C-B,YER079W+YLR104W+YLR313C,-0.008257971572576824,,-0.008544839292924218,,-0.004653597117888092,,-0.007152135994463044,0.002168546900706011,,0.68408203125,22,,panel_12
YKL033W-A,YLL012W,YPL046C,YKL033W-A+YLL012W+YPL046C,YKL033W-A+YLL012W+YPL046C,-0.009961391495970879,0.016363665661086324,0.001784763403388203,0.05433321078513986,-0.013779552948120086,0.4617848559027601,-0.007318727013567588,0.00811170404707753,0.17749391078299545,,23,97.0,panel_12
YLL012W,YLR104W,YPL081W,YLL012W+YLR104W+YPL081W,YLL012W+YLR104W+YPL081W,-0.0336154406279285,0.6131660296958122,0.005855181332852365,0.7357717356071092,0.004630758765299232,0.7055946457746383,-0.007709833509925633,0.022443265421284483,0.6848441370258532,,24,8.0,panel_12
YER079W,YGL087C,YLR312C-B,YER079W+YGL087C+YLR312C-B,YER079W+YGL087C+YLR313C,-9.487360941257995e-05,,-0.012368288586963108,,-0.011297020651990983,,-0.007920060949455557,0.0067979461182920186,,0.64208984375,25,,panel_12
YDR057W,YER079W,YLR104W,YDR057W+YER079W+YLR104W,YDR057W+YER079W+YLR104W,-0.02207424504435846,0.5655266905708075,-0.01771002701191175,0.5215887700660553,0.01040550161048514,0.5324544096164122,-0.009792923481928355,0.01762792903091746,0.5398566234177583,0.5322265625,26,39.0,panel_12
YKL033W-A,YLL012W,YLR312C-B,YKL033W-A+YLL012W+YLR312C-B,YKL033W-A+YLL012W+YLR313C,0.002918764982300655,,-0.011947236193003571,,-0.02627782882404086,,-0.011768766678247925,0.014599115075883804,,0.265625,27,,panel_12
YER079W,YLR104W,YPL046C,YER079W+YLR104W+YPL046C,YER079W+YLR104W+YPL046C,-0.03836668051471257,0.22274645708016252,-0.005645805253058328,0.06892693229220391,0.00567077406288004,0.4453826241236496,-0.012780570568296954,0.02286925902813714,0.24568533783200533,0.445068359375,28,65.0,panel_12
YER079W,YKL033W-A,YLR312C-B,YER079W+YKL033W-A+YLR312C-B,YER079W+YKL033W-A+YLR313C,-0.004437148170338745,,-0.008735393911822445,,-0.02567119738358471,,-0.012947913155248634,0.011226317307105427,,0.65625,29,,panel_12
YGL087C,YLL012W,YLR312C-B,YGL087C+YLL012W+YLR312C-B,YGL087C+YLL012W+YLR313C,0.015486335932212592,,-0.025526293028716056,,-0.030669537883841844,,-0.0135698316601151,0.0252944440198835,,,30,,panel_12
YDR057W,YER079W,YGL087C,YDR057W+YER079W+YGL087C,YDR057W+YER079W+YGL087C,-0.029950270721201242,0.4074312580329785,-0.024177528286139668,0.42800586643967153,0.013213630585085064,0.46177119051861193,-0.013638056140751947,0.023432689747919656,0.43240277166375396,0.461669921875,31,47.0,panel_12
YDR057W,YGL087C,YLL012W,YDR057W+YGL087C+YLL012W,YDR057W+YGL087C+YLL012W,-0.019336944917205064,0.02709515141126722,-0.03141432394472263,0.35059384838702967,0.00519452750663516,0.409205917821168,-0.015185580451764177,0.0186541515845827,0.26229830587315495,0.4091796875,32,57.0,panel_12
YDR057W,YER079W,YKL033W-A,YDR057W+YER079W+YKL033W-A,YDR057W+YER079W+YKL033W-A,-0.01740181302071005,0.5028343123952237,-0.012374796990119747,0.543671125857091,-0.016358058973575472,0.4348248629631729,-0.015378222994801757,0.0026528817259590665,0.49377676707182916,0.434814453125,33,44.0,panel_12
YER079W,YPL046C,YPL081W,YER079W+YPL046C+YPL081W,YER079W+YPL046C+YPL081W,-0.044048305305581216,0.0449901152436834,0.01791709064776847,0.05581433254104162,-0.020572693086659103,0.2200167287221508,-0.015567969248157282,0.031284389388936504,0.1069403921689586,,34,117.0,panel_12
YDR057W,YKL033W-A,YLL012W,YDR057W+YKL033W-A+YLL012W,YDR057W+YKL033W-A+YLL012W,-0.020091061826064467,0.06334024119650997,-0.01772982937528202,0.34960221812716863,-0.013550535212594687,0.4491503183487001,-0.017123808804647058,0.0033121092666760195,0.28736425922412623,0.44921875,35,55.0,panel_12
YDR057W,YER079W,YPL081W,YDR057W+YER079W+YPL081W,YDR057W+YER079W+YPL081W,-0.030214454950260133,0.4910977082286978,0.0015564074435024267,0.31107274293756915,-0.023784186568713932,0.23453024151337196,-0.01748074469182388,0.016797230692359603,0.3455668975598796,,36,49.0,panel_12
YDR057W,YLL012W,YLR104W,YDR057W+YLL012W+YLR104W,YDR057W+YLL012W+YLR104W,-0.029409287047115595,0.07406422682277512,-0.023536803145138473,0.13718338429689217,-0.0003877621211650509,0.42511064515133623,-0.017777950771139705,0.015343908001419508,0.21211941875700116,,37,78.0,panel_12
YLL012W,YLR104W,YLR312C-B,YLL012W+YLR104W+YLR312C-B,YLL012W+YLR104W+YLR313C,-0.026943103767331333,,-0.01403638741396769,,-0.014698689551731734,,-0.018559393577676917,0.007268053965024485,,,38,,panel_12
YER079W,YLR312C-B,YPL081W,YER079W+YLR312C-B+YPL081W,YER079W+YLR313C+YPL081W,-0.01787171803175871,,-0.0005840049939229482,,-0.03869165383258268,,-0.019049125619421448,0.019081088581977327,,,39,,panel_12
YBR203W,YER079W,YLL012W,YBR203W+YER079W+YLL012W,YBR203W+YER079W+YLL012W,-0.027045186901894776,0.6474269879062177,-0.0036660699612627986,0.556914481916399,-0.029557230667884737,0.6732754391025249,-0.020089495843680773,0.014278455072486648,0.6258723029750471,,40,29.0,panel_12
YLL012W,YLR312C-B,YPL081W,YLL012W+YLR312C-B+YPL081W,YLL012W+YLR313C+YPL081W,-1.1055293962671311e-05,,-0.019000334906321407,,-0.041643702982894895,,-0.02021836439439299,0.02084303325509623,,,41,,panel_12
YKL033W-A,YLR104W,YLR312C-B,YKL033W-A+YLR104W+YLR312C-B,YKL033W-A+YLR104W+YLR313C,-0.01791990887320821,,-0.020176242343507615,,-0.024529225273286194,,-0.02087512549666734,0.003359627072371696,,,42,,panel_12
YDR057W,YER079W,YLR312C-B,YDR057W+YER079W+YLR312C-B,YDR057W+YER079W+YLR313C,-0.0228593522842392,,-0.016148886965636045,,-0.026313770217254936,,-0.02177400315571006,0.00516862650303345,,,43,,panel_12
YLL012W,YLR104W,YPL046C,YLL012W+YLR104W+YPL046C,YLL012W+YLR104W+YPL046C,-0.04309068390323454,0.027040942370838587,-0.0326913755869323,0.03654786037761378,0.009451777331349581,0.45596129060689594,-0.022110094052939084,0.027823554721191954,0.17318336445178276,,44,102.0,panel_12
YDR057W,YER079W,YPL046C,YDR057W+YER079W+YPL046C,YDR057W+YER079W+YPL046C,-0.04465159958682901,0.17553659714746858,-0.012464140472270272,-0.013119401109834648,-0.01153024613048997,0.2049805526952777,-0.022881995396529752,0.018858811988355036,0.12246591624430388,,45,114.0,panel_12
YBR203W,YER079W,YKL033W-A,YBR203W+YER079W+YKL033W-A,YBR203W+YER079W+YKL033W-A,-0.025014844156324715,0.6334882357423125,-0.01108377971370323,0.6260631356905461,-0.03370818537291059,0.6412536732421122,-0.02326893641431285,0.011412803259532965,0.6336016815583236,,46,28.0,panel_12
YBR203W,YER079W,YLR104W,YBR203W+YER079W+YLR104W,YBR203W+YER079W+YLR104W,-0.03325300439849338,0.64433559444765,-0.011481953241728522,0.6135925827462636,-0.02558662019436002,0.6577246542717162,-0.02344052594486064,0.01104305019065923,0.6385509438218766,,47,25.0,panel_12
YBR203W,YER079W,YPL081W,YBR203W+YER079W+YPL081W,YBR203W+YER079W+YPL081W,-0.03525519434106955,0.6594121632987491,0.009640751041775378,0.6738467909254066,-0.045866472599924324,0.6909101195998946,-0.023826971966406166,0.029465508125365567,0.6747230246080167,,48,12.0,panel_12
YDR057W,YKL033W-A,YLR104W,YDR057W+YKL033W-A+YLR104W,YDR057W+YKL033W-A+YLR104W,-0.026236772338774653,0.05014802097451777,-0.024950510514230043,0.27555831002049114,-0.02046342280469325,0.38650297862462424,-0.023883568552565983,0.0030309511828531892,0.23740310320654437,0.38623046875,49,70.0,panel_12
YBR203W,YER079W,YPL046C,YBR203W+YER079W+YPL046C,YBR203W+YER079W+YPL046C,-0.04618694923716623,0.29546253027724223,0.006636510229764999,0.1013376336886468,-0.03399825615334279,0.47593112280740457,-0.02451623172024801,0.027658833273042926,0.2909104289244312,0.475830078125,50,54.0,panel_12
