array_gene,array_allele,array_perturbation_type,triple,order,order_idx,gene_1,gene_2,gene_3,route,f_wt,f_single,f_double,f_triple,se_single,se_double,se_triple,sd_triple,source_single,source_double,f_array_single_in_screen,tau,tau_p_value,monotone,monotone_within_se,monotone_after_first,step_1,step_2,step_3,min_rung,valley_depth,endpoint_gain
YDR153C,ent5_delta,KanMX_deletion,YER059W+YIL050W+YDR153C,YDR153C>YER059W>YIL050W,4,YDR153C,YER059W,YIL050W,mixed double,1.0,0.96,1.0102,0.9204,0.184,0.0242,0.0094,0.0188,SmfCostanzo2016,DmfKuzmin2020,1.019,-0.072989,0.4607,False,False,False,-0.040000000000000036,0.05020000000000002,-0.08979999999999999,0.9204,0.040000000000000036,-0.0796
YDR153C,ent5_delta,KanMX_deletion,YER059W+YIL050W+YDR153C,YDR153C>YIL050W>YER059W,5,YDR153C,YIL050W,YER059W,mixed double,1.0,0.96,1.0977,0.9204,0.184,0.03745,0.0094,0.0188,SmfCostanzo2016,DmfKuzmin2020,1.019,-0.072989,0.4607,False,False,False,-0.040000000000000036,0.13769999999999993,-0.1772999999999999,0.9204,0.040000000000000036,-0.0796
YJL134W,lcb3_delta,KanMX_deletion,YER059W+YIL050W+YJL134W,YER059W>YIL050W>YJL134W,0,YER059W,YIL050W,YJL134W,paralog double,1.0,0.9153,0.9063,0.978,0.0025,0.04025,0.00945,0.0189,SmfKuzmin2020,TmfKuzmin2020 query strain,1.018,0.153473,0.02273,False,False,False,-0.0847,-0.009000000000000008,0.07169999999999999,0.9063,0.0937,-0.02200000000000002
YJL134W,lcb3_delta,KanMX_deletion,YER059W+YIL050W+YJL134W,YER059W>YJL134W>YIL050W,1,YER059W,YJL134W,YIL050W,mixed double,1.0,0.9153,0.9154,0.978,0.0025,0.0443,0.00945,0.0189,SmfKuzmin2020,DmfKuzmin2020,1.018,0.153473,0.02273,False,False,True,-0.0847,9.999999999998899e-05,0.06259999999999999,0.9153,0.0847,-0.02200000000000002
YJL134W,lcb3_delta,KanMX_deletion,YER059W+YIL050W+YJL134W,YIL050W>YER059W>YJL134W,2,YIL050W,YER059W,YJL134W,paralog double,1.0,0.89558,0.9063,0.978,0.0025,0.04025,0.00945,0.0189,SmfKuzmin2020,TmfKuzmin2020 query strain,1.018,0.153473,0.02273,False,False,True,-0.10441999999999996,0.010719999999999952,0.07169999999999999,0.89558,0.10441999999999996,-0.02200000000000002
YJL134W,lcb3_delta,KanMX_deletion,YER059W+YIL050W+YJL134W,YIL050W>YJL134W>YER059W,3,YIL050W,YJL134W,YER059W,mixed double,1.0,0.89558,1.0225,0.978,0.0025,0.0615,0.00945,0.0189,SmfKuzmin2020,DmfKuzmin2020,1.018,0.153473,0.02273,False,False,False,-0.10441999999999996,0.12691999999999992,-0.044499999999999984,0.89558,0.10441999999999996,-0.02200000000000002
YJL134W,lcb3_delta,KanMX_deletion,YER059W+YIL050W+YJL134W,YJL134W>YER059W>YIL050W,4,YJL134W,YER059W,YIL050W,mixed double,1.0,1.0249,0.9154,0.978,0.003,0.0443,0.00945,0.0189,SmfKuzmin2020,DmfKuzmin2020,1.018,0.153473,0.02273,False,False,False,0.024899999999999922,-0.10949999999999993,0.06259999999999999,0.9154,0.08460000000000001,-0.02200000000000002
YJL134W,lcb3_delta,KanMX_deletion,YER059W+YIL050W+YJL134W,YJL134W>YIL050W>YER059W,5,YJL134W,YIL050W,YER059W,mixed double,1.0,1.0249,1.0225,0.978,0.003,0.0615,0.00945,0.0189,SmfKuzmin2020,DmfKuzmin2020,1.018,0.153473,0.02273,False,True,False,0.024899999999999922,-0.0023999999999999577,-0.044499999999999984,0.978,-0.022499999999999964,-0.02200000000000002
YMR029C,far8_delta,KanMX_deletion,YER059W+YIL050W+YMR029C,YER059W>YIL050W>YMR029C,0,YER059W,YIL050W,YMR029C,paralog double,1.0,0.9153,0.9063,0.9252,0.0025,0.04025,0.0095,0.019,SmfKuzmin2020,TmfKuzmin2020 query strain,1.02,-0.004546,0.4896,False,False,False,-0.0847,-0.009000000000000008,0.018900000000000028,0.9063,0.0937,-0.07479999999999998
YMR029C,far8_delta,KanMX_deletion,YER059W+YIL050W+YMR029C,YER059W>YMR029C>YIL050W,1,YER059W,YMR029C,YIL050W,mixed double,1.0,0.9153,1.0166,0.9252,0.0025,0.0253,0.0095,0.019,SmfKuzmin2020,DmfKuzmin2020,1.02,-0.004546,0.4896,False,False,False,-0.0847,0.10129999999999995,-0.09139999999999993,0.9153,0.0847,-0.07479999999999998
YMR029C,far8_delta,KanMX_deletion,YER059W+YIL050W+YMR029C,YIL050W>YER059W>YMR029C,2,YIL050W,YER059W,YMR029C,paralog double,1.0,0.89558,0.9063,0.9252,0.0025,0.04025,0.0095,0.019,SmfKuzmin2020,TmfKuzmin2020 query strain,1.02,-0.004546,0.4896,False,False,True,-0.10441999999999996,0.010719999999999952,0.018900000000000028,0.89558,0.10441999999999996,-0.07479999999999998
YMR029C,far8_delta,KanMX_deletion,YER059W+YIL050W+YMR029C,YIL050W>YMR029C>YER059W,3,YIL050W,YMR029C,YER059W,mixed double,1.0,0.89558,1.0288,0.9252,0.0025,0.01655,0.0095,0.019,SmfKuzmin2020,DmfKuzmin2020,1.02,-0.004546,0.4896,False,False,False,-0.10441999999999996,0.1332199999999999,-0.10359999999999991,0.89558,0.10441999999999996,-0.07479999999999998
YMR029C,far8_delta,KanMX_deletion,YER059W+YIL050W+YMR029C,YMR029C>YER059W>YIL050W,4,YMR029C,YER059W,YIL050W,mixed double,1.0,1.0077,1.0166,0.9252,0.04,0.0253,0.0095,0.019,SmfCostanzo2016,DmfKuzmin2020,1.02,-0.004546,0.4896,False,False,False,0.00770000000000004,0.008899999999999908,-0.09139999999999993,0.9252,-0.00770000000000004,-0.07479999999999998
YMR029C,far8_delta,KanMX_deletion,YER059W+YIL050W+YMR029C,YMR029C>YIL050W>YER059W,5,YMR029C,YIL050W,YER059W,mixed double,1.0,1.0077,1.0288,0.9252,0.04,0.01655,0.0095,0.019,SmfCostanzo2016,DmfKuzmin2020,1.02,-0.004546,0.4896,False,False,False,0.00770000000000004,0.021099999999999897,-0.10359999999999991,0.9252,-0.00770000000000004,-0.07479999999999998
YGR178C,pbp1_delta,KanMX_deletion,YER059W+YIL050W+YGR178C,YER059W>YIL050W>YGR178C,0,YER059W,YIL050W,YGR178C,paralog double,1.0,0.9153,0.9063,0.9222,0.0025,0.04025,0.00965,0.0193,SmfKuzmin2020,TmfKuzmin2020 query strain,1.035,-0.037925,0.3011,False,False,False,-0.0847,-0.009000000000000008,0.015900000000000025,0.9063,0.0937,-0.07779999999999998
YGR178C,pbp1_delta,KanMX_deletion,YER059W+YIL050W+YGR178C,YER059W>YGR178C>YIL050W,1,YER059W,YGR178C,YIL050W,mixed double,1.0,0.9153,1.0333,0.9222,0.0025,0.02905,0.00965,0.0193,SmfKuzmin2020,DmfKuzmin2020,1.035,-0.037925,0.3011,False,False,False,-0.0847,0.1180000000000001,-0.11110000000000009,0.9153,0.0847,-0.07779999999999998
YGR178C,pbp1_delta,KanMX_deletion,YER059W+YIL050W+YGR178C,YIL050W>YER059W>YGR178C,2,YIL050W,YER059W,YGR178C,paralog double,1.0,0.89558,0.9063,0.9222,0.0025,0.04025,0.00965,0.0193,SmfKuzmin2020,TmfKuzmin2020 query strain,1.035,-0.037925,0.3011,False,False,True,-0.10441999999999996,0.010719999999999952,0.015900000000000025,0.89558,0.10441999999999996,-0.07779999999999998
YGR178C,pbp1_delta,KanMX_deletion,YER059W+YIL050W+YGR178C,YIL050W>YGR178C>YER059W,3,YIL050W,YGR178C,YER059W,mixed double,1.0,0.89558,1.0589,0.9222,0.0025,0.037,0.00965,0.0193,SmfKuzmin2020,DmfKuzmin2020,1.035,-0.037925,0.3011,False,False,False,-0.10441999999999996,0.1633199999999999,-0.13669999999999993,0.89558,0.10441999999999996,-0.07779999999999998
YGR178C,pbp1_delta,KanMX_deletion,YER059W+YIL050W+YGR178C,YGR178C>YER059W>YIL050W,4,YGR178C,YER059W,YIL050W,mixed double,1.0,1.0238,1.0333,0.9222,0.0816,0.02905,0.00965,0.0193,SmfCostanzo2016,DmfKuzmin2020,1.035,-0.037925,0.3011,False,False,False,0.023800000000000043,0.009500000000000064,-0.11110000000000009,0.9222,-0.023800000000000043,-0.07779999999999998
YGR178C,pbp1_delta,KanMX_deletion,YER059W+YIL050W+YGR178C,YGR178C>YIL050W>YER059W,5,YGR178C,YIL050W,YER059W,mixed double,1.0,1.0238,1.0589,0.9222,0.0816,0.037,0.00965,0.0193,SmfCostanzo2016,DmfKuzmin2020,1.035,-0.037925,0.3011,False,False,False,0.023800000000000043,0.03509999999999991,-0.13669999999999993,0.9222,-0.023800000000000043,-0.07779999999999998
YOL004W,sin3_delta,KanMX_deletion,YER059W+YIL050W+YOL004W,YER059W>YIL050W>YOL004W,0,YER059W,YIL050W,YOL004W,paralog double,1.0,0.9153,0.9063,0.7247,0.0025,0.04025,0.0098,0.0196,SmfKuzmin2020,TmfKuzmin2020 query strain,0.795,-0.002863,0.4456,False,False,False,-0.0847,-0.009000000000000008,-0.18159999999999998,0.7247,0.0937,-0.2753
YOL004W,sin3_delta,KanMX_deletion,YER059W+YIL050W+YOL004W,YER059W>YOL004W>YIL050W,1,YER059W,YOL004W,YIL050W,mixed double,1.0,0.9153,0.8213,0.7247,0.0025,0.03735,0.0098,0.0196,SmfKuzmin2020,DmfKuzmin2020,0.795,-0.002863,0.4456,False,False,False,-0.0847,-0.09399999999999997,-0.09660000000000002,0.7247,0.17869999999999997,-0.2753
YOL004W,sin3_delta,KanMX_deletion,YER059W+YIL050W+YOL004W,YIL050W>YER059W>YOL004W,2,YIL050W,YER059W,YOL004W,paralog double,1.0,0.89558,0.9063,0.7247,0.0025,0.04025,0.0098,0.0196,SmfKuzmin2020,TmfKuzmin2020 query strain,0.795,-0.002863,0.4456,False,False,False,-0.10441999999999996,0.010719999999999952,-0.18159999999999998,0.7247,0.10441999999999996,-0.2753
YOL004W,sin3_delta,KanMX_deletion,YER059W+YIL050W+YOL004W,YIL050W>YOL004W>YER059W,3,YIL050W,YOL004W,YER059W,mixed double,1.0,0.89558,0.7758,0.7247,0.0025,0.0219,0.0098,0.0196,SmfKuzmin2020,DmfKuzmin2020,0.795,-0.002863,0.4456,False,False,False,-0.10441999999999996,-0.11978,-0.051100000000000034,0.7247,0.22419999999999995,-0.2753
YOL004W,sin3_delta,KanMX_deletion,YER059W+YIL050W+YOL004W,YOL004W>YER059W>YIL050W,4,YOL004W,YER059W,YIL050W,mixed double,1.0,0.586,0.8213,0.7247,0.2959,0.03735,0.0098,0.0196,SmfCostanzo2016,DmfKuzmin2020,0.795,-0.002863,0.4456,False,False,False,-0.41400000000000003,0.23530000000000006,-0.09660000000000002,0.586,0.41400000000000003,-0.2753
YOL004W,sin3_delta,KanMX_deletion,YER059W+YIL050W+YOL004W,YOL004W>YIL050W>YER059W,5,YOL004W,YIL050W,YER059W,mixed double,1.0,0.586,0.7758,0.7247,0.2959,0.0219,0.0098,0.0196,SmfCostanzo2016,DmfKuzmin2020,0.795,-0.002863,0.4456,False,False,False,-0.41400000000000003,0.18980000000000008,-0.051100000000000034,0.586,0.41400000000000003,-0.2753
YPL156C,prm4_delta,KanMX_deletion,YER059W+YIL050W+YPL156C,YER059W>YIL050W>YPL156C,0,YER059W,YIL050W,YPL156C,paralog double,1.0,0.9153,0.9063,0.9528,0.0025,0.04025,0.00985,0.0197,SmfKuzmin2020,TmfKuzmin2020 query strain,1.023,0.03166,0.1961,False,False,False,-0.0847,-0.009000000000000008,0.046499999999999986,0.9063,0.0937,-0.04720000000000002
YPL156C,prm4_delta,KanMX_deletion,YER059W+YIL050W+YPL156C,YER059W>YPL156C>YIL050W,1,YER059W,YPL156C,YIL050W,mixed double,1.0,0.9153,0.9799,0.9528,0.0025,0.09895,0.00985,0.0197,SmfKuzmin2020,DmfKuzmin2020,1.023,0.03166,0.1961,False,False,False,-0.0847,0.06459999999999999,-0.027100000000000013,0.9153,0.0847,-0.04720000000000002
YPL156C,prm4_delta,KanMX_deletion,YER059W+YIL050W+YPL156C,YIL050W>YER059W>YPL156C,2,YIL050W,YER059W,YPL156C,paralog double,1.0,0.89558,0.9063,0.9528,0.0025,0.04025,0.00985,0.0197,SmfKuzmin2020,TmfKuzmin2020 query strain,1.023,0.03166,0.1961,False,False,True,-0.10441999999999996,0.010719999999999952,0.046499999999999986,0.89558,0.10441999999999996,-0.04720000000000002
YPL156C,prm4_delta,KanMX_deletion,YER059W+YIL050W+YPL156C,YIL050W>YPL156C>YER059W,3,YIL050W,YPL156C,YER059W,mixed double,1.0,0.89558,1.0601,0.9528,0.0025,0.03245,0.00985,0.0197,SmfKuzmin2020,DmfKuzmin2020,1.023,0.03166,0.1961,False,False,False,-0.10441999999999996,0.16452,-0.10730000000000006,0.89558,0.10441999999999996,-0.04720000000000002
YPL156C,prm4_delta,KanMX_deletion,YER059W+YIL050W+YPL156C,YPL156C>YER059W>YIL050W,4,YPL156C,YER059W,YIL050W,mixed double,1.0,1.0097,0.9799,0.9528,0.0584,0.09895,0.00985,0.0197,SmfCostanzo2016,DmfKuzmin2020,1.023,0.03166,0.1961,False,True,False,0.009700000000000042,-0.02980000000000005,-0.027100000000000013,0.9528,0.020100000000000007,-0.04720000000000002
YPL156C,prm4_delta,KanMX_deletion,YER059W+YIL050W+YPL156C,YPL156C>YIL050W>YER059W,5,YPL156C,YIL050W,YER059W,mixed double,1.0,1.0097,1.0601,0.9528,0.0584,0.03245,0.00985,0.0197,SmfCostanzo2016,DmfKuzmin2020,1.023,0.03166,0.1961,False,False,False,0.009700000000000042,0.0504,-0.10730000000000006,0.9528,-0.009700000000000042,-0.04720000000000002
YPL018W,ctf19_delta,KanMX_deletion,YER059W+YIL050W+YPL018W,YER059W>YIL050W>YPL018W,0,YER059W,YIL050W,YPL018W,paralog double,1.0,0.9153,0.9063,0.9787,0.0025,0.04025,0.0099,0.0198,SmfKuzmin2020,TmfKuzmin2020 query strain,1.008,-0.076835,0.01048,False,False,False,-0.0847,-0.009000000000000008,0.07240000000000002,0.9063,0.0937,-0.021299999999999986
YPL018W,ctf19_delta,KanMX_deletion,YER059W+YIL050W+YPL018W,YER059W>YPL018W>YIL050W,1,YER059W,YPL018W,YIL050W,mixed double,1.0,0.9153,1.1043,0.9787,0.0025,0.0368,0.0099,0.0198,SmfKuzmin2020,DmfKuzmin2020,1.008,-0.076835,0.01048,False,False,False,-0.0847,0.18900000000000006,-0.12560000000000004,0.9153,0.0847,-0.021299999999999986
YPL018W,ctf19_delta,KanMX_deletion,YER059W+YIL050W+YPL018W,YIL050W>YER059W>YPL018W,2,YIL050W,YER059W,YPL018W,paralog double,1.0,0.89558,0.9063,0.9787,0.0025,0.04025,0.0099,0.0198,SmfKuzmin2020,TmfKuzmin2020 query strain,1.008,-0.076835,0.01048,False,False,True,-0.10441999999999996,0.010719999999999952,0.07240000000000002,0.89558,0.10441999999999996,-0.021299999999999986
YPL018W,ctf19_delta,KanMX_deletion,YER059W+YIL050W+YPL018W,YIL050W>YPL018W>YER059W,3,YIL050W,YPL018W,YER059W,mixed double,1.0,0.89558,1.0537,0.9787,0.0025,0.03935,0.0099,0.0198,SmfKuzmin2020,DmfKuzmin2020,1.008,-0.076835,0.01048,False,False,False,-0.10441999999999996,0.15812000000000004,-0.07500000000000007,0.89558,0.10441999999999996,-0.021299999999999986
YPL018W,ctf19_delta,KanMX_deletion,YER059W+YIL050W+YPL018W,YPL018W>YER059W>YIL050W,4,YPL018W,YER059W,YIL050W,mixed double,1.0,1.0,1.1043,0.9787,0.0889,0.0368,0.0099,0.0198,SmfCostanzo2016,DmfKuzmin2020,1.008,-0.076835,0.01048,False,False,False,0.0,0.10430000000000006,-0.12560000000000004,0.9787,0.0,-0.021299999999999986
YPL018W,ctf19_delta,KanMX_deletion,YER059W+YIL050W+YPL018W,YPL018W>YIL050W>YER059W,5,YPL018W,YIL050W,YER059W,mixed double,1.0,1.0,1.0537,0.9787,0.0889,0.03935,0.0099,0.0198,SmfCostanzo2016,DmfKuzmin2020,1.008,-0.076835,0.01048,False,False,False,0.0,0.05370000000000008,-0.07500000000000007,0.9787,0.0,-0.021299999999999986
YDR260C,swm1_delta,KanMX_deletion,YER059W+YIL050W+YDR260C,YER059W>YIL050W>YDR260C,0,YER059W,YIL050W,YDR260C,paralog double,1.0,0.9153,0.9063,0.9482,0.0025,0.04025,0.0102,0.0204,SmfKuzmin2020,TmfKuzmin2020 query strain,1.068,-0.048745,0.267,False,False,False,-0.0847,-0.009000000000000008,0.04190000000000005,0.9063,0.0937,-0.05179999999999996
YDR260C,swm1_delta,KanMX_deletion,YER059W+YIL050W+YDR260C,YER059W>YDR260C>YIL050W,1,YER059W,YDR260C,YIL050W,mixed double,1.0,0.9153,1.0781,0.9482,0.0025,0.02285,0.0102,0.0204,SmfKuzmin2020,DmfKuzmin2020,1.068,-0.048745,0.267,False,False,False,-0.0847,0.16280000000000006,-0.12990000000000002,0.9153,0.0847,-0.05179999999999996
YDR260C,swm1_delta,KanMX_deletion,YER059W+YIL050W+YDR260C,YIL050W>YER059W>YDR260C,2,YIL050W,YER059W,YDR260C,paralog double,1.0,0.89558,0.9063,0.9482,0.0025,0.04025,0.0102,0.0204,SmfKuzmin2020,TmfKuzmin2020 query strain,1.068,-0.048745,0.267,False,False,True,-0.10441999999999996,0.010719999999999952,0.04190000000000005,0.89558,0.10441999999999996,-0.05179999999999996
YDR260C,swm1_delta,KanMX_deletion,YER059W+YIL050W+YDR260C,YIL050W>YDR260C>YER059W,3,YIL050W,YDR260C,YER059W,mixed double,1.0,0.89558,1.087,0.9482,0.0025,0.0211,0.0102,0.0204,SmfKuzmin2020,DmfKuzmin2020,1.068,-0.048745,0.267,False,False,False,-0.10441999999999996,0.19141999999999992,-0.13879999999999992,0.89558,0.10441999999999996,-0.05179999999999996
YDR260C,swm1_delta,KanMX_deletion,YER059W+YIL050W+YDR260C,YDR260C>YER059W>YIL050W,4,YDR260C,YER059W,YIL050W,mixed double,1.0,1.0205,1.0781,0.9482,0.0788,0.02285,0.0102,0.0204,SmfCostanzo2016,DmfKuzmin2020,1.068,-0.048745,0.267,False,False,False,0.020499999999999963,0.057600000000000096,-0.12990000000000002,0.9482,-0.020499999999999963,-0.05179999999999996
YDR260C,swm1_delta,KanMX_deletion,YER059W+YIL050W+YDR260C,YDR260C>YIL050W>YER059W,5,YDR260C,YIL050W,YER059W,mixed double,1.0,1.0205,1.087,0.9482,0.0788,0.0211,0.0102,0.0204,SmfCostanzo2016,DmfKuzmin2020,1.068,-0.048745,0.267,False,False,False,0.020499999999999963,0.0665,-0.13879999999999992,0.9482,-0.020499999999999963,-0.05179999999999996
YMR275C,bul1_delta,KanMX_deletion,YER059W+YIL050W+YMR275C,YER059W>YIL050W>YMR275C,0,YER059W,YIL050W,YMR275C,paralog double,1.0,0.9153,0.9063,0.8789,0.0025,0.04025,0.0103,0.0206,SmfKuzmin2020,TmfKuzmin2020 query strain,0.91,-0.081188,0.0337,False,False,False,-0.0847,-0.009000000000000008,-0.02739999999999998,0.8789,0.0937,-0.12109999999999999
YMR275C,bul1_delta,KanMX_deletion,YER059W+YIL050W+YMR275C,YER059W>YMR275C>YIL050W,1,YER059W,YMR275C,YIL050W,mixed double,1.0,0.9153,1.0194,0.8789,0.0025,0.05225,0.0103,0.0206,SmfKuzmin2020,DmfKuzmin2020,0.91,-0.081188,0.0337,False,False,False,-0.0847,0.10410000000000008,-0.14050000000000007,0.8789,0.0847,-0.12109999999999999
YMR275C,bul1_delta,KanMX_deletion,YER059W+YIL050W+YMR275C,YIL050W>YER059W>YMR275C,2,YIL050W,YER059W,YMR275C,paralog double,1.0,0.89558,0.9063,0.8789,0.0025,0.04025,0.0103,0.0206,SmfKuzmin2020,TmfKuzmin2020 query strain,0.91,-0.081188,0.0337,False,False,False,-0.10441999999999996,0.010719999999999952,-0.02739999999999998,0.8789,0.10441999999999996,-0.12109999999999999
YMR275C,bul1_delta,KanMX_deletion,YER059W+YIL050W+YMR275C,YIL050W>YMR275C>YER059W,3,YIL050W,YMR275C,YER059W,mixed double,1.0,0.89558,0.9359,0.8789,0.0025,0.01645,0.0103,0.0206,SmfKuzmin2020,DmfKuzmin2020,0.91,-0.081188,0.0337,False,False,False,-0.10441999999999996,0.04031999999999991,-0.05699999999999994,0.8789,0.10441999999999996,-0.12109999999999999
YMR275C,bul1_delta,KanMX_deletion,YER059W+YIL050W+YMR275C,YMR275C>YER059W>YIL050W,4,YMR275C,YER059W,YIL050W,mixed double,1.0,0.79193,1.0194,0.8789,0.0035,0.05225,0.0103,0.0206,SmfKuzmin2020,DmfKuzmin2020,0.91,-0.081188,0.0337,False,False,False,-0.20806999999999998,0.22747000000000006,-0.14050000000000007,0.79193,0.20806999999999998,-0.12109999999999999
YMR275C,bul1_delta,KanMX_deletion,YER059W+YIL050W+YMR275C,YMR275C>YIL050W>YER059W,5,YMR275C,YIL050W,YER059W,mixed double,1.0,0.79193,0.9359,0.8789,0.0035,0.01645,0.0103,0.0206,SmfKuzmin2020,DmfKuzmin2020,0.91,-0.081188,0.0337,False,False,False,-0.20806999999999998,0.14396999999999993,-0.05699999999999994,0.79193,0.20806999999999998,-0.12109999999999999
YOR140W,sfl1_delta,KanMX_deletion,YER059W+YIL050W+YOR140W,YER059W>YIL050W>YOR140W,0,YER059W,YIL050W,YOR140W,paralog double,1.0,0.9153,0.9063,0.7114,0.0025,0.04025,0.0103,0.0206,SmfKuzmin2020,TmfKuzmin2020 query strain,0.799,-0.138273,0.3482,False,False,False,-0.0847,-0.009000000000000008,-0.19489999999999996,0.7114,0.0937,-0.28859999999999997
YOR140W,sfl1_delta,KanMX_deletion,YER059W+YIL050W+YOR140W,YER059W>YOR140W>YIL050W,1,YER059W,YOR140W,YIL050W,mixed double,1.0,0.9153,0.9309,0.7114,0.0025,0.02605,0.0103,0.0206,SmfKuzmin2020,DmfKuzmin2020,0.799,-0.138273,0.3482,False,False,False,-0.0847,0.015599999999999947,-0.21949999999999992,0.7114,0.0847,-0.28859999999999997
YOR140W,sfl1_delta,KanMX_deletion,YER059W+YIL050W+YOR140W,YIL050W>YER059W>YOR140W,2,YIL050W,YER059W,YOR140W,paralog double,1.0,0.89558,0.9063,0.7114,0.0025,0.04025,0.0103,0.0206,SmfKuzmin2020,TmfKuzmin2020 query strain,0.799,-0.138273,0.3482,False,False,False,-0.10441999999999996,0.010719999999999952,-0.19489999999999996,0.7114,0.10441999999999996,-0.28859999999999997
YOR140W,sfl1_delta,KanMX_deletion,YER059W+YIL050W+YOR140W,YIL050W>YOR140W>YER059W,3,YIL050W,YOR140W,YER059W,mixed double,1.0,0.89558,0.7926,0.7114,0.0025,0.02615,0.0103,0.0206,SmfKuzmin2020,DmfKuzmin2020,0.799,-0.138273,0.3482,False,False,False,-0.10441999999999996,-0.10298000000000007,-0.08119999999999994,0.7114,0.20740000000000003,-0.28859999999999997
YOR140W,sfl1_delta,KanMX_deletion,YER059W+YIL050W+YOR140W,YOR140W>YER059W>YIL050W,4,YOR140W,YER059W,YIL050W,mixed double,1.0,0.7825,0.9309,0.7114,0.0238,0.02605,0.0103,0.0206,SmfCostanzo2016,DmfKuzmin2020,0.799,-0.138273,0.3482,False,False,False,-0.21750000000000003,0.14839999999999998,-0.21949999999999992,0.7114,0.21750000000000003,-0.28859999999999997
YOR140W,sfl1_delta,KanMX_deletion,YER059W+YIL050W+YOR140W,YOR140W>YIL050W>YER059W,5,YOR140W,YIL050W,YER059W,mixed double,1.0,0.7825,0.7926,0.7114,0.0238,0.02615,0.0103,0.0206,SmfCostanzo2016,DmfKuzmin2020,0.799,-0.138273,0.3482,False,False,False,-0.21750000000000003,0.010099999999999998,-0.08119999999999994,0.7114,0.21750000000000003,-0.28859999999999997
YLR135W,slx4_delta,KanMX_deletion,YER059W+YIL050W+YLR135W,YER059W>YIL050W>YLR135W,0,YER059W,YIL050W,YLR135W,paralog double,1.0,0.9153,0.9063,0.9647,0.0025,0.04025,0.0106,0.0212,SmfKuzmin2020,TmfKuzmin2020 query strain,1.032,0.026738,0.1771,False,False,False,-0.0847,-0.009000000000000008,0.05840000000000001,0.9063,0.0937,-0.0353
YLR135W,slx4_delta,KanMX_deletion,YER059W+YIL050W+YLR135W,YER059W>YLR135W>YIL050W,1,YER059W,YLR135W,YIL050W,mixed double,1.0,0.9153,1.049,0.9647,0.0025,0.0232,0.0106,0.0212,SmfKuzmin2020,DmfKuzmin2020,1.032,0.026738,0.1771,False,False,False,-0.0847,0.13369999999999993,-0.08429999999999993,0.9153,0.0847,-0.0353
YLR135W,slx4_delta,KanMX_deletion,YER059W+YIL050W+YLR135W,YIL050W>YER059W>YLR135W,2,YIL050W,YER059W,YLR135W,paralog double,1.0,0.89558,0.9063,0.9647,0.0025,0.04025,0.0106,0.0212,SmfKuzmin2020,TmfKuzmin2020 query strain,1.032,0.026738,0.1771,False,False,True,-0.10441999999999996,0.010719999999999952,0.05840000000000001,0.89558,0.10441999999999996,-0.0353
YLR135W,slx4_delta,KanMX_deletion,YER059W+YIL050W+YLR135W,YIL050W>YLR135W>YER059W,3,YIL050W,YLR135W,YER059W,mixed double,1.0,0.89558,1.0177,0.9647,0.0025,0.016,0.0106,0.0212,SmfKuzmin2020,DmfKuzmin2020,1.032,0.026738,0.1771,False,False,False,-0.10441999999999996,0.12212,-0.05300000000000005,0.89558,0.10441999999999996,-0.0353
YLR135W,slx4_delta,KanMX_deletion,YER059W+YIL050W+YLR135W,YLR135W>YER059W>YIL050W,4,YLR135W,YER059W,YIL050W,mixed double,1.0,1.0208,1.049,0.9647,0.0469,0.0232,0.0106,0.0212,SmfCostanzo2016,DmfKuzmin2020,1.032,0.026738,0.1771,False,False,False,0.02079999999999993,0.028200000000000003,-0.08429999999999993,0.9647,-0.02079999999999993,-0.0353
YLR135W,slx4_delta,KanMX_deletion,YER059W+YIL050W+YLR135W,YLR135W>YIL050W>YER059W,5,YLR135W,YIL050W,YER059W,mixed double,1.0,1.0208,1.0177,0.9647,0.0469,0.016,0.0106,0.0212,SmfCostanzo2016,DmfKuzmin2020,1.032,0.026738,0.1771,False,False,False,0.02079999999999993,-0.0030999999999998806,-0.05300000000000005,0.9647,-0.01770000000000005,-0.0353
YHR012W,vps29_delta,KanMX_deletion,YER059W+YIL050W+YHR012W,YER059W>YIL050W>YHR012W,0,YER059W,YIL050W,YHR012W,paralog double,1.0,0.9153,0.9063,0.7595,0.0025,0.04025,0.0106,0.0212,SmfKuzmin2020,TmfKuzmin2020 query strain,0.793,-0.001618,0.08829,False,False,False,-0.0847,-0.009000000000000008,-0.14680000000000004,0.7595,0.0937,-0.24050000000000005
YHR012W,vps29_delta,KanMX_deletion,YER059W+YIL050W+YHR012W,YER059W>YHR012W>YIL050W,1,YER059W,YHR012W,YIL050W,mixed double,1.0,0.9153,0.8252,0.7595,0.0025,0.01705,0.0106,0.0212,SmfKuzmin2020,DmfKuzmin2020,0.793,-0.001618,0.08829,False,False,False,-0.0847,-0.09009999999999996,-0.06570000000000009,0.7595,0.17479999999999996,-0.24050000000000005
YHR012W,vps29_delta,KanMX_deletion,YER059W+YIL050W+YHR012W,YIL050W>YER059W>YHR012W,2,YIL050W,YER059W,YHR012W,paralog double,1.0,0.89558,0.9063,0.7595,0.0025,0.04025,0.0106,0.0212,SmfKuzmin2020,TmfKuzmin2020 query strain,0.793,-0.001618,0.08829,False,False,False,-0.10441999999999996,0.010719999999999952,-0.14680000000000004,0.7595,0.10441999999999996,-0.24050000000000005
