dataset,n_perturbations,genes,n_measured,median_technical_sd,n_resp_1.25x,frac_resp_1.25x,n_resp_1.5x,frac_resp_1.5x,n_resp_2.0x,frac_resp_2.0x,n_resp_4.0x,frac_resp_4.0x,median_abs_log2fc_responders,p90_abs_log2fc_responders,max_abs_log2fc
kemmeren2014_single,1,YDR469W,6169,,594,0.09628789106824445,153,0.024801426487275086,45,0.0072945372021397305,19,0.0030799157075701088,0.4377633609919008,0.8985823429003832,5.390198425184657
kemmeren2014_single,1,YIL084C,6169,,1329,0.21543199870319338,438,0.07100016210082671,132,0.021397309126276545,12,0.0019452099205705948,0.4740151398180466,0.9961097415073936,4.662745529761258
kemmeren2014_single,1,YHR119W,6169,,702,0.1137947803533798,169,0.027395039714702547,58,0.009401847949424542,20,0.003242016534284325,0.43747188016893523,0.914047019378133,5.3493669599352565
kemmeren2014_single,1,YJL168C,6169,,809,0.13113956881180094,231,0.03744529097098395,64,0.01037445290970984,9,0.0014589074404279462,0.45665227896504557,0.918568498490183,4.3143876673614185
kemmeren2014_single,1,YKR029C,6169,,665,0.1077970497649538,92,0.014913276057707894,23,0.0037283190144269734,4,0.000648403306856865,0.410197005390272,0.6405015186425157,5.441513072961026
kemmeren2014_single,1,YCL010C,6169,,714,0.11573999027395039,175,0.02836764467498784,57,0.009239747122710326,12,0.0019452099205705948,0.4417477829596953,0.8821449319088289,5.629056902064906
kemmeren2014_single,1,YGL066W,6169,,966,0.15658939860593288,267,0.04328092073269574,58,0.009401847949424542,7,0.0011347057869995137,0.4568223791474402,0.8536232624411391,7.18474848989759
kemmeren2014_single,1,YBR103W,6169,,457,0.07408007780839682,78,0.012643864483708868,16,0.00259361322742746,5,0.0008105041335710813,0.41384427544257285,0.7056451164070606,5.55555625891974
kemmeren2014_single,1,YOL004W,6169,,1706,0.2765440103744529,617,0.10001621008267142,173,0.02804344302155941,18,0.0029178148808558925,0.5048701255045748,1.0071775876747533,4.115153954329548
kemmeren2014_single,1,YKR101W,6169,,264,0.04279461825255309,49,0.007942940508996596,21,0.0034041173609985413,5,0.0008105041335710813,0.3968932359334646,0.7933428584911019,4.696772407445284
kemmeren2014_single,1,YDL042C,6169,,552,0.08947965634624737,163,0.02642243475441725,86,0.013940671097422596,30,0.004863024801426487,0.4429034931976234,1.501793566594951,5.376273973469022
kemmeren2014_single,1,YLR442C,6169,,416,0.06743394391311396,153,0.024801426487275086,83,0.013454368617279949,33,0.005349327281569136,0.49193869542999225,1.7802140166847327,5.131650041687742
kemmeren2014_single,1,YDR227W,6169,,401,0.06500243151240072,152,0.02463932566056087,81,0.013130166963851516,35,0.005673528934997569,0.4948351304560778,1.7946525603912293,5.1538230541500365
kemmeren2014_single,1,YDR073W,6169,,325,0.05268276868212028,76,0.012319662830280435,17,0.002755714054141676,5,0.0008105041335710813,0.41705415920873146,0.7965531593461431,5.702901150578333
kemmeren2014_single,1,YNR023W,6169,,1411,0.22872426649375913,457,0.07408007780839682,185,0.029988652942130004,35,0.005673528934997569,0.47092068605009235,1.1192841768983344,3.878974782326792
kemmeren2014_single,1,YOR290C,6169,,578,0.09369427784081699,77,0.012481763656994651,14,0.0022694115739990274,4,0.000648403306856865,0.40100670857239,0.6277473375365356,4.514825960636542
kemmeren2014_single,1,YBR289W,6169,,1641,0.2660074566380288,453,0.07343167450153996,109,0.01766899011184957,20,0.003242016534284325,0.45649258176122093,0.8714031731596983,4.697001711904791
kemmeren2014_single,1,YHL025W,6169,,1318,0.213648889609337,484,0.07845680012968066,165,0.02674663640784568,25,0.004052520667855406,0.5022274852417439,1.0921060007695336,4.439635083745447
kemmeren2014_single,1,YCR033W,6169,,715,0.11590209110066461,132,0.021397309126276545,30,0.004863024801426487,5,0.0008105041335710813,0.42192809644852336,0.7343604305280942,4.923616036086788
kemmeren2014_single,1,YPL138C,6169,,927,0.15026746636407845,199,0.03225806451612903,42,0.006808234721997083,18,0.0029178148808558925,0.4380235236076228,0.7382763679312698,5.127340074929879
kemmeren2014_single,1,YOL148C,6169,,1952,0.3164208137461501,741,0.12011671259523424,275,0.04457772734640947,37,0.005997730588426001,0.5064434305290024,1.136159306052964,4.696366036282195
kemmeren2014_single,1,YDR392W,6169,,864,0.14005511428108283,284,0.046036634786837415,104,0.01685848597827849,14,0.0022694115739990274,0.46863856962153816,1.0906873975948348,3.884689122256572
kemmeren2014_single,1,YBR081C,6169,,1717,0.2783271194683093,612,0.09920570594910035,220,0.03566218187712757,34,0.005511428108283352,0.49087806739239637,1.1015256357944903,4.836804740768319
kemmeren2014_single,1,YLR055C,6169,,617,0.10001621008267142,210,0.03404117360998541,77,0.012481763656994651,10,0.0016210082671421625,0.46960959757295195,1.1164419520053437,4.014790612913519
kemmeren2014_single,1,YBR112C,6169,,2647,0.4290808883125304,1400,0.22694115739990273,758,0.12287242664937591,320,0.0518722645485492,0.6141478235990356,2.2283003011723173,6.191891064571923
kemmeren2014_single,1,YDR310C,6169,,519,0.08413032906467822,210,0.03404117360998541,124,0.020100502512562814,50,0.008105041335710812,0.49871673459893606,1.949905624586962,5.843876084690752
kemmeren2014_single,1,YBR111W-A,6169,,644,0.10439293240395527,159,0.025774031447560384,37,0.005997730588426001,7,0.0011347057869995137,0.42926893159330193,0.8214408858048684,4.225850450270336
kemmeren2014_single,1,YAL011W,6169,,391,0.06338142324525856,79,0.012805965310423084,16,0.00259361322742746,3,0.0004863024801426487,0.4083233760124472,0.7049859645446915,4.976459339119118
kemmeren2014_single,1,YBR231C,6169,,512,0.08299562327767872,119,0.019289998378991733,38,0.0061598314151402175,4,0.000648403306856865,0.42931731280876273,0.8490035095249417,4.674937074039619
kemmeren2014_single,1,YAR003W,6169,,762,0.12352082995623277,189,0.03063705624898687,56,0.00907764629599611,19,0.0030799157075701088,0.4321893600452955,0.860685140338066,5.300479312436151
kemmeren2014_single,1,YBR175W,6169,,858,0.13908250932079755,230,0.037283190144269736,74,0.011995461176852002,22,0.003566218187712757,0.44370285993860814,0.9329862495677697,5.343891621232992
kemmeren2014_single,1,YJL176C,6169,,1022,0.165667044901929,355,0.05754579348354676,118,0.019127897552277517,29,0.004700923974712271,0.471434284166524,1.069446257168799,3.9225228434517776
kemmeren2014_single,1,YDR334W,6169,,451,0.07310747284811153,112,0.01815529259199222,23,0.0037283190144269734,4,0.000648403306856865,0.4315750183658096,0.7691671135131476,4.220381012353134
kemmeren2014_single,1,YCR084C,6169,,349,0.056573188523261465,167,0.027070838061274114,71,0.011509158696709354,4,0.000648403306856865,0.5677692804443653,1.2783651353140475,4.219932192579879
kemmeren2014_single,1,YMR223W,6169,,323,0.05235856702869185,48,0.007780839682282379,8,0.00129680661371373,4,0.000648403306856865,0.4033261169483868,0.6574821361765251,4.707943778133088
kemmeren2014_single,1,YPL139C,6169,,278,0.04506402982655212,68,0.011022856216566705,13,0.002107310747284811,3,0.0004863024801426487,0.4019889017693313,0.7329459444141977,4.472140654228562
kemmeren2014_single,1,YML041C,6169,,1510,0.24477224833846653,253,0.04101150915869671,37,0.005997730588426001,6,0.0009726049602852974,0.42845285312896236,0.64576017888992,4.67349695750064
kemmeren2014_single,1,YDR485C,6169,,523,0.08477873237153509,105,0.017020586804992705,22,0.003566218187712757,7,0.0011347057869995137,0.403073448835689,0.7561427640148509,5.207736019462708
kemmeren2014_single,1,YNL107W,6169,,1199,0.19435889123034528,232,0.03760739179769817,53,0.00859134381585346,7,0.0011347057869995137,0.43320838288084396,0.7187481897649445,5.074172890360327
kemmeren2014_single,1,YMR284W,6169,,193,0.031285459555843734,42,0.006808234721997083,14,0.0022694115739990274,6,0.0009726049602852974,0.42972131700995436,0.8841217257239897,5.620672251411428
kemmeren2014_single,1,YMR106C,6169,,176,0.028529745501702057,48,0.007780839682282379,12,0.0019452099205705948,5,0.0008105041335710813,0.4328899264253385,0.8692757748713952,5.2289462537430555
kemmeren2014_single,1,YMR116C,6169,,1173,0.19014426973577564,368,0.059653104230831575,108,0.017506889285135354,17,0.002755714054141676,0.4597805535338044,0.9594973198066772,5.094777716299231
kemmeren2014_single,1,YIL033C,6169,,2270,0.36796887664127087,980,0.15885881017993192,304,0.04927865132112174,50,0.008105041335710812,0.5404765065991177,1.138471208032752,4.959642420613525
kemmeren2014_single,1,YNL138W,6169,,2013,0.3263089641757173,805,0.13049116550494408,318,0.05154806289512077,79,0.012805965310423084,0.5124383264937948,1.2820728784665942,4.662057049991486
kemmeren2014_single,1,YLR246W,6169,,198,0.032095963689414815,55,0.008915545469281893,21,0.0034041173609985413,6,0.0009726049602852974,0.4288191617000977,1.0689364423791927,4.020054947138991
kemmeren2014_single,1,YNL199C,6169,,764,0.1238450316096612,211,0.03420327443669963,59,0.009563948776138758,7,0.0011347057869995137,0.4433066696189286,0.9174827360705681,4.057166042104281
kemmeren2014_single,1,YDR096W,6169,,490,0.07942940508996596,72,0.01167125952342357,14,0.0022694115739990274,4,0.000648403306856865,0.4132196095812608,0.6770594813140594,4.692772741892364
kemmeren2014_single,1,YER020W,6169,,364,0.05900470092397471,120,0.01945209920570595,46,0.007456638028853947,6,0.0009726049602852974,0.4574552166816982,1.1077215615514768,4.718448148013454
kemmeren2014_single,1,YGL121C,6169,,233,0.037769492624412385,49,0.007942940508996596,15,0.0024315124007132437,3,0.0004863024801426487,0.4071980631727751,0.8437783762387511,3.906398930703701
kemmeren2014_single,1,YPR160W,6169,,347,0.05624898686983303,96,0.015561679364564759,24,0.0038904198411411897,4,0.000648403306856865,0.451561390098941,0.890665099404988,3.961090165826331
kemmeren2014_single,1,YDL035C,6169,,677,0.1097422596855244,202,0.03274436699627168,72,0.01167125952342357,13,0.002107310747284811,0.44941535784283615,1.038160368279841,4.707640832868986
kemmeren2014_single,1,YJR090C,6169,,2174,0.3524071972767061,998,0.1617766250607878,445,0.07213486788782623,164,0.026584535581131465,0.551125027878648,1.7236303197045502,5.425780206070852
kemmeren2014_single,1,YFR015C,6169,,83,0.013454368617279949,29,0.004700923974712271,16,0.00259361322742746,5,0.0008105041335710813,0.46438279958716533,1.3094444262694014,3.8638694426884808
kemmeren2014_single,1,YLR258W,6169,,126,0.020424704165991247,34,0.005511428108283352,12,0.0019452099205705948,3,0.0004863024801426487,0.4192452202544996,0.9743115391314402,3.806183785810112
kemmeren2014_single,1,YGL237C,6169,,331,0.05365537364240558,65,0.010536553736424056,14,0.0022694115739990274,6,0.0009726049602852974,0.4100150727890212,0.7437951244189853,4.5870006556760465
kemmeren2014_single,1,YBL021C,6169,,279,0.04522613065326633,88,0.014264872750851029,27,0.0043767223212838385,10,0.0016210082671421625,0.46755574941152533,0.9716810251090501,6.884595982266055
kemmeren2014_single,1,YKL109W,6169,,288,0.04668503809369428,55,0.008915545469281893,11,0.0017831090938563786,3,0.0004863024801426487,0.4024079396646431,0.7695586448714256,3.8601493316780404
kemmeren2014_single,1,YGL253W,6169,,703,0.11395688118009402,249,0.040363105851839845,84,0.013616469443994165,15,0.0024315124007132437,0.4825174253208499,1.0514773196578913,4.623439890520042
kemmeren2014_single,1,YBR140C,6169,,805,0.13049116550494408,266,0.04311881990598152,72,0.01167125952342357,12,0.0019452099205705948,0.46701390830504763,0.9646684961486021,5.293419603609419
kemmeren2014_single,1,YOL081W,6169,,1937,0.31398930134543684,678,0.10990436051223862,152,0.02463932566056087,14,0.0022694115739990274,0.4926129748076344,0.9307823643756614,5.789830316058345
kemmeren2014_single,1,YAL056W,6169,,595,0.09644999189495866,191,0.0309612579024153,66,0.010698654563138272,9,0.0014589074404279462,0.4772363585051072,1.0632745228821583,3.9393007784844114
kemmeren2014_single,1,YOR371C,6169,,545,0.08834495055924785,155,0.02512562814070352,58,0.009401847949424542,19,0.0030799157075701088,0.4458503495109334,1.036662089476093,6.2399172521666815
kemmeren2014_single,1,YMR037C,6169,,285,0.04619873561355163,65,0.010536553736424056,28,0.004538823147998055,4,0.000648403306856865,0.42209078863229665,0.9782659452327358,4.381820471248387
kemmeren2014_single,1,YDR043C,6169,,389,0.06305722159183012,44,0.007132436375425514,10,0.0016210082671421625,2,0.0003242016534284325,0.3941456483356408,0.6040012537016666,5.4541824173092275
kemmeren2014_single,1,YBR001C,6169,,740,0.11995461176852001,342,0.05543848273626196,176,0.028529745501702057,28,0.004538823147998055,0.5499401879122154,1.5777631751841383,4.206683637345151
kemmeren2014_single,1,YOR360C,6169,,466,0.07553898524882477,142,0.023018317393418707,52,0.008429242989139244,8,0.00129680661371373,0.46316192924443067,1.0689575404864766,4.566991724335445
kemmeren2014_single,1,YGR240C,6169,,41,0.006646133895282866,9,0.0014589074404279462,5,0.0008105041335710813,2,0.0003242016534284325,0.3955386753598835,1.1024026607657718,4.669075480408946
kemmeren2014_single,1,YMR205C,6169,,1569,0.2543361971146053,578,0.09369427784081699,190,0.030799157075701085,32,0.00518722645485492,0.5024509781310628,1.0832394090284054,6.298313704197131
kemmeren2014_single,1,YOL136C,6169,,1098,0.17798670773220943,369,0.05981520505754579,114,0.01847949424542065,18,0.0029178148808558925,0.48053669760937157,1.0079454262202097,5.81823487407153
kemmeren2014_single,1,YDL090C,6169,,2533,0.4106013940671097,1230,0.19938401685848597,452,0.07326957367482574,115,0.018641595072134868,0.5734351159984793,1.3284026517368137,5.156628249611074
kemmeren2014_single,1,YNL098C,6169,,214,0.034689576916842275,44,0.007132436375425514,13,0.002107310747284811,3,0.0004863024801426487,0.42432067293438364,0.8666672272461365,4.798169564597227
kemmeren2014_single,1,YMR274C,6169,,274,0.04441562651969525,20,0.003242016534284325,9,0.0014589074404279462,3,0.0004863024801426487,0.3870447990497232,0.5395474113311505,5.753151796125635
kemmeren2014_single,1,YDR028C,6169,,1813,0.29388879883287405,724,0.11736099854109255,333,0.05397957529583401,84,0.013616469443994165,0.5074606153725069,1.4620780898315426,4.6808951979168425
kemmeren2014_single,1,YKL038W,6169,,285,0.04619873561355163,54,0.008753444642567677,16,0.00259361322742746,5,0.0008105041335710813,0.40393682564928374,0.8281061420755337,4.670436522494208
kemmeren2014_single,1,YDL138W,6169,,149,0.02415302318041822,35,0.005673528934997569,11,0.0017831090938563786,3,0.0004863024801426487,0.40852091700271376,0.8221741626699007,4.114862625254334
kemmeren2014_single,1,YOR140W,6169,,45,0.0072945372021397305,13,0.002107310747284811,3,0.0004863024801426487,2,0.0003242016534284325,0.41675331709174146,0.9151306018920438,4.707044106724624
kemmeren2014_single,1,YOL110W,6169,,235,0.03809369427784082,63,0.010212352082995623,19,0.0030799157075701088,4,0.000648403306856865,0.44487110441583744,0.841098845674094,5.06402849694365
kemmeren2014_single,1,YGL115W,6169,,234,0.0379315934511266,74,0.011995461176852002,13,0.002107310747284811,3,0.0004863024801426487,0.4388703464175958,0.890775098927388,5.18551380778128
kemmeren2014_single,1,YMR016C,6169,,394,0.0638677257254012,124,0.020100502512562814,42,0.006808234721997083,5,0.0008105041335710813,0.4669558204748586,1.059461804331933,4.119150986548862
kemmeren2014_single,1,YDR410C,6169,,236,0.03825579510455503,48,0.007780839682282379,19,0.0030799157075701088,4,0.000648403306856865,0.4237202903463761,0.8988597929960149,5.571657456105201
kemmeren2014_single,1,YPL180W,6169,,669,0.10844545307181067,226,0.03663478683741287,59,0.009563948776138758,11,0.0017831090938563786,0.4698850266760113,0.971867223740562,7.546754207210842
kemmeren2014_single,1,YDR074W,6169,,926,0.15010536553736423,257,0.041659912465553575,75,0.012157562003566219,11,0.0017831090938563786,0.4538047245223431,0.9263661041033704,5.082799064582405
kemmeren2014_single,1,YML100W,6169,,1311,0.2125141838223375,368,0.059653104230831575,93,0.01507537688442211,14,0.0022694115739990274,0.4610948555838313,0.8759605327934521,5.2846088974547625
kemmeren2014_single,1,YMR072W,6169,,99,0.016047981844707408,36,0.005835629761711785,10,0.0016210082671421625,2,0.0003242016534284325,0.47892615751875034,0.9845467901664432,4.4392511259716745
kemmeren2014_single,1,YLR131C,6169,,844,0.1368130977467985,206,0.033392770303128545,54,0.008753444642567677,9,0.0014589074404279462,0.4263410465795797,0.8597999218608133,5.524072411305696
kemmeren2014_single,1,YLR304C,6169,,1930,0.31285459555843737,766,0.12416923326308964,288,0.04668503809369428,67,0.010860755389852489,0.5140291662197967,1.2377144669803422,5.981313712478695
kemmeren2014_single,1,YKL206C,6169,,349,0.056573188523261465,78,0.012643864483708868,21,0.0034041173609985413,6,0.0009726049602852974,0.4284966297827044,0.8494590745300012,4.164869938283022
kemmeren2014_single,1,YGL071W,6169,,363,0.05884260009726049,103,0.016696385151564273,27,0.0043767223212838385,8,0.00129680661371373,0.43382265012538523,0.8550576883122729,4.74063583397238
kemmeren2014_single,1,YAL046C,6169,,211,0.03420327443669963,59,0.009563948776138758,16,0.00259361322742746,4,0.000648403306856865,0.428465989690763,0.8938211300079332,5.006838343178447
kemmeren2014_single,1,YLR102C,6169,,223,0.03614848435727022,58,0.009401847949424542,16,0.00259361322742746,6,0.0009726049602852974,0.430512290518907,0.9354589848476433,5.202490876003207
kemmeren2014_single,1,YBL019W,6169,,175,0.02836764467498784,28,0.004538823147998055,10,0.0016210082671421625,4,0.000648403306856865,0.3989668034109926,0.6896348368985888,5.406115482700963
