target,partner,epsilon,p_value
YLR312C-B,YNL089C,-0.016,0.1902
YLR312C-B,YNL090W,0.0131,0.3893
YLR312C-B,YNL091W,-0.0878,0.02834
YLR312C-B,YNL092W,-0.0046,0.4343
YLR312C-B,YNL093W,0.0089,0.3459
YLR312C-B,YNL094W,-0.0103,0.3202
YLR312C-B,YNL095C,-0.0167,0.2134
YLR312C-B,YNL096C,-0.0302,0.2202
YLR312C-B,YNL097C,0.0244,0.3082
YLR312C-B,YNL098C,-0.0714,0.2081
YLR312C-B,YNL099C,0.021,0.3135
YLR312C-B,YNL100W,0.0465,0.02555
YLR312C-B,YNL101W,0.0149,0.02501
YLR312C-B,YNL104C,-0.0157,0.3203
YLR312C-B,YNL105W,-0.0029,0.4793
YLR312C-B,YNL107W,-0.0204,0.1338
YLR312C-B,YNL108C,0.0186,0.2867
YLR312C-B,YNL109W,0.0383,0.2986
YLR312C-B,YNL111C,-0.004,0.4627
YLR312C-B,YNL115C,-0.0244,0.003937
YLR312C-B,YNL116W,0.0647,0.02453
YLR312C-B,YNL119W,-0.0226,0.3203
YLR312C-B,YNL120C,0.0213,0.3766
YLR312C-B,YNL121C,-0.0183,0.3979
YLR312C-B,YNL122C,0.0175,0.3964
YLR312C-B,YNL123W,-0.0041,0.4666
YLR312C-B,YNL125C,-0.0651,0.1852
YLR312C-B,YNL127W,-0.0786,0.001781
YLR312C-B,YNL128W,-0.0162,0.4196
YLR312C-B,YNL129W,-0.011,0.4268
YLR312C-B,YNL130C,-0.0115,0.4368
YLR312C-B,YNL134C,-0.0242,0.1855
YLR312C-B,YNL135C,0.0021,0.4856
YLR312C-B,YNL136W,0.0259,0.3137
YLR312C-B,YNL140C,0.0289,0.2318
YLR312C-B,YNL141W,0.0464,0.1591
YLR312C-B,YNL142W,0.0021,0.4842
YLR312C-B,YNL143C,0.0051,0.2329
YLR312C-B,YNL144C,0.0075,0.4366
YLR312C-B,YNL146W,0.0285,0.03357
YLR312C-B,YNL147W,0.0451,0.2309
YLR312C-B,YNL153C,-0.0256,0.2093
YLR312C-B,YNL154C,0.0335,0.1637
YLR312C-B,YNL155W,-0.0441,0.2769
YLR312C-B,YNL156C,0.0184,0.3549
YLR312C-B,YNR001C,-0.0036,0.3856
YLR312C-B,YNR002C,-0.0041,0.4555
YLR312C-B,YNR004W,0.0542,0.04815
YLR312C-B,YNR005C,0.0107,0.2465
YLR312C-B,YNR006W,0.0449,0.2601
YLR312C-B,YNR007C,-0.025,0.0001769
YLR312C-B,YNR008W,-0.0062,0.4537
YLR312C-B,YNR009W,0.0281,0.2642
YLR312C-B,YNR012W,0.0082,0.4222
YLR312C-B,YNR013C,-0.0634,0.156
YLR312C-B,YNR014W,-0.0021,0.4814
YLR312C-B,YNR015W,0.0732,0.0576
YLR312C-B,YNR018W,0.0085,0.397
YLR312C-B,YNR019W,0.0042,0.4764
YLR312C-B,YNR020C,0.0106,0.4489
YLR312C-B,YNR021W,-0.0246,0.2291
YLR312C-B,YNR022C,0.0198,0.409
YLR312C-B,YNR024W,0.016,0.4075
YLR312C-B,YNR025C,0.0291,0.1648
YLR312C-B,YNR027W,0.0021,0.4804
YLR312C-B,YNR028W,0.0196,0.3401
YLR312C-B,YNR029C,-0.0032,0.4576
YLR312C-B,YNR030W,0.0327,0.2383
YLR312C-B,YNR031C,-0.0023,0.4821
YLR312C-B,YNR032C-A,0.0192,0.359
YLR312C-B,YNR032W,-0.1186,0.002788
YLR312C-B,YNR033W,0.0108,0.3559
YLR312C-B,YNR034W,0.0192,0.4019
YLR312C-B,YNR039C,0.057,0.07732
YLR312C-B,YNR040W,0.0487,0.004744
YLR312C-B,YNR041C,-0.0583,0.2874
YLR312C-B,YNR042W,0.0505,5.009e-44
YLR312C-B,YNR044W,-0.0015,0.4628
YLR312C-B,YNR045W,0.0139,0.324
YLR312C-B,YNR047W,0.0422,0.2038
YLR312C-B,YNR048W,0.0085,0.4348
YLR312C-B,YNR049C,0.0426,0.0003502
YLR312C-B,YNR051C,-0.0288,0.3222
YLR312C-B,YNR055C,-0.0244,0.3314
YLR312C-B,YNR056C,-0.067,0.1371
YLR312C-B,YNR057C,0.0186,0.2654
YLR312C-B,YNR058W,0.0331,0.149
YLR312C-B,YNR059W,0.002,0.4857
YLR312C-B,YNR060W,0.0042,0.4578
YLR312C-B,YNR061C,-0.042,0.1624
YLR312C-B,YNR062C,0.0077,0.4262
YLR312C-B,YNR063W,0.0529,0.07857
YLR312C-B,YNR064C,0.0069,0.4457
YLR312C-B,YNR065C,-0.0008,0.4929
YLR312C-B,YNR066C,0.0221,0.1663
YLR312C-B,YNR067C,0.035,0.03304
YLR312C-B,YNR069C,0.0084,0.4416
YLR312C-B,YNR071C,0.0169,0.3368
YLR312C-B,YNR073C,0.0138,0.2153
YLR312C-B,YNR074C,-0.0133,0.3312
YLR312C-B,YNR075W,0.0171,0.05335
YLR312C-B,YOL001W,-0.0573,0.1116
YLR312C-B,YOL002C,-0.0082,0.4239
YLR312C-B,YOL003C,-0.0011,0.4648
YLR312C-B,YOL004W,0.0479,0.2105
YLR312C-B,YOL006C,-0.028,0.2806
YLR312C-B,YOL007C,-0.0017,0.4448
YLR312C-B,YOL008W,0.0241,0.3794
YLR312C-B,YOL009C,0.0836,0.006665
YLR312C-B,YOL011W,0.0096,0.4139
YLR312C-B,YOL013C,0.015,0.3383
YLR312C-B,YOL013W-A,-0.0081,0.4514
YLR312C-B,YOL014W,0.0126,0.3911
YLR312C-B,YOL015W,-0.0162,0.392
YLR312C-B,YOL016C,-0.0049,0.469
YLR312C-B,YOL017W,-0.0044,0.4302
YLR312C-B,YOL018C,0.0333,0.1461
YLR312C-B,YOL019W,0.0179,0.2842
YLR312C-B,YOL020W,-0.0228,0.01836
YLR312C-B,YOL024W,0.0079,0.4153
YLR312C-B,YOL025W,-0.0093,0.0006962
YLR312C-B,YOL027C,-0.0129,0.33
YLR312C-B,YOL028C,-0.0819,0.043
YLR312C-B,YOL029C,-0.0075,0.4209
YLR312C-B,YOL030W,-0.0001,0.4987
YLR312C-B,YOL031C,-0.0389,0.1278
YLR312C-B,YOL032W,0.0019,0.4633
YLR312C-B,YOL035C,-0.0601,0.1407
YLR312C-B,YOL036W,-0.0095,0.4521
YLR312C-B,YOL037C,0.0099,0.3101
YLR312C-B,YOL039W,-0.0703,0.1215
YLR312C-B,YOL041C,-0.0126,0.3836
YLR312C-B,YOL042W,-0.0084,0.4157
YLR312C-B,YOL043C,-0.0214,0.298
YLR312C-B,YOL044W,-0.0271,0.2685
YLR312C-B,YOL045W,-0.0967,0.1335
YLR312C-B,YOL046C,0.0216,0.3616
YLR312C-B,YOL047C,0.0624,0.007183
YLR312C-B,YOL048C,-0.0208,0.3582
YLR312C-B,YOL049W,-0.0504,0.05765
YLR312C-B,YOL050C,0.0647,0.03672
YLR312C-B,YOL052C-A,-0.0297,9.399e-05
YLR312C-B,YOL052C,0.0004,0.4972
YLR312C-B,YOL053W,0.0252,0.2993
YLR312C-B,YOL054W,0.0304,0.248
YLR312C-B,YOL055C,0.0419,0.05599
YLR312C-B,YOL056W,0.0135,0.3889
YLR312C-B,YOL057W,-0.0808,0.164
YLR312C-B,YOL059W,-0.0336,0.2937
YLR312C-B,YOL060C,-0.0111,0.3166
YLR312C-B,YOL061W,-0.0132,0.1212
YLR312C-B,YOL062C,0.0075,0.29
YLR312C-B,YOL063C,0.0055,0.4053
YLR312C-B,YOL064C,-0.0478,2.234e-21
YLR312C-B,YOL065C,0.0085,0.4337
YLR312C-B,YOL067C,-0.014,0.2677
YLR312C-B,YOL068C,-0.0087,0.4495
YLR312C-B,YOL070C,-0.0266,0.3627
YLR312C-B,YOL071W,0.003,0.4614
YLR312C-B,YOL073C,-0.0188,0.3
YLR312C-B,YOL075C,0.0117,0.4144
YLR312C-B,YOL079W,-0.0127,0.4096
YLR312C-B,YOL080C,-0.013,0.3318
YLR312C-B,YOL081W,0.0929,0.03187
YLR312C-B,YOL082W,-0.0079,0.334
YLR312C-B,YOL083W,0.0323,3.895e-17
YLR312C-B,YOL084W,0.0451,0.006982
YLR312C-B,YOL085C,0.0301,0.1349
YLR312C-B,YOL086C,-0.079,1.208e-10
YLR312C-B,YOL087C,0.0063,0.4554
YLR312C-B,YOL088C,-0.0156,0.4144
YLR312C-B,YOL089C,0.0031,0.1084
YLR312C-B,YOL090W,-0.0144,0.4076
YLR312C-B,YOL091W,-0.0241,0.271
YLR312C-B,YOL092W,-0.0077,0.4324
YLR312C-B,YOL093W,-0.0223,0.2711
YLR312C-B,YOL095C,0.0118,0.3141
YLR312C-B,YOL098C,0.0126,0.3968
YLR312C-B,YOL099C,-0.01,0.2949
YLR312C-B,YOL101C,-0.062,0.1781
YLR312C-B,YOL103W,-0.008,0.3916
YLR312C-B,YOL104C,-0.027,0.1969
YLR312C-B,YOL105C,-0.0006,0.4921
YLR312C-B,YOL106W,-0.0063,0.4396
YLR312C-B,YOL107W,0.0215,0.2154
YLR312C-B,YOL108C,0.0178,0.4538
YLR312C-B,YOL109W,-0.0017,0.4705
YLR312C-B,YOL110W,-0.0265,0.1559
YLR312C-B,YOL111C,0.0381,0.04422
YLR312C-B,YOL112W,-0.0022,0.4838
YLR312C-B,YOL113W,0.0178,0.3334
YLR312C-B,YOL114C,0.0116,0.4389
YLR312C-B,YOL116W,0.0492,0.1968
YLR312C-B,YOL117W,0.0239,0.3394
YLR312C-B,YOL118C,0.0124,0.3655
YLR312C-B,YOL119C,0.0331,0.02725
YLR312C-B,YOL122C,-0.0263,0.1859
YLR312C-B,YOL124C,0.0003,0.4972
YLR312C-B,YOL126C,0.0596,0.0005241
YLR312C-B,YOL128C,0.0096,0.3708
YLR312C-B,YOL129W,-0.0325,0.316
YLR312C-B,YOL131W,0.0665,0.1155
YLR312C-B,YOL132W,-0.0039,0.4193
YLR312C-B,YOL136C,-0.0189,0.4023
YLR312C-B,YOL137W,-0.024,0.3504
YLR312C-B,YOL138C,-0.0587,0.2145
YLR312C-B,YOL141W,-0.0133,0.2612
YLR312C-B,YOL147C,-0.0082,0.368
YLR312C-B,YOL150C,-0.0441,0.03095
YLR312C-B,YOL151W,-0.0075,0.3627
YLR312C-B,YOL152W,0.0298,0.1387
YLR312C-B,YOL153C,-0.0528,0.02499
YLR312C-B,YOL155C,0.0099,0.4496
YLR312C-B,YOL158C,-0.0174,0.4299
YLR312C-B,YOL159C,0.0509,0.1554
YLR312C-B,YOL160W,0.0219,0.3844
YLR312C-B,YOL162W,-0.0215,0.3752
YLR312C-B,YOL163W,0.0274,0.156
YLR312C-B,YOR001W,-0.0694,0.1796
YLR312C-B,YOR002W,-0.0545,0.1359
YLR312C-B,YOR003W,-0.0231,0.2317
YLR312C-B,YOR005C,0.0118,0.3041
YLR312C-B,YOR006C,0.0577,0.01969
YLR312C-B,YOR007C,-0.045,0.03703
YLR312C-B,YOR008C-A,-0.0721,0.2319
YLR312C-B,YOR009W,-0.0232,0.3939
YLR312C-B,YOR010C,0.0192,0.3511
YLR312C-B,YOR011W,0.0351,0.163
YLR312C-B,YOR012W,-0.0049,0.4466
YLR312C-B,YOR013W,-0.0114,0.3958
YLR312C-B,YOR014W,-0.0712,0.001154
YLR312C-B,YOR015W,0.0166,0.2834
YLR312C-B,YOR016C,0.0317,0.00309
YLR312C-B,YOR017W,-0.0184,0.4228
YLR312C-B,YOR018W,0.0046,0.4255
YLR312C-B,YOR019W,0.026,0.3577
YLR312C-B,YOR021C,-0.0983,0.09429
YLR312C-B,YOR022C,0.0265,0.1621
YLR312C-B,YOR023C,-0.0331,0.04102
YLR312C-B,YOR024W,-0.0789,0.00386
YLR312C-B,YOR025W,0.0005,0.491
YLR312C-B,YOR026W,0.0462,0.1992
YLR312C-B,YOR027W,0.052,0.006647
YLR312C-B,YOR028C,0.0558,0.1392
YLR312C-B,YOR029W,-0.0225,0.3795
YLR312C-B,YOR031W,-0.0213,0.2054
YLR312C-B,YOR032C,0.0042,0.3885
YLR312C-B,YOR033C,0.0158,0.3705
YLR312C-B,YOR034C,-0.0166,0.2966
YLR312C-B,YOR037W,0.0492,0.09371
YLR312C-B,YOR038C,-0.0551,0.2131
YLR312C-B,YOR039W,-0.013,0.3732
YLR312C-B,YOR040W,-0.0355,0.1302
YLR312C-B,YOR041C,0.0257,0.2102
YLR312C-B,YOR042W,0.0009,0.4885
YLR312C-B,YOR043W,-0.0118,0.4494
YLR312C-B,YOR044W,0.0174,0.1574
YLR312C-B,YOR045W,0.0143,0.283
YLR312C-B,YOR047C,-0.0091,0.3723
YLR312C-B,YOR049C,-0.019,0.3857
YLR312C-B,YOR050C,-0.0942,1.478e-05
YLR312C-B,YOR051C,0.0078,0.3002
YLR312C-B,YOR052C,-0.0283,0.2883
YLR312C-B,YOR053W,0.0159,0.2475
YLR312C-B,YOR054C,0.0217,0.1937
YLR312C-B,YOR055W,0.0063,0.38
YLR312C-B,YOR058C,-0.0398,0.09413
YLR312C-B,YOR059C,0.0161,0.1791
YLR312C-B,YOR061W,-0.0338,0.272
YLR312C-B,YOR062C,0.0279,0.1944
YLR312C-B,YOR064C,0.0193,0.05463
YLR312C-B,YOR065W,-0.1185,0.2333
YLR312C-B,YOR066W,0.0332,0.02824
YLR312C-B,YOR067C,0.0105,0.3228
YLR312C-B,YOR068C,0.0085,0.4459
YLR312C-B,YOR069W,0.0002,0.498
YLR312C-B,YOR070C,0.0995,0.005657
YLR312C-B,YOR071C,0.016,0.358
YLR312C-B,YOR072W,-0.0161,0.2591
YLR312C-B,YOR076C,-0.0085,0.3787
YLR312C-B,YOR078W,-0.0042,0.4834
YLR312C-B,YOR079C,-0.0276,0.1161
YLR312C-B,YOR080W,0.0625,0.2394
YLR312C-B,YOR081C,-0.0088,0.3844
YLR312C-B,YOR082C,-0.0074,0.4389
YLR312C-B,YOR083W,0.1143,0.006881
YLR312C-B,YOR084W,0.0109,0.3727
YLR312C-B,YOR085W,-0.0518,0.2264
YLR312C-B,YOR086C,-0.0052,0.427
YLR312C-B,YOR087W,-0.0586,1.285e-05
YLR312C-B,YOR088W,0.0458,0.1478
YLR312C-B,YOR089C,0.0273,0.2202
YLR312C-B,YOR090C,-0.0225,0.2021
YLR312C-B,YOR091W,0.0316,0.01232
YLR312C-B,YOR092W,0.0521,0.05688
YLR312C-B,YOR093C,-0.0462,0.2285
YLR312C-B,YOR094W,-0.0131,0.1733
YLR312C-B,YOR097C,-0.0738,5.571e-05
YLR312C-B,YOR099W,-0.0309,0.1623
YLR312C-B,YOR100C,-0.0682,0.06019
YLR312C-B,YOR101W,-0.0246,0.4074
YLR312C-B,YOR104W,-0.0338,0.04299
YLR312C-B,YOR105W,0.095,1.752e-11
YLR312C-B,YOR106W,-0.1718,4.084e-06
YLR312C-B,YOR107W,0.0173,0.355
YLR312C-B,YOR108W,-0.0374,0.2883
YLR312C-B,YOR109W,0.0029,0.4764
YLR312C-B,YOR111W,-0.0079,0.4287
YLR312C-B,YOR112W,-0.0654,0.1255
YLR312C-B,YOR113W,-0.0009,0.4846
YLR312C-B,YOR114W,0.0177,0.2554
YLR312C-B,YOR115C,-0.0031,0.4789
YLR312C-B,YOR118W,0.0469,0.1087
YLR312C-B,YOR120W,-0.0058,0.4669
YLR312C-B,YOR121C,-0.0417,0.08502
YLR312C-B,YOR123C,-0.0107,0.3533
YLR312C-B,YOR124C,0.0352,0.2126
YLR312C-B,YOR125C,-0.0857,0.1082
YLR312C-B,YOR126C,-0.0027,0.4784
YLR312C-B,YOR127W,-0.057,0.05672
YLR312C-B,YOR128C,-0.0373,0.1267
YLR312C-B,YOR129C,-0.0547,0.2047
YLR312C-B,YOR131C,0.0079,0.458
YLR312C-B,YOR132W,-0.0684,0.03195
YLR312C-B,YOR133W,-0.029,0.3503
YLR312C-B,YOR134W,-0.0166,0.09629
YLR312C-B,YOR135C,0.0197,0.07837
YLR312C-B,YOR136W,-0.0454,0.1604
YLR312C-B,YOR137C,0.0229,0.07034
YLR312C-B,YOR138C,-0.0021,0.4593
YLR312C-B,YOR139C,-0.0466,0.2392
YLR312C-B,YOR140W,-0.0582,0.09009
YLR312C-B,YOR142W,0.0515,0.07934
YLR312C-B,YOR144C,-0.0148,0.2214
YLR312C-B,YOR152C,0.0233,0.2637
YLR312C-B,YOR153W,-0.0083,0.3632
YLR312C-B,YOR154W,-0.0184,0.3599
YLR312C-B,YOR155C,0.0241,0.259
YLR312C-B,YOR156C,-0.0148,0.2061
YLR312C-B,YOR161C,-0.0308,0.2919
YLR312C-B,YOR162C,0.0145,0.2043
YLR312C-B,YOR163W,0.0126,0.3849
YLR312C-B,YOR164C,-0.0039,0.4746
YLR312C-B,YOR165W,0.0048,0.4462
YLR312C-B,YOR166C,0.0264,0.2864
YLR312C-B,YOR167C,0.0202,0.3916
YLR312C-B,YOR170W,-0.0341,0.2198
YLR312C-B,YOR171C,-0.0438,0.0634
YLR312C-B,YOR172W,-0.0477,0.09729
YLR312C-B,YOR173W,-0.0216,0.157
YLR312C-B,YOR175C,-0.0272,0.2759
YLR312C-B,YOR177C,0.0056,0.4141
YLR312C-B,YOR178C,-0.0353,0.2263
YLR312C-B,YOR179C,0.0,0.4994
YLR312C-B,YOR180C,0.0315,0.07616
YLR312C-B,YOR182C,-0.0514,0.1517
YLR312C-B,YOR183W,-0.055,0.117
YLR312C-B,YOR184W,0.0491,0.0637
YLR312C-B,YOR185C,0.033,0.1801
YLR312C-B,YOR186W,-0.026,0.3284
YLR312C-B,YOR188W,-0.0226,0.3137
YLR312C-B,YOR189W,0.0171,0.3986
YLR312C-B,YOR190W,0.021,0.1366
YLR312C-B,YOR191W,0.0174,0.2768
YLR312C-B,YOR192C,-0.0195,0.297
YLR312C-B,YOR193W,-0.0132,0.3088
YLR312C-B,YOR195W,0.0189,0.2576
YLR312C-B,YOR196C,0.0351,0.2029
YLR312C-B,YOR197W,-0.0063,0.4649
YLR312C-B,YOR208W,0.0332,0.2327
YLR312C-B,YOR209C,-0.0008,0.4956
YLR312C-B,YOR213C,0.0112,0.2437
YLR312C-B,YOR214C,0.0119,0.4169
YLR312C-B,YOR215C,-0.0252,0.1197
YLR312C-B,YOR216C,0.0294,0.1432
YLR312C-B,YOR219C,0.008,0.4353
YLR312C-B,YOR220W,-0.0087,0.272
YLR312C-B,YOR221C,0.0857,0.02446
YLR312C-B,YOR222W,0.0202,0.04768
YLR312C-B,YOR223W,-0.0764,0.1848
YLR312C-B,YOR225W,-0.0242,0.3409
YLR312C-B,YOR226C,0.0402,0.0002628
YLR312C-B,YOR227W,0.0698,2.1759999999999998e-47
YLR312C-B,YOR228C,-0.023,0.3899
YLR312C-B,YOR229W,0.0374,0.1103
YLR312C-B,YOR230W,-0.0095,0.4123
YLR312C-B,YOR231W,-0.0193,0.3462
YLR312C-B,YOR233W,-0.0953,0.001198
YLR312C-B,YOR235W,-0.032,0.1264
YLR312C-B,YOR237W,-0.0207,0.3593
YLR312C-B,YOR238W,-0.0752,0.06909
YLR312C-B,YOR239W,-0.0076,0.3524
YLR312C-B,YOR240W,-0.0136,0.4079
YLR312C-B,YOR242C,-0.0064,0.0797
YLR312C-B,YOR243C,0.0201,0.2993
YLR312C-B,YOR245C,-0.0106,0.4057
YLR312C-B,YOR246C,-0.0164,0.1977
YLR312C-B,YOR247W,-0.0117,0.259
YLR312C-B,YOR248W,-0.0334,0.1676
YLR312C-B,YOR251C,0.0093,0.4036
YLR312C-B,YOR252W,0.0003,0.4975
YLR312C-B,YOR253W,0.0361,0.2947
YLR312C-B,YOR255W,0.0152,0.2553
YLR312C-B,YOR263C,0.0033,0.4717
YLR312C-B,YOR264W,-0.0527,2.113e-05
YLR312C-B,YOR265W,-0.0437,0.1417
YLR312C-B,YOR266W,-0.0046,0.4685
YLR312C-B,YOR267C,0.0173,0.2398
YLR312C-B,YOR268C,-0.0065,0.4369
YLR312C-B,YOR269W,-0.0539,0.1717
YLR312C-B,YOR270C,0.018,0.3722
YLR312C-B,YOR271C,-0.0756,0.0846
YLR312C-B,YOR273C,-0.0134,0.3795
YLR312C-B,YOR274W,0.0014,0.4913
YLR312C-B,YOR275C,0.0875,0.1067
YLR312C-B,YOR276W,-0.0117,0.3916
YLR312C-B,YOR277C,-0.0009,0.471
YLR312C-B,YOR279C,0.0105,0.3247
YLR312C-B,YOR280C,-0.1029,0.08557
YLR312C-B,YOR283W,0.0028,0.3766
YLR312C-B,YOR284W,-0.0616,0.0986
YLR312C-B,YOR285W,-0.0724,0.1228
YLR312C-B,YOR286W,0.0265,0.1004
YLR312C-B,YOR288C,0.0336,0.134
YLR312C-B,YOR289W,0.0026,0.4639
YLR312C-B,YOR291W,-0.022,0.004661
YLR312C-B,YOR292C,0.0037,0.4386
YLR312C-B,YOR293W,0.0255,0.3495
YLR312C-B,YOR296W,0.0149,0.3847
YLR312C-B,YOR298C-A,-0.0086,0.1623
YLR312C-B,YOR298W,-0.0801,0.2003
YLR312C-B,YOR299W,-0.0318,0.2556
YLR312C-B,YOR300W,0.0003,0.4984
YLR312C-B,YOR301W,0.0318,0.06613
YLR312C-B,YOR304C-A,-0.0067,0.4529
YLR312C-B,YOR304W,-0.0068,0.4373
YLR312C-B,YOR306C,-0.1101,0.2616
YLR312C-B,YOR307C,0.0085,0.4084
YLR312C-B,YOR308C,-0.015,0.3882
YLR312C-B,YOR309C,-0.0762,0.3044
YLR312C-B,YOR311C,0.0396,0.2633
YLR312C-B,YOR313C,-0.035,0.2216
YLR312C-B,YOR314W,-0.0608,0.1873
YLR312C-B,YOR315W,0.0405,0.1818
YLR312C-B,YOR316C,0.0027,0.4807
YLR312C-B,YOR317W,-0.0215,0.08974
YLR312C-B,YOR318C,0.0132,0.4263
YLR312C-B,YOR320C,0.032,0.07835
YLR312C-B,YOR321W,0.007,0.4163
YLR312C-B,YOR322C,0.0046,0.459
YLR312C-B,YOR324C,0.0343,0.141
YLR312C-B,YOR325W,-0.0385,0.1994
YLR312C-B,YOR327C,0.0304,0.3075
YLR312C-B,YOR328W,0.0275,0.2589
YLR312C-B,YOR333C,-0.0184,0.3529
YLR312C-B,YOR334W,-0.0516,0.2747
YLR312C-B,YOR337W,-0.0107,0.335
YLR312C-B,YOR338W,-0.1907,6.918e-12
YLR312C-B,YOR339C,-0.012,0.375
YLR312C-B,YOR342C,-0.003,0.4783
YLR312C-B,YOR343C,0.0579,0.1509
YLR312C-B,YOR344C,-0.0273,0.3195
YLR312C-B,YOR345C,-0.0216,0.2778
YLR312C-B,YOR346W,-0.0022,0.4749
YLR312C-B,YOR347C,0.039,4.536e-06
YLR312C-B,YOR348C,0.0532,1.66e-62
YLR312C-B,YOR349W,-0.0074,0.4468
YLR312C-B,YOR350C,0.0851,0.06882
YLR312C-B,YOR351C,-0.0066,0.3502
YLR312C-B,YOR352W,-0.0087,0.4418
YLR312C-B,YOR354C,0.0392,0.08677
YLR312C-B,YOR355W,0.0172,0.3695
YLR312C-B,YOR356W,0.0011,0.4891
YLR312C-B,YOR357C,0.0027,0.4685
YLR312C-B,YOR358W,-0.0906,0.2161
YLR312C-B,YOR359W,-0.1296,5.756000000000001e-28
YLR312C-B,YOR360C,0.0866,0.005142
YLR312C-B,YOR363C,-0.0328,0.2328
YLR312C-B,YOR364W,-0.0361,0.2475
YLR312C-B,YOR365C,-0.0218,0.2701
YLR312C-B,YOR366W,-0.0022,0.4814
YLR312C-B,YOR367W,0.0218,0.2549
YLR312C-B,YOR368W,-0.0025,0.135
YLR312C-B,YOR371C,0.0236,0.001283
YLR312C-B,YOR374W,-0.005,0.45
YLR312C-B,YOR375C,-0.0211,0.2616
YLR312C-B,YOR376W,0.006,0.4405
YLR312C-B,YOR377W,-0.0099,0.1295
YLR312C-B,YOR378W,-0.0123,0.3456
YLR312C-B,YOR379C,-0.0154,0.3466
YLR312C-B,YOR380W,0.0881,0.008243
YLR312C-B,YOR381W,0.0127,0.379
YLR312C-B,YOR382W,0.0387,0.01508
YLR312C-B,YOR383C,-0.0012,0.4915
YLR312C-B,YOR384W,-0.009,0.3932
YLR312C-B,YOR385W,-0.0149,0.3507
YLR312C-B,YOR386W,-0.0055,0.3974
YLR312C-B,YPL001W,0.0416,0.1666
YLR312C-B,YPL003W,0.0294,0.2334
YLR312C-B,YPL004C,0.022,0.1863
YLR312C-B,YPL008W,-0.0429,0.2168
YLR312C-B,YPL009C,-0.0065,0.4426
YLR312C-B,YPL014W,0.0215,0.2161
YLR312C-B,YPL015C,-0.0331,0.1104
YLR312C-B,YPL017C,-0.0695,0.01304
YLR312C-B,YPL018W,-0.0384,0.07352
YLR312C-B,YPL019C,-0.0211,0.3786
YLR312C-B,YPL021W,0.0124,0.3786
YLR312C-B,YPL022W,0.0369,0.405
YLR312C-B,YPL023C,-0.1679,0.003383
YLR312C-B,YPL024W,0.0228,0.3383
YLR312C-B,YPL025C,0.0269,0.1563
YLR312C-B,YPL026C,-0.0431,0.215
YLR312C-B,YPL027W,-0.0026,0.4867
YLR312C-B,YPL030W,0.0029,0.483
YLR312C-B,YPL032C,0.0108,0.441
YLR312C-B,YPL033C,0.0052,0.4494
YLR312C-B,YPL034W,-0.0099,0.4401
YLR312C-B,YPL035C,0.0275,0.08772
YLR312C-B,YPL036W,-0.0085,0.4182
YLR312C-B,YPL037C,-0.0587,0.1287
YLR312C-B,YPL038W,-0.0086,0.3833
YLR312C-B,YPL039W,-0.0167,0.2569
YLR312C-B,YPL041C,0.0041,0.4579
YLR312C-B,YPL046C,-0.0186,0.4088
YLR312C-B,YPL047W,-0.0077,0.457
YLR312C-B,YPL048W,-0.0282,0.3147
YLR312C-B,YPL051W,0.0501,0.2124
YLR312C-B,YPL052W,-0.1349,0.04826
YLR312C-B,YPL053C,0.0052,0.4614
YLR312C-B,YPL054W,0.0122,0.3228
YLR312C-B,YPL055C,-0.2549,0.0001793
YLR312C-B,YPL056C,0.0037,0.4689
YLR312C-B,YPL057C,-0.0956,0.008089
YLR312C-B,YPL058C,0.0074,0.4025
YLR312C-B,YPL060W,0.0048,0.4647
YLR312C-B,YPL061W,0.0274,0.3339
YLR312C-B,YPL062W,-0.0849,0.007766
YLR312C-B,YPL064C,-0.0195,0.3939
YLR312C-B,YPL066W,0.0064,0.4111
YLR312C-B,YPL067C,-0.0414,0.0518
YLR312C-B,YPL068C,0.0492,0.08873
YLR312C-B,YPL069C,0.0923,9.618e-14
YLR312C-B,YPL070W,-0.004,0.4506
YLR312C-B,YPL071C,0.0123,0.4122
YLR312C-B,YPL072W,0.007,0.4065
YLR312C-B,YPL073C,0.0229,0.2948
YLR312C-B,YPL074W,0.0354,0.2132
YLR312C-B,YPL079W,0.0254,0.3262
YLR312C-B,YPL080C,-0.031,0.4001
YLR312C-B,YPL081W,-0.0192,0.3554
YLR312C-B,YPL086C,-0.0077,0.4205
YLR312C-B,YPL087W,0.0485,0.157
YLR312C-B,YPL088W,0.0389,0.002053
YLR312C-B,YPL089C,-0.0496,0.006709
YLR312C-B,YPL090C,0.0224,0.3491
YLR312C-B,YPL091W,0.0069,0.3683
YLR312C-B,YPL092W,0.0447,0.04453
YLR312C-B,YPL095C,0.0042,0.4722
YLR312C-B,YPL096W,0.0018,0.4869
YLR312C-B,YPL098C,-0.0025,0.4787
YLR312C-B,YPL099C,-0.0267,0.2776
YLR312C-B,YPL100W,-0.0233,0.3273
YLR312C-B,YPL101W,0.0032,0.427
YLR312C-B,YPL102C,-0.0201,0.3399
YLR312C-B,YPL103C,0.0114,0.3042
YLR312C-B,YPL105C,0.0394,0.0003828
YLR312C-B,YPL106C,0.0802,0.02634
YLR312C-B,YPL107W,0.0153,0.3003
YLR312C-B,YPL108W,0.0072,0.4488
YLR312C-B,YPL109C,0.0096,0.4136
YLR312C-B,YPL110C,-0.0199,0.3907
