seed_gene,seed_orf,class,graph,k,n_reached,n_metabolic,n_on_locus,n_reactions_touched,n_reactions_off_locus,share_off_locus,out_degree
YCR068W,YCR068W,adjacent enzyme,yeast9_metabolic,2,31,31,9,400,357,0.8925,10
YCR068W,YCR068W,adjacent enzyme,yeast9_metabolic,3,46,46,10,591,530,0.8967851099830795,10
YDL015C,YDL015C,adjacent enzyme,yeast9_metabolic,1,14,14,6,135,112,0.8296296296296296,14
YDL015C,YDL015C,adjacent enzyme,yeast9_metabolic,2,40,40,9,487,444,0.9117043121149897,14
YDL015C,YDL015C,adjacent enzyme,yeast9_metabolic,3,74,74,12,814,751,0.9226044226044227,14
YDL040C,YDL040C,adjacent enzyme,yeast9_metabolic,1,38,38,3,71,68,0.9577464788732394,38
YDL040C,YDL040C,adjacent enzyme,yeast9_metabolic,2,328,328,3,571,568,0.9947460595446584,38
YDL040C,YDL040C,adjacent enzyme,yeast9_metabolic,3,735,735,5,1315,1284,0.976425855513308,38
YDL141W,YDL141W,adjacent enzyme,yeast9_metabolic,1,33,33,3,38,35,0.9210526315789473,33
YDL141W,YDL141W,adjacent enzyme,yeast9_metabolic,2,229,229,3,429,426,0.993006993006993,33
YDL141W,YDL141W,adjacent enzyme,yeast9_metabolic,3,690,690,5,1053,1022,0.9705603038936372,33
YDR071C,YDR071C,adjacent enzyme,yeast9_metabolic,1,29,29,3,40,37,0.925,29
YDR071C,YDR071C,adjacent enzyme,yeast9_metabolic,2,146,146,3,322,319,0.9906832298136646,29
YDR071C,YDR071C,adjacent enzyme,yeast9_metabolic,3,618,618,5,981,950,0.9683995922528033,29
YDR256C,YDR256C,adjacent enzyme,yeast9_metabolic,1,4,4,1,27,9,0.3333333333333333,4
YDR256C,YDR256C,adjacent enzyme,yeast9_metabolic,2,70,70,2,231,203,0.8787878787878788,4
YDR256C,YDR256C,adjacent enzyme,yeast9_metabolic,3,351,351,7,703,657,0.9345661450924608,4
YEL066W,YEL066W,adjacent enzyme,yeast9_metabolic,1,23,23,3,29,26,0.896551724137931,23
YEL066W,YEL066W,adjacent enzyme,yeast9_metabolic,2,124,124,3,295,292,0.9898305084745763,23
YEL066W,YEL066W,adjacent enzyme,yeast9_metabolic,3,543,543,5,869,838,0.9643268124280783,23
YER024W,YER024W,adjacent enzyme,yeast9_metabolic,1,25,25,3,35,32,0.9142857142857143,25
YER024W,YER024W,adjacent enzyme,yeast9_metabolic,2,129,129,3,302,299,0.9900662251655629,25
YER024W,YER024W,adjacent enzyme,yeast9_metabolic,3,571,571,5,886,855,0.9650112866817155,25
YFL017C,YFL017C,adjacent enzyme,yeast9_metabolic,1,26,26,3,40,37,0.925,26
YFL017C,YFL017C,adjacent enzyme,yeast9_metabolic,2,235,235,3,413,410,0.9927360774818402,26
YFL017C,YFL017C,adjacent enzyme,yeast9_metabolic,3,642,642,5,1001,970,0.9690309690309691,26
YGL062W,YGL062W,adjacent enzyme,yeast9_metabolic,1,42,42,1,78,77,0.9871794871794872,42
YGL062W,YGL062W,adjacent enzyme,yeast9_metabolic,2,372,372,3,480,477,0.99375,42
YGL062W,YGL062W,adjacent enzyme,yeast9_metabolic,3,686,686,4,984,963,0.9786585365853658,42
YGL169W,YGL169W,adjacent enzyme,yeast9_metabolic,1,16,16,1,44,43,0.9772727272727273,16
YGL169W,YGL169W,adjacent enzyme,yeast9_metabolic,2,261,261,3,429,426,0.993006993006993,16
YGL169W,YGL169W,adjacent enzyme,yeast9_metabolic,3,650,650,3,1162,1159,0.9974182444061962,16
YGR015C,YGR015C,adjacent enzyme,yeast9_metabolic,1,49,49,3,89,86,0.9662921348314607,49
YGR015C,YGR015C,adjacent enzyme,yeast9_metabolic,2,227,227,3,410,407,0.9926829268292683,49
YGR015C,YGR015C,adjacent enzyme,yeast9_metabolic,3,610,610,5,910,879,0.9659340659340659,49
YGR177C,YGR177C,adjacent enzyme,yeast9_metabolic,1,47,47,3,89,86,0.9662921348314607,47
YGR177C,YGR177C,adjacent enzyme,yeast9_metabolic,2,259,259,3,449,446,0.9933184855233853,47
YGR177C,YGR177C,adjacent enzyme,yeast9_metabolic,3,628,628,5,925,894,0.9664864864864865,47
YGR209C,YGR209C,adjacent enzyme,yeast9_metabolic,1,63,63,1,133,115,0.8646616541353384,63
YGR209C,YGR209C,adjacent enzyme,yeast9_metabolic,2,339,339,2,659,631,0.9575113808801214,63
YGR209C,YGR209C,adjacent enzyme,yeast9_metabolic,3,764,764,9,1446,1391,0.9619640387275242,63
YHR013C,YHR013C,adjacent enzyme,yeast9_metabolic,1,38,38,3,71,68,0.9577464788732394,38
YHR013C,YHR013C,adjacent enzyme,yeast9_metabolic,2,328,328,3,571,568,0.9947460595446584,38
YHR013C,YHR013C,adjacent enzyme,yeast9_metabolic,3,735,735,5,1315,1284,0.976425855513308,38
YIL124W,YIL124W,adjacent enzyme,yeast9_metabolic,1,6,6,1,76,68,0.8947368421052632,6
YIL124W,YIL124W,adjacent enzyme,yeast9_metabolic,2,25,25,6,236,207,0.8771186440677966,6
YIL124W,YIL124W,adjacent enzyme,yeast9_metabolic,3,41,41,9,530,487,0.9188679245283019,6
YIL160C,YIL160C,adjacent enzyme,yeast9_metabolic,1,10,10,2,100,72,0.72,10
YIL160C,YIL160C,adjacent enzyme,yeast9_metabolic,2,73,73,8,230,183,0.7956521739130434,10
YIL160C,YIL160C,adjacent enzyme,yeast9_metabolic,3,414,414,13,936,872,0.9316239316239316,10
YIR031C,YIR031C,adjacent enzyme,yeast9_metabolic,1,34,34,3,53,50,0.9433962264150944,34
YIR031C,YIR031C,adjacent enzyme,yeast9_metabolic,2,268,268,3,469,466,0.9936034115138592,34
YIR031C,YIR031C,adjacent enzyme,yeast9_metabolic,3,710,710,5,1080,1049,0.9712962962962963,34
YJL130C,YJL130C,adjacent enzyme,yeast9_metabolic,1,73,73,1,117,116,0.9914529914529915,73
YJL130C,YJL130C,adjacent enzyme,yeast9_metabolic,2,424,424,3,656,653,0.9954268292682927,73
YJL130C,YJL130C,adjacent enzyme,yeast9_metabolic,3,803,803,4,1361,1340,0.9845701689933872,73
YJR019C,YJR019C,adjacent enzyme,yeast9_metabolic,1,6,6,2,74,46,0.6216216216216216,6
YJR019C,YJR019C,adjacent enzyme,yeast9_metabolic,2,24,24,9,162,111,0.6851851851851852,6
YJR019C,YJR019C,adjacent enzyme,yeast9_metabolic,3,167,167,13,583,519,0.8902229845626072,6
YJR109C,YJR109C,adjacent enzyme,yeast9_metabolic,1,66,66,1,111,110,0.990990990990991,66
YJR109C,YJR109C,adjacent enzyme,yeast9_metabolic,2,404,404,3,632,629,0.995253164556962,66
YJR109C,YJR109C,adjacent enzyme,yeast9_metabolic,3,786,786,4,1349,1328,0.9844329132690882,66
YKL094W,YKL094W,adjacent enzyme,yeast9_metabolic,1,9,9,2,88,70,0.7954545454545454,9
YKL094W,YKL094W,adjacent enzyme,yeast9_metabolic,2,26,26,9,236,193,0.8177966101694916,9
YKL094W,YKL094W,adjacent enzyme,yeast9_metabolic,3,43,43,10,555,494,0.8900900900900901,9
YKL140W,YKL140W,adjacent enzyme,yeast9_metabolic,1,9,9,2,92,74,0.8043478260869565,9
YKL140W,YKL140W,adjacent enzyme,yeast9_metabolic,2,26,26,9,240,197,0.8208333333333333,9
YKL140W,YKL140W,adjacent enzyme,yeast9_metabolic,3,43,43,10,559,498,0.8908765652951699,9
YKL188C,YKL188C,adjacent enzyme,yeast9_metabolic,1,9,9,4,87,57,0.6551724137931034,9
YKL188C,YKL188C,adjacent enzyme,yeast9_metabolic,2,56,56,10,214,162,0.7570093457943925,9
YKL188C,YKL188C,adjacent enzyme,yeast9_metabolic,3,288,288,13,806,742,0.9205955334987593,9
YKR009C,YKR009C,adjacent enzyme,yeast9_metabolic,1,3,3,1,42,24,0.5714285714285714,3
YKR009C,YKR009C,adjacent enzyme,yeast9_metabolic,2,16,16,2,96,68,0.7083333333333334,3
YKR009C,YKR009C,adjacent enzyme,yeast9_metabolic,3,132,132,8,321,274,0.8535825545171339,3
YKR067W,YKR067W,adjacent enzyme,yeast9_metabolic,1,17,17,6,188,159,0.8457446808510638,17
YKR067W,YKR067W,adjacent enzyme,yeast9_metabolic,2,37,37,9,470,427,0.9085106382978724,17
YKR067W,YKR067W,adjacent enzyme,yeast9_metabolic,3,64,64,10,839,778,0.9272943980929678,17
YKR089C,YKR089C,adjacent enzyme,yeast9_metabolic,1,13,13,3,168,146,0.8690476190476191,13
YKR089C,YKR089C,adjacent enzyme,yeast9_metabolic,2,32,32,9,398,355,0.8919597989949749,13
YKR089C,YKR089C,adjacent enzyme,yeast9_metabolic,3,49,49,10,623,562,0.9020866773675762,13
YLL012W,YLL012W,adjacent enzyme,yeast9_metabolic,1,9,9,2,84,66,0.7857142857142857,9
YLL012W,YLL012W,adjacent enzyme,yeast9_metabolic,2,26,26,9,232,189,0.8146551724137931,9
YLL012W,YLL012W,adjacent enzyme,yeast9_metabolic,3,43,43,10,551,490,0.8892921960072595,9
YLR043C,YLR043C,adjacent enzyme,yeast9_metabolic,1,33,33,1,57,39,0.6842105263157895,33
YLR043C,YLR043C,adjacent enzyme,yeast9_metabolic,2,216,216,2,470,442,0.9404255319148936,33
YLR043C,YLR043C,adjacent enzyme,yeast9_metabolic,3,675,675,8,1081,1034,0.9565217391304348,33
YLR109W,YLR109W,adjacent enzyme,yeast9_metabolic,1,4,4,1,28,10,0.35714285714285715,4
YLR109W,YLR109W,adjacent enzyme,yeast9_metabolic,2,70,70,2,232,204,0.8793103448275862,4
YLR109W,YLR109W,adjacent enzyme,yeast9_metabolic,3,351,351,7,704,658,0.9346590909090909,4
YLR153C,YLR153C,adjacent enzyme,yeast9_metabolic,1,36,36,3,80,77,0.9625,36
YLR153C,YLR153C,adjacent enzyme,yeast9_metabolic,2,224,224,3,407,404,0.9926289926289926,36
YLR153C,YLR153C,adjacent enzyme,yeast9_metabolic,3,660,660,5,1001,970,0.9690309690309691,36
YLR284C,YLR284C,adjacent enzyme,yeast9_metabolic,1,5,5,1,76,58,0.7631578947368421,5
YLR284C,YLR284C,adjacent enzyme,yeast9_metabolic,2,16,16,2,126,98,0.7777777777777778,5
YLR284C,YLR284C,adjacent enzyme,yeast9_metabolic,3,132,132,8,351,304,0.8660968660968661,5
YML059C,YML059C,adjacent enzyme,yeast9_metabolic,1,6,6,2,174,160,0.9195402298850575,6
YML059C,YML059C,adjacent enzyme,yeast9_metabolic,2,35,35,9,436,393,0.9013761467889908,6
YML059C,YML059C,adjacent enzyme,yeast9_metabolic,3,52,52,10,673,612,0.9093610698365527,6
YMR165C,YMR165C,adjacent enzyme,yeast9_metabolic,1,10,10,1,252,244,0.9682539682539683,10
YMR165C,YMR165C,adjacent enzyme,yeast9_metabolic,2,34,34,6,482,453,0.9398340248962656,10
YMR165C,YMR165C,adjacent enzyme,yeast9_metabolic,3,83,83,9,993,950,0.9566968781470292,10
YMR313C,YMR313C,adjacent enzyme,yeast9_metabolic,1,12,12,3,165,143,0.8666666666666667,12
YMR313C,YMR313C,adjacent enzyme,yeast9_metabolic,2,32,32,9,403,360,0.8933002481389578,12
YMR313C,YMR313C,adjacent enzyme,yeast9_metabolic,3,49,49,10,628,567,0.9028662420382165,12
YNL036W,YNL036W,adjacent enzyme,yeast9_metabolic,1,9,9,1,8,7,0.875,9
YNL036W,YNL036W,adjacent enzyme,yeast9_metabolic,2,154,154,3,240,237,0.9875,9
YNL036W,YNL036W,adjacent enzyme,yeast9_metabolic,3,592,592,3,866,863,0.9965357967667436,9
YNL104C,YNL104C,adjacent enzyme,yeast9_metabolic,1,48,48,3,79,76,0.9620253164556962,48
YNL104C,YNL104C,adjacent enzyme,yeast9_metabolic,2,283,283,3,482,479,0.9937759336099585,48
YNL104C,YNL104C,adjacent enzyme,yeast9_metabolic,3,670,670,5,1009,978,0.9692765113974232,48
YNL117W,YNL117W,adjacent enzyme,yeast9_metabolic,1,38,38,3,74,71,0.9594594594594594,38
YNL117W,YNL117W,adjacent enzyme,yeast9_metabolic,2,273,273,5,548,517,0.9434306569343066,38
YNL117W,YNL117W,adjacent enzyme,yeast9_metabolic,3,717,717,8,1100,1053,0.9572727272727273,38
YNL277W,YNL277W,adjacent enzyme,yeast9_metabolic,1,27,27,3,37,34,0.918918918918919,27
YNL277W,YNL277W,adjacent enzyme,yeast9_metabolic,2,162,162,3,341,338,0.9912023460410557,27
YNL277W,YNL277W,adjacent enzyme,yeast9_metabolic,3,593,593,5,973,942,0.9681397738951696,27
YNR019W,YNR019W,adjacent enzyme,yeast9_metabolic,1,18,18,6,292,263,0.9006849315068494,18
YNR019W,YNR019W,adjacent enzyme,yeast9_metabolic,2,41,41,9,530,487,0.9188679245283019,18
YNR019W,YNR019W,adjacent enzyme,yeast9_metabolic,3,69,69,10,920,859,0.933695652173913,18
YOR081C,YOR081C,adjacent enzyme,yeast9_metabolic,1,13,13,3,184,162,0.8804347826086957,13
YOR081C,YOR081C,adjacent enzyme,yeast9_metabolic,2,32,32,9,414,371,0.8961352657004831,13
YOR081C,YOR081C,adjacent enzyme,yeast9_metabolic,3,49,49,10,639,578,0.9045383411580594,13
YOR108W,YOR108W,adjacent enzyme,yeast9_metabolic,1,29,29,3,46,43,0.9347826086956522,29
YOR108W,YOR108W,adjacent enzyme,yeast9_metabolic,2,231,231,3,425,422,0.9929411764705882,29
YOR108W,YOR108W,adjacent enzyme,yeast9_metabolic,3,666,666,5,1004,973,0.9691235059760956,29
YOR175C,YOR175C,adjacent enzyme,yeast9_metabolic,1,13,13,4,152,128,0.8421052631578947,13
YOR175C,YOR175C,adjacent enzyme,yeast9_metabolic,2,37,37,9,474,431,0.9092827004219409,13
YOR175C,YOR175C,adjacent enzyme,yeast9_metabolic,3,85,85,10,1006,945,0.9393638170974155,13
YOR245C,YOR245C,adjacent enzyme,yeast9_metabolic,1,23,23,6,320,291,0.909375,23
YOR245C,YOR245C,adjacent enzyme,yeast9_metabolic,2,41,41,9,498,455,0.9136546184738956,23
YOR245C,YOR245C,adjacent enzyme,yeast9_metabolic,3,69,69,10,888,827,0.9313063063063063,23
YOR253W,YOR253W,adjacent enzyme,yeast9_metabolic,1,38,38,3,71,68,0.9577464788732394,38
YOR253W,YOR253W,adjacent enzyme,yeast9_metabolic,2,328,328,3,571,568,0.9947460595446584,38
YOR253W,YOR253W,adjacent enzyme,yeast9_metabolic,3,735,735,5,1315,1284,0.976425855513308,38
YOR303W,YOR303W,adjacent enzyme,yeast9_metabolic,1,66,66,1,111,110,0.990990990990991,66
YOR303W,YOR303W,adjacent enzyme,yeast9_metabolic,2,404,404,3,632,629,0.995253164556962,66
YOR303W,YOR303W,adjacent enzyme,yeast9_metabolic,3,786,786,4,1349,1328,0.9844329132690882,66
YOR311C,YOR311C,adjacent enzyme,yeast9_metabolic,1,10,10,1,252,244,0.9682539682539683,10
YOR311C,YOR311C,adjacent enzyme,yeast9_metabolic,2,34,34,6,482,453,0.9398340248962656,10
YOR311C,YOR311C,adjacent enzyme,yeast9_metabolic,3,83,83,9,993,950,0.9566968781470292,10
YOR377W,YOR377W,adjacent enzyme,yeast9_metabolic,1,47,47,3,89,86,0.9662921348314607,47
YOR377W,YOR377W,adjacent enzyme,yeast9_metabolic,2,259,259,3,449,446,0.9933184855233853,47
YOR377W,YOR377W,adjacent enzyme,yeast9_metabolic,3,628,628,5,925,894,0.9664864864864865,47
YPL028W,YPL028W,adjacent enzyme,yeast9_metabolic,1,39,39,3,56,53,0.9464285714285714,39
YPL028W,YPL028W,adjacent enzyme,yeast9_metabolic,2,185,185,3,366,363,0.9918032786885246,39
YPL028W,YPL028W,adjacent enzyme,yeast9_metabolic,3,596,596,5,900,869,0.9655555555555555,39
YPL147W,YPL147W,adjacent enzyme,yeast9_metabolic,1,9,9,4,87,57,0.6551724137931034,9
YPL147W,YPL147W,adjacent enzyme,yeast9_metabolic,2,56,56,10,214,162,0.7570093457943925,9
YPL147W,YPL147W,adjacent enzyme,yeast9_metabolic,3,288,288,13,806,742,0.9205955334987593,9
YPR193C,YPR193C,adjacent enzyme,yeast9_metabolic,1,23,23,3,30,27,0.9,23
YPR193C,YPR193C,adjacent enzyme,yeast9_metabolic,2,124,124,3,296,293,0.9898648648648649,23
YPR193C,YPR193C,adjacent enzyme,yeast9_metabolic,3,543,543,5,870,839,0.964367816091954,23
FKH1,YIL131C,regulator,union,1,3644,629,11,1430,1368,0.9566433566433566,3644
FKH1,YIL131C,regulator,union,2,6916,1161,13,2709,2645,0.976375046142488,3644
FKH1,YIL131C,regulator,union,3,6964,1161,13,2709,2645,0.976375046142488,3644
GCN5,YGR252W,regulator,union,1,2114,463,9,1231,1176,0.9553208773354996,2114
GCN5,YGR252W,regulator,union,2,6878,1161,13,2709,2645,0.976375046142488,2114
GCN5,YGR252W,regulator,union,3,6961,1161,13,2709,2645,0.976375046142488,2114
MED4,YOR174W,regulator,union,1,870,158,1,567,561,0.9894179894179894,870
MED4,YOR174W,regulator,union,2,6474,1161,13,2709,2645,0.976375046142488,870
MED4,YOR174W,regulator,union,3,6960,1161,13,2709,2645,0.976375046142488,870
OPI1,YHL020C,regulator,union,1,721,193,11,1037,982,0.9469623915139826,721
OPI1,YHL020C,regulator,union,2,6353,1160,13,2709,2645,0.976375046142488,721
OPI1,YHL020C,regulator,union,3,6955,1161,13,2709,2645,0.976375046142488,721
RFX1,YLR176C,regulator,union,1,1426,314,4,946,910,0.9619450317124736,1426
RFX1,YLR176C,regulator,union,2,6806,1161,13,2709,2645,0.976375046142488,1426
RFX1,YLR176C,regulator,union,3,6962,1161,13,2709,2645,0.976375046142488,1426
RGR1,YLR071C,regulator,union,1,1406,257,5,910,897,0.9857142857142858,1406
RGR1,YLR071C,regulator,union,2,6555,1161,13,2709,2645,0.976375046142488,1406
RGR1,YLR071C,regulator,union,3,6962,1161,13,2709,2645,0.976375046142488,1406
RPD3,YNL330C,regulator,union,1,1564,248,7,677,648,0.9571639586410635,1564
RPD3,YNL330C,regulator,union,2,6852,1161,13,2709,2645,0.976375046142488,1564
RPD3,YNL330C,regulator,union,3,6961,1161,13,2709,2645,0.976375046142488,1564
SPT3,YDR392W,regulator,union,1,878,175,0,468,468,1.0,878
SPT3,YDR392W,regulator,union,2,6503,1161,13,2709,2645,0.976375046142488,878
SPT3,YDR392W,regulator,union,3,6959,1161,13,2709,2645,0.976375046142488,878
TFC7,YOR110W,regulator,union,1,920,161,2,731,722,0.987688098495212,920
TFC7,YOR110W,regulator,union,2,6457,1161,13,2709,2645,0.976375046142488,920
TFC7,YOR110W,regulator,union,3,6960,1161,13,2709,2645,0.976375046142488,920
YAP6,YDR259C,regulator,union,1,2032,461,6,1100,1076,0.9781818181818182,2032
YAP6,YDR259C,regulator,union,2,6840,1161,13,2709,2645,0.976375046142488,2032
YAP6,YDR259C,regulator,union,3,6960,1161,13,2709,2645,0.976375046142488,2032
ACC1,YNR016C,pathway enzyme,union,1,924,377,11,1287,1224,0.951048951048951,924
ACC1,YNR016C,pathway enzyme,union,2,6334,1160,12,2709,2645,0.976375046142488,924
ACC1,YNR016C,pathway enzyme,union,3,6956,1160,12,2709,2645,0.976375046142488,924
FAS1,YKL182W,pathway enzyme,union,1,970,367,12,1243,1179,0.9485116653258246,970
FAS1,YKL182W,pathway enzyme,union,2,6366,1160,12,2709,2645,0.976375046142488,970
FAS1,YKL182W,pathway enzyme,union,3,6958,1160,12,2709,2645,0.976375046142488,970
FAS2,YPL231W,pathway enzyme,union,1,918,361,12,1277,1213,0.9498825371965545,918
FAS2,YPL231W,pathway enzyme,union,2,6450,1160,12,2709,2645,0.976375046142488,918
FAS2,YPL231W,pathway enzyme,union,3,6959,1160,12,2709,2645,0.976375046142488,918
ELO1,YJL196C,pathway enzyme,union,1,223,133,10,800,746,0.9325,223
ELO1,YJL196C,pathway enzyme,union,2,5880,1159,12,2707,2645,0.9770964166974511,223
ELO1,YJL196C,pathway enzyme,union,3,6948,1160,12,2707,2645,0.9770964166974511,223
ELO2,YCR034W,pathway enzyme,union,1,446,168,11,950,895,0.9421052631578948,446
ELO2,YCR034W,pathway enzyme,union,2,5943,1159,12,2708,2645,0.9767355982274741,446
ELO2,YCR034W,pathway enzyme,union,3,6949,1160,12,2708,2645,0.9767355982274741,446
ELO3,YLR372W,pathway enzyme,union,1,701,238,9,1029,975,0.9475218658892128,701
ELO3,YLR372W,pathway enzyme,union,2,6120,1159,12,2708,2645,0.9767355982274741,701
ELO3,YLR372W,pathway enzyme,union,3,6952,1160,12,2708,2645,0.9767355982274741,701
OLE1,YGL055W,pathway enzyme,union,1,885,350,12,1142,1080,0.9457092819614711,885
OLE1,YGL055W,pathway enzyme,union,2,6215,1160,12,2707,2645,0.9770964166974511,885
OLE1,YGL055W,pathway enzyme,union,3,6956,1160,12,2707,2645,0.9770964166974511,885
FAA1,YOR317W,pathway enzyme,union,1,754,264,12,1272,1210,0.9512578616352201,754
FAA1,YOR317W,pathway enzyme,union,2,6533,1160,12,2707,2645,0.9770964166974511,754
FAA1,YOR317W,pathway enzyme,union,3,6957,1160,12,2707,2645,0.9770964166974511,754
FAA2,YER015W,pathway enzyme,union,1,758,225,9,996,947,0.9508032128514057,758
FAA2,YER015W,pathway enzyme,union,2,6616,1159,12,2701,2645,0.9792669381710477,758
FAA2,YER015W,pathway enzyme,union,3,6960,1160,12,2701,2645,0.9792669381710477,758
FAA3,YIL009W,pathway enzyme,union,1,535,173,12,981,921,0.9388379204892966,535
FAA3,YIL009W,pathway enzyme,union,2,6562,1159,12,2705,2645,0.977818853974122,535
FAA3,YIL009W,pathway enzyme,union,3,6958,1160,12,2705,2645,0.977818853974122,535
FAA4,YMR246W,pathway enzyme,union,1,620,181,12,1019,955,0.9371933267909716,620
FAA4,YMR246W,pathway enzyme,union,2,6602,1159,12,2709,2645,0.976375046142488,620
FAA4,YMR246W,pathway enzyme,union,3,6959,1160,12,2709,2645,0.976375046142488,620
POX1,YGL205W,pathway enzyme,union,1,573,300,12,927,881,0.9503775620280475,573
POX1,YGL205W,pathway enzyme,union,2,6390,1160,12,2691,2645,0.9829059829059829,573
POX1,YGL205W,pathway enzyme,union,3,6955,1160,12,2691,2645,0.9829059829059829,573
SLC1,YDL052C,pathway enzyme,union,1,461,213,10,1172,1111,0.9479522184300341,461
SLC1,YDL052C,pathway enzyme,union,2,6405,1159,12,2709,2645,0.976375046142488,461
SLC1,YDL052C,pathway enzyme,union,3,6957,1160,12,2709,2645,0.976375046142488,461
YAL054C,YAL054C,adjacent enzyme,union,1,876,478,12,1167,1104,0.9460154241645244,876
YAL054C,YAL054C,adjacent enzyme,union,2,6362,1160,13,2708,2644,0.9763663220088626,876
YAL054C,YAL054C,adjacent enzyme,union,3,6958,1160,13,2708,2644,0.9763663220088626,876
YAR035W,YAR035W,adjacent enzyme,union,1,210,131,8,395,348,0.8810126582278481,210
YAR035W,YAR035W,adjacent enzyme,union,2,5905,1158,13,2709,2645,0.976375046142488,210
YAR035W,YAR035W,adjacent enzyme,union,3,6943,1160,13,2709,2645,0.976375046142488,210
YBL011W,YBL011W,adjacent enzyme,union,1,323,90,9,699,664,0.949928469241774,323
YBL011W,YBL011W,adjacent enzyme,union,2,5948,1159,13,2709,2645,0.976375046142488,323
YBL011W,YBL011W,adjacent enzyme,union,3,6946,1160,13,2709,2645,0.976375046142488,323
YBR029C,YBR029C,adjacent enzyme,union,1,262,130,11,862,824,0.9559164733178654,262
YBR029C,YBR029C,adjacent enzyme,union,2,5844,1158,13,2695,2631,0.976252319109462,262
YBR029C,YBR029C,adjacent enzyme,union,3,6943,1160,13,2695,2631,0.976252319109462,262
YBR041W,YBR041W,adjacent enzyme,union,1,296,115,13,993,929,0.9355488418932527,296
YBR041W,YBR041W,adjacent enzyme,union,2,5871,1156,13,2694,2630,0.9762435040831478,296
YBR041W,YBR041W,adjacent enzyme,union,3,6950,1160,13,2696,2632,0.9762611275964391,296
YBR042C,YBR042C,adjacent enzyme,union,1,349,173,12,1036,972,0.9382239382239382,349
YBR042C,YBR042C,adjacent enzyme,union,2,5980,1160,13,2707,2643,0.9763575914296269,349
YBR042C,YBR042C,adjacent enzyme,union,3,6947,1160,13,2707,2643,0.9763575914296269,349
YBR159W,YBR159W,adjacent enzyme,union,1,748,318,12,997,933,0.9358074222668004,748
YBR159W,YBR159W,adjacent enzyme,union,2,6176,1160,13,2702,2638,0.9763138415988157,748
YBR159W,YBR159W,adjacent enzyme,union,3,6952,1160,13,2702,2638,0.9763138415988157,748
YBR204C,YBR204C,adjacent enzyme,union,1,342,108,2,655,637,0.9725190839694656,342
YBR204C,YBR204C,adjacent enzyme,union,2,5819,1158,13,2709,2645,0.976375046142488,342
YBR204C,YBR204C,adjacent enzyme,union,3,6949,1160,13,2709,2645,0.976375046142488,342
YBR208C,YBR208C,adjacent enzyme,union,1,1253,575,10,1288,1231,0.9557453416149069,1253
YBR208C,YBR208C,adjacent enzyme,union,2,6254,1160,13,2707,2643,0.9763575914296269,1253
YBR208C,YBR208C,adjacent enzyme,union,3,6954,1160,13,2707,2643,0.9763575914296269,1253
YBR218C,YBR218C,adjacent enzyme,union,1,381,270,4,503,482,0.9582504970178927,381
YBR218C,YBR218C,adjacent enzyme,union,2,5918,1158,13,2709,2645,0.976375046142488,381
