orf,self_value,self_rank,n_genes,self_present,version
YNL073W,1.0092325,4938.0,5257,True,nadal_stored
YNL074C,-0.5249281,933.0,4032,True,nadal_stored
YCL010C,5.1679354,3182.0,3187,True,nadal_stored
YNL076W,-1.4724069,223.0,4617,True,nadal_stored
YNL077W,0.9563449,4835.0,5183,True,nadal_stored
YNL078W,0.91277015,3951.0,4667,True,nadal_stored
YNL079C,-1.100537,368.0,4282,True,nadal_stored
YNL080C,1.0881371,4589.0,5094,True,nadal_stored
YNL081C,-0.64316875,756.0,4798,True,nadal_stored
YNL082W,0.83270234,4663.0,5161,True,nadal_stored
YNL085W,-0.4915538,849.0,4396,True,nadal_stored
YNL086W,-0.63737375,707.0,5214,True,nadal_stored
YNL087W,-0.72164077,640.0,4782,True,nadal_stored
YCL011C,-2.145507,28.0,3897,True,nadal_stored
YNL089C,4.7689936,4813.0,4813,True,nadal_stored
YNL090W,-0.349020515,915.0,4899,True,nadal_stored
YNL091W,1.0722935,2633.0,3518,True,nadal_stored
YNL095C,0.712813,3679.0,4730,True,nadal_stored
YNL096C,,,5348,False,nadal_stored
YNL099C,-1.816364,91.0,5041,True,nadal_stored
YNL100W,-1.3757486,196.0,4319,True,nadal_stored
YNL105W,,,5126,False,nadal_stored
YCL012C,0.010911033,2040.0,4659,True,nadal_stored
YNL106C,7.720648,3285.0,3285,True,nadal_stored
YNL107W,-0.9312876,407.0,3992,True,nadal_stored
YNL109W,3.5888026,4252.0,4267,True,nadal_stored
YNL111C,-0.5527681,815.0,5003,True,nadal_stored
YNL115C,-1.5909516,104.0,5059,True,nadal_stored
YNL116W,0.70320827,4584.0,5223,True,nadal_stored
YNL117W,,,4541,False,nadal_stored
YNL119W,0.632012,1366.0,2830,True,nadal_stored
YNL120C,,,4884,False,nadal_stored
YNL121C,-0.6898346,832.0,4264,True,nadal_stored
YCL013W,,,3016,False,nadal_stored
YNL122C,-0.0941606,2300.0,4896,True,nadal_stored
YNL123W,-1.237519,315.0,4641,True,nadal_stored
YNL125C,0.93320334,4253.0,4863,True,nadal_stored
YNL129W,0.5063781,3898.0,4930,True,nadal_stored
YNL130C-A,,,3046,False,nadal_stored
YNL130C,-0.8662396,593.0,5095,True,nadal_stored
YNL133C,,,3763,False,nadal_stored
YNL134C,-1.6762098,120.0,5073,True,nadal_stored
YNL135C,-2.1916513,29.0,5224,True,nadal_stored
YNL136W,0.043232184,2032.0,4122,True,nadal_stored
YBL032W,-1.177815,247.0,5059,True,nadal_stored
YCL014W,5.2977886,3849.0,3850,True,nadal_stored
YNL140C,,,4826,False,nadal_stored
YNL142W,0.9147684,4836.0,5245,True,nadal_stored
YNL144C,1.65516,5146.0,5241,True,nadal_stored
YNL146C-A,,,3537,False,nadal_stored
YNL146W,3.529615,5081.0,5082,True,nadal_stored
YNL147W,0.015902663,2749.0,5381,True,nadal_stored
YNL153C,-0.91545135,620.0,4691,True,nadal_stored
YNL154C,-0.6585696,955.0,4656,True,nadal_stored
YNL156C,-0.8262711,659.0,5047,True,nadal_stored
YNL157W,-0.6099364,966.0,5127,True,nadal_stored
YCL023C,,,4846,False,nadal_stored
YNL159C,,,5175,False,nadal_stored
YNL160W,1.2085302,4334.0,4739,True,nadal_stored
YNL162W,,,4846,False,nadal_stored
YNL162W-A,-1.1809372,275.0,5290,True,nadal_stored
YNL166C,0.88127506,4303.0,4940,True,nadal_stored
YNL167C,1.0207001,4675.0,5005,True,nadal_stored
YNL168C,0.076894045,2989.0,5243,True,nadal_stored
YNL173C,,,4167,False,nadal_stored
YNL175C,-1.4223127,215.0,4507,True,nadal_stored
YCL024W,6.8415833,4918.0,4918,True,nadal_stored
YNL176C,1.5446061,5035.0,5168,True,nadal_stored
YNL177C,,,5054,False,nadal_stored
YNL183C,0.79551893,4275.0,4964,True,nadal_stored
YNL184C,,,3953,False,nadal_stored
YNL187W,1.3324536,4084.0,4510,True,nadal_stored
YNL190W,-0.9612054,337.0,4103,True,nadal_stored
YNL191W,0.21001194,2271.0,4489,True,nadal_stored
YNL193W,0.5787138,4165.0,5162,True,nadal_stored
YNL194C,,,5054,False,nadal_stored
YNL198C,,,3211,False,nadal_stored
YCL026C,,,2656,False,nadal_stored
YNL201C,-1.639961,94.0,5057,True,nadal_stored
YNL202W,2.2849426,5011.0,5045,True,nadal_stored
YNL204C,,,4638,False,nadal_stored
YNL205C,,,2789,False,nadal_stored
YNL206C,0.06786005,2531.0,4735,True,nadal_stored
YNL208W,-0.905232,447.0,5215,True,nadal_stored
YNL209W,-1.7194804,110.0,4981,True,nadal_stored
YNL211C,,,4281,False,nadal_stored
YNL212W,0.8136864,3951.0,4585,True,nadal_stored
YNL213C,-0.3466551,1150.0,4502,True,nadal_stored
YCL027W,0.035782352,2755.0,4898,True,nadal_stored
YNL214W,,,4629,False,nadal_stored
YNL217W,-0.053631015,2661.0,5161,True,nadal_stored
YNL218W,0.75227237,3542.0,4625,True,nadal_stored
YNL223W,1.9622241,4420.0,4529,True,nadal_stored
YNL224C,1.6191807,4788.0,4959,True,nadal_stored
YNL225C,,,3200,False,nadal_stored
YNL226W,,,5081,False,nadal_stored
YNL227C,,,4253,False,nadal_stored
YNL228W,,,2515,False,nadal_stored
YNL229C,-0.97746974,527.0,4773,True,nadal_stored
YCL029C,-0.062102783,2154.0,4701,True,nadal_stored
YNL230C,0.34411773,2097.0,3841,True,nadal_stored
YNL231C,-1.179807,282.0,4729,True,nadal_stored
YNL237W,,,4034,False,nadal_stored
YNL238W,-2.791341,6.0,4933,True,nadal_stored
YNL239W,-0.6146166,908.0,4791,True,nadal_stored
YNL241C,-0.38872567,1002.0,4662,True,nadal_stored
YNL246W,,,3973,False,nadal_stored
YNL248C,-0.9453059,453.0,3626,True,nadal_stored
YNL249C,,,3894,False,nadal_stored
YNL252C,,,3793,False,nadal_stored
YCL032W,2.3056154,5113.0,5150,True,nadal_stored
YNL253W,0.2719692,3255.0,4935,True,nadal_stored
YNL254C,-1.1542861,303.0,4496,True,nadal_stored
YNL257C,-0.37930122,986.0,3909,True,nadal_stored
YNL259C,-3.0332515,3.0,4066,True,nadal_stored
YNL265C,-1.3872591,271.0,4081,True,nadal_stored
YNL266W,,,2985,False,nadal_stored
YNL268W,-0.6162985,683.0,5212,True,nadal_stored
YNL269W,,,4400,False,nadal_stored
YNL270C,2.6060889,5024.0,5042,True,nadal_stored
YNL271C,-1.3701001,201.0,4599,True,nadal_stored
YCL033C,-0.7990411,732.0,5091,True,nadal_stored
YNL273W,-0.15783991,1932.0,5101,True,nadal_stored
YNL274C,-0.045468614,2204.0,5316,True,nadal_stored
YNL277W,-1.1054319,370.0,4956,True,nadal_stored
YNL278W,,,4070,False,nadal_stored
YNL279W,0.98917186,2852.0,3709,True,nadal_stored
YNL281W,-1.8046829,69.0,5002,True,nadal_stored
YNL283C,0.55840516,3916.0,4824,True,nadal_stored
YNL284C,,,4820,False,nadal_stored
YNL288W,-0.30995816,1452.0,4807,True,nadal_stored
YNL289W,1.915245,2088.0,2520,True,nadal_stored
YCL034W,-0.93424827,476.0,3778,True,nadal_stored
YNL291C,0.31508887,3479.0,5113,True,nadal_stored
YNL292W,0.1269568,3550.0,5386,True,nadal_stored
YNL293W,-0.38195074,1162.0,4522,True,nadal_stored
YNL297C,-0.76182693,943.0,4793,True,nadal_stored
YNL298W,,,4745,False,nadal_stored
YNL299W,4.190389,4683.0,4684,True,nadal_stored
YNL300W,-1.6289095,86.0,4416,True,nadal_stored
YNL301C,,,4996,False,nadal_stored
YNL303W,1.8203623,4413.0,4583,True,nadal_stored
YNL304W,,,4773,False,nadal_stored
YCL036W,-2.0301638,35.0,4730,True,nadal_stored
YNL305C,-1.8742361,88.0,4397,True,nadal_stored
YNL309W,2.5022488,4700.0,4764,True,nadal_stored
YNL311C,1.7704339,4638.0,4778,True,nadal_stored
YNL315C,-2.4899633,1.0,5070,True,nadal_stored
YNL318C,2.5407093,5348.0,5360,True,nadal_stored
YNL320W,-0.7719722,528.0,5004,True,nadal_stored
YNL321W,0.9544492,4320.0,4859,True,nadal_stored
YNL322C,-1.1474962,361.0,4916,True,nadal_stored
YNL323W,0.5301569,4047.0,5048,True,nadal_stored
YBL036C,-0.711038,690.0,5061,True,nadal_stored
YCL038C,1.1147511,4623.0,4997,True,nadal_stored
YNL324W,,,4860,False,nadal_stored
YNL325C,0.36013833,3183.0,4814,True,nadal_stored
YNL326C,-0.07793656,1966.0,4794,True,nadal_stored
YNL327W,-0.72670716,631.0,5105,True,nadal_stored
YNL328C,,,3403,False,nadal_stored
YNL329C,1.3619819,4412.0,4727,True,nadal_stored
YNL332W,4.1503863,5073.0,5073,True,nadal_stored
YNL333W,0.9658597,4204.0,4699,True,nadal_stored
YNL334C,,,3613,False,nadal_stored
YNL335W,,,4439,False,nadal_stored
YCL040W,-0.6576435,618.0,5390,True,nadal_stored
YNL336W,0.007021829,2232.0,4633,True,nadal_stored
YNL338W,,,2869,False,nadal_stored
YNL339C,,,4486,False,nadal_stored
YNR002C,,,4037,False,nadal_stored
YNR010W,0.32034042,2268.0,3719,True,nadal_stored
YNR012W,-0.49854812,1155.0,4801,True,nadal_stored
YNR013C,-1.37802,131.0,5156,True,nadal_stored
YNR015W,-0.89014965,493.0,4939,True,nadal_stored
YNR019W,-0.58162475,916.0,4707,True,nadal_stored
YNR020C,-0.20299116,1751.0,4712,True,nadal_stored
YCL045C,0.14877664,3479.0,5166,True,nadal_stored
YNR021W,-0.69428927,603.0,5329,True,nadal_stored
YNR022C,,,4703,False,nadal_stored
YNR024W,-1.3613694,242.0,4851,True,nadal_stored
YNR025C,-1.4004252,165.0,4757,True,nadal_stored
YNR027W,0.42770952,3363.0,4695,True,nadal_stored
YNR028W,-0.9916835,409.0,4702,True,nadal_stored
YNR029C,-0.73918486,676.0,4719,True,nadal_stored
YNR031C,-0.12471933,1818.0,5293,True,nadal_stored
YNR032C-A,-0.65197235,818.0,5206,True,nadal_stored
YNR032W,-2.2619376,37.0,4861,True,nadal_stored
YCL046W,,,5306,False,nadal_stored
YNR033W,-0.04213173,1529.0,4057,True,nadal_stored
YNR034W,3.8579538,3000.0,3029,True,nadal_stored
YNR037C,-1.0269345,400.0,4514,True,nadal_stored
YNR039C,0.96023685,4116.0,4703,True,nadal_stored
YNR040W,0.6299982,3326.0,4376,True,nadal_stored
YNR041C,-1.482263,127.0,5245,True,nadal_stored
YNR047W,-1.2863703,206.0,4872,True,nadal_stored
YNR048W,0.90492547,4762.0,5207,True,nadal_stored
YNR049C,-0.099749364,2285.0,5041,True,nadal_stored
YNR050C,-0.3059966,1627.0,5010,True,nadal_stored
YCL048W,3.1856608,5282.0,5282,True,nadal_stored
YNR051C,-0.20587175,1302.0,4676,True,nadal_stored
YNR055C,-0.278556,1473.0,4774,True,nadal_stored
YNR056C,,,4600,False,nadal_stored
YNR057C,0.49420968,3832.0,5125,True,nadal_stored
YNR058W,3.5784676,5314.0,5314,True,nadal_stored
YNR060W,1.1921359,4546.0,4906,True,nadal_stored
YNR061C,-0.88795584,559.0,4798,True,nadal_stored
YNR062C,2.0106733,5315.0,5353,True,nadal_stored
YNR063W,,,2372,False,nadal_stored
YNR064C,1.7698298,4905.0,5035,True,nadal_stored
YCL050C,-0.8591025,515.0,5159,True,nadal_stored
YNR065C,2.0048428,5013.0,5054,True,nadal_stored
YNR067C,-1.0732791,318.0,5034,True,nadal_stored
YNR068C,2.7702441,4630.0,4696,True,nadal_stored
YNR069C,,,4353,False,nadal_stored
YNR070W,,,4555,False,nadal_stored
YNR073C,,,4218,False,nadal_stored
YNR074C,,,3060,False,nadal_stored
YOL001W,1.1615454,3242.0,3775,True,nadal_stored
YOL003C,1.537695,2183.0,2742,True,nadal_stored
YOL004W,-1.4633287,180.0,4050,True,nadal_stored
YCL051W,,,2512,False,nadal_stored
YOL006C,-2.416574,12.0,4619,True,nadal_stored
YOL007C,0.059633728,2053.0,4034,True,nadal_stored
YOL008W,-0.07825844,2052.0,4968,True,nadal_stored
YOL009C,1.3147027,4343.0,4700,True,nadal_stored
YOL011W,0.019506307,2026.0,4647,True,nadal_stored
YOL013C,0.35864702,3887.0,5250,True,nadal_stored
YOL013W-B,,,5372,False,nadal_stored
YOL014W,-0.78287655,639.0,4653,True,nadal_stored
YOL015W,,,5066,False,nadal_stored
YOL016C,,,2582,False,nadal_stored
YCL055W,-1.393736,200.0,5057,True,nadal_stored
YOL017W,2.2176516,4646.0,4725,True,nadal_stored
YOL018C,0.3771149,3210.0,4563,True,nadal_stored
YOL019W,1.2959322,4456.0,4785,True,nadal_stored
YOL023W,-0.8785714,541.0,4489,True,nadal_stored
YOL025W,,,4662,False,nadal_stored
YOL029C,-0.0068876864,1938.0,4455,True,nadal_stored
YOL030W,-1.4693692,156.0,4483,True,nadal_stored
YOL031C,-1.1738973,310.0,4181,True,nadal_stored
YOL032W,0.75968003,3808.0,4547,True,nadal_stored
YOL033W,1.5894761,4641.0,4833,True,nadal_stored
YCL056C,,,4473,False,nadal_stored
YOL035C,,,3219,False,nadal_stored
YOL036W,-0.25993696,1456.0,4579,True,nadal_stored
YOL037C,,,4909,False,nadal_stored
YOL038C-A,0.9623758,4843.0,5230,True,nadal_stored
YOL039W,-1.4883689,169.0,4612,True,nadal_stored
YOL041C,-1.9165636,61.0,4582,True,nadal_stored
YOL042W,0.20922112,2829.0,4870,True,nadal_stored
YOL043C,0.8805005,4349.0,4923,True,nadal_stored
YOL044W,,,4789,False,nadal_stored
YOL045W,-2.6398828,7.0,4687,True,nadal_stored
YCL057C-A,-0.23634405,603.0,2509,True,nadal_stored
YOL047C,,,4561,False,nadal_stored
YOL048C,-0.48705508499999994,1169.0,5290,True,nadal_stored
YOL052C-A,-0.074302755,1915.0,4926,True,nadal_stored
YOL052C,1.1240366,4201.0,4591,True,nadal_stored
YOL053C-A,,,4364,False,nadal_stored
YOL054W,2.129266,3106.0,3324,True,nadal_stored
YOL055C,0.50743306,3871.0,4992,True,nadal_stored
YOL057W,1.0775834,4657.0,4948,True,nadal_stored
YOL058W,1.0721405,4452.0,4901,True,nadal_stored
YBL037W,0.46532837,3883.0,5079,True,nadal_stored
YCL057W,-0.5006174,984.0,4913,True,nadal_stored
YOL059W,,,3503,False,nadal_stored
YOL060C,0.55237895,4330.0,5204,True,nadal_stored
YOL061W,-0.09815342,1180.0,3106,True,nadal_stored
YOL062C,-0.58326995,788.0,5059,True,nadal_stored
YOL063C,0.62347955,4482.0,5182,True,nadal_stored
YOL065C,,,3891,False,nadal_stored
YOL067C,,,3307,False,nadal_stored
YOL068C,,,2389,False,nadal_stored
YOL071W,0.44901267,3711.0,4882,True,nadal_stored
YOL073C,0.7445713,4496.0,5135,True,nadal_stored
YCL060C,,,4275,False,nadal_stored
YOL075C,-1.1215276,300.0,4558,True,nadal_stored
YOL076W,0.52889746,2347.0,3669,True,nadal_stored
YOL080C,-1.7943133,114.0,4441,True,nadal_stored
YOL081W,-0.211052,1874.0,5212,True,nadal_stored
YOL082W,2.5772998,4862.0,4891,True,nadal_stored
YOL083W,4.4662786,4595.0,4595,True,nadal_stored
YOL086W-A,-0.85359013,493.0,5281,True,nadal_stored
YOL087C,1.2008629,4159.0,4510,True,nadal_stored
YOL088C,-0.06466814,2332.0,5035,True,nadal_stored
YOL091W,1.48765,5177.0,5295,True,nadal_stored
YCL061C,3.3556226500000004,5290.0,5320,True,nadal_stored
YOL092W,-0.92822754,513.0,4869,True,nadal_stored
YOL096C,0.73122567,3567.0,4425,True,nadal_stored
YOL100W,1.0344799,4439.0,4920,True,nadal_stored
YOL101C,3.4265153,5114.0,5117,True,nadal_stored
YOL103W,0.18683761,3600.0,5262,True,nadal_stored
YOL106W,,,3807,False,nadal_stored
YOL109W,-2.216492,25.0,2477,True,nadal_stored
YOL117W,,,4142,False,nadal_stored
YOL119C,,,4084,False,nadal_stored
YOL122C,0.9691306,4195.0,4737,True,nadal_stored
YOL124C,0.027846977,1933.0,3920,True,nadal_stored
YOL125W,-0.9645729,535.0,4853,True,nadal_stored
YOL126C,0.62400705,3219.0,4516,True,nadal_stored
YOL128C,1.5105077,3722.0,4052,True,nadal_stored
YOL129W,-1.2201972,369.0,4750,True,nadal_stored
YOL132W,3.1414757,5018.0,5020,True,nadal_stored
YOL137W,0.47128722,3605.0,4887,True,nadal_stored
YOL140W,0.92393106,4835.0,5242,True,nadal_stored
YOL147C,0.41925085,4052.0,5059,True,nadal_stored
YOL151W,-1.2865553,200.0,5211,True,nadal_stored
YCL062W,,,4959,False,nadal_stored
YOL152W,,,5267,False,nadal_stored
YOL153C,,,4956,False,nadal_stored
YOL154W,1.9309961,5269.0,5318,True,nadal_stored
YOL158C,-0.7597168,640.0,5060,True,nadal_stored
YOL160W,2.9525497,3857.0,3907,True,nadal_stored
YOL162W,0.93973565,4603.0,5062,True,nadal_stored
YOL163W,,,5261,False,nadal_stored
YOL164W,0.64150715,4176.0,4929,True,nadal_stored
YOR001W,-0.8929394,583.0,3868,True,nadal_stored
YOR002W,-0.20390679,1457.0,4054,True,nadal_stored
YCL063W,5.011012,3357.0,3369,True,nadal_stored
YOR005C,,,4873,False,nadal_stored
YOR006C,,,2571,False,nadal_stored
YOR008C-A,,,3789,False,nadal_stored
YOR008C,-0.5500602,862.0,5164,True,nadal_stored
YOR014W,,,4450,False,nadal_stored
YOR016C,-0.024938202,1919.0,4475,True,nadal_stored
YOR019W,,,4389,False,nadal_stored
YOR020W-A,0.24279436,2400.0,4474,True,nadal_stored
YOR021C,-1.8204949,97.0,4677,True,nadal_stored
YOR022C,0.9715597,4228.0,4799,True,nadal_stored
YCL069W,,,5014,False,nadal_stored
YOR023C,-0.1759778,1746.0,5260,True,nadal_stored
YOR024W,,,2407,False,nadal_stored
YOR025W,,,4455,False,nadal_stored
YOR026W,-1.1851858,277.0,4227,True,nadal_stored
YOR027W,-1.511196,197.0,4443,True,nadal_stored
YOR028C,0.7731702,3033.0,4149,True,nadal_stored
YOR030W,,,2727,False,nadal_stored
YOR031W,,,3810,False,nadal_stored
YOR034C,2.3661401,4915.0,4961,True,nadal_stored
YOR035C,,,4260,False,nadal_stored
YCL074W,,,4621,False,nadal_stored
YOR038C,1.1661755,4362.0,4708,True,nadal_stored
YOR039W,-0.88463986,594.0,4940,True,nadal_stored
YOR040W,,,4657,False,nadal_stored
YOR041C,,,4705,False,nadal_stored
YOR042W,-0.26557043,1609.0,5080,True,nadal_stored
YOR043W,-1.515447,148.0,5032,True,nadal_stored
YOR050C,,,4994,False,nadal_stored
YOR051C,-0.96606946,543.0,4843,True,nadal_stored
YOR052C,-1.0454761,345.0,4022,True,nadal_stored
YOR054C,,,4696,False,nadal_stored
YCR001W,,,4729,False,nadal_stored
YOR059C,-0.25462145,1629.0,4307,True,nadal_stored
YOR064C,0.05024084,3142.0,5051,True,nadal_stored
YOR065W,-0.19413795,1773.0,4661,True,nadal_stored
YOR066W,-1.3108826,255.0,4241,True,nadal_stored
YOR067C,-1.0451916,339.0,5031,True,nadal_stored
YOR068C,,,4952,False,nadal_stored
YOR069W,-0.45228128,927.0,5191,True,nadal_stored
YOR072W,,,4768,False,nadal_stored
YOR073W,,,2559,False,nadal_stored
YCR002C,-0.61194724,935.0,4830,True,nadal_stored
YOR079C,-0.29238674,1427.0,5135,True,nadal_stored
YOR081C,0.30602264,3682.0,5156,True,nadal_stored
YOR082C,,,4431,False,nadal_stored
YOR084W,-0.21469799,1666.0,4832,True,nadal_stored
YOR085W,-0.8238134,427.0,5106,True,nadal_stored
YOR088W,,,2940,False,nadal_stored
YOR089C,-1.8498359,60.0,4794,True,nadal_stored
YOR091W,-0.24531192,487.0,2247,True,nadal_stored
YOR092W,,,4738,False,nadal_stored
YOR093C,,,3575,False,nadal_stored
YBL038W,,,5013,False,nadal_stored
YCR003W,,,4914,False,nadal_stored
YOR094W,-0.5097895,801.0,4314,True,nadal_stored
YOR101W,,,4598,False,nadal_stored
YOR108W,0.27140933,2688.0,4436,True,nadal_stored
YOR111W,2.2961504,4866.0,4914,True,nadal_stored
YOR114W,1.8490945,5240.0,5299,True,nadal_stored
YOR115C,-1.0508482,315.0,5293,True,nadal_stored
YOR125C,-0.2605639,1301.0,4448,True,nadal_stored
YOR126C,-0.3077038,1460.0,5151,True,nadal_stored
YOR127W,-0.29678854,1263.0,5107,True,nadal_stored
YOR128C,-0.49884817,1174.0,4830,True,nadal_stored
YCR004C,-0.9388753,389.0,5151,True,nadal_stored
YOR129C,-0.78646165,477.0,4940,True,nadal_stored
YOR132W,-1.2017609,234.0,4556,True,nadal_stored
YOR135C,4.6794558,4514.0,4514,True,nadal_stored
YOR137C,0.73121667,3290.0,4356,True,nadal_stored
YOR140W,0.7482077,2566.0,3914,True,nadal_stored
YOR152C,0.5801261,1977.0,3146,True,nadal_stored
YOR154W,-1.1628402,233.0,5111,True,nadal_stored
YOR155C,,,3247,False,nadal_stored
YOR156C,1.4449481,4355.0,4723,True,nadal_stored
YOR158W,-0.48794445,852.0,5284,True,nadal_stored
YCR006C,4.9219937,3038.0,3053,True,nadal_stored
YOR161C-C,3.9645863,4614.0,4620,True,nadal_stored
YOR163W,-1.2812022,278.0,4711,True,nadal_stored
YOR165W,0.17047192,3372.0,5029,True,nadal_stored
YOR177C,,,4498,False,nadal_stored
YOR178C,,,3746,False,nadal_stored
YOR179C,,,4733,False,nadal_stored
YOR185C,0.81349474,3335.0,4290,True,nadal_stored
YOR187W,-0.52518195,663.0,3630,True,nadal_stored
YOR188W,-0.11707767,2070.0,5322,True,nadal_stored
YOR190W,,,3547,False,nadal_stored
YCR007C,-0.31348124,1596.0,5082,True,nadal_stored
YOR193W,-0.98530304,425.0,4995,True,nadal_stored
YOR195W,-0.30108222,1379.0,5291,True,nadal_stored
YOR198C,-2.4343019,15.0,4587,True,nadal_stored
YOR199W,,,2429,False,nadal_stored
YOR201C,,,2874,False,nadal_stored
YOR202W,-1.6585609,67.0,5197,True,nadal_stored
YOR205C,-1.1061087,315.0,4677,True,nadal_stored
YOR208W,2.2555575,4643.0,4749,True,nadal_stored
YOR209C,-1.0441203,471.0,4278,True,nadal_stored
YOR211C,-1.2588317,326.0,4587,True,nadal_stored
YCR008W,-0.16305135,1831.0,4863,True,nadal_stored
YOR212W,-1.2761045,226.0,5172,True,nadal_stored
YOR213C,0.28819984,3126.0,4592,True,nadal_stored
YOR214C,,,4576,False,nadal_stored
YOR215C,-0.9672553,332.0,5068,True,nadal_stored
YOR216C,-1.445875,185.0,4685,True,nadal_stored
YOR219C,1.7252678,4199.0,4410,True,nadal_stored
YOR220W,-1.4961433,139.0,4738,True,nadal_stored
YOR223W,0.53025514,4582.0,5296,True,nadal_stored
YOR225W,,,2591,False,nadal_stored
YOR226C,-1.2860442,138.0,3614,True,nadal_stored
YCR010C,0.8648485,4742.0,5194,True,nadal_stored
YOR227W,1.9865103,4824.0,4953,True,nadal_stored
YOR229W,1.1819565,4047.0,4462,True,nadal_stored
YOR231W,,,4026,False,nadal_stored
YOR233W,-1.1709013,301.0,4530,True,nadal_stored
YOR234C,,,3062,False,nadal_stored
YOR237W,,,2875,False,nadal_stored
YOR238W,-2.207821,51.0,4607,True,nadal_stored
YOR239W,-0.7063661,650.0,5108,True,nadal_stored
YOR240W,,,4696,False,nadal_stored
YOR241W,-1.752682,100.0,4343,True,nadal_stored
YCR011C,-0.9957849,412.0,3053,True,nadal_stored
YOR242C,3.8813944,4623.0,4628,True,nadal_stored
YOR243C,,,2395,False,nadal_stored
YOR245C,2.0729835,4751.0,4863,True,nadal_stored
YOR246C,-0.4167995,1241.0,4669,True,nadal_stored
YOR247W,,,4102,False,nadal_stored
YOR248W,5.0442996,3955.0,3956,True,nadal_stored
YOR251C,0.2752191,2520.0,4043,True,nadal_stored
YOR252W,-0.5415657,1017.0,4726,True,nadal_stored
YOR258W,-0.66716737,773.0,4862,True,nadal_stored
YOR263C,,,4023,False,nadal_stored
YCR014C,2.4870126,4903.0,4930,True,nadal_stored
YOR264W,-0.48766428,1144.0,4594,True,nadal_stored
YOR265W,-0.5723221,772.0,5416,True,nadal_stored
YOR266W,-0.13356824,1644.0,4913,True,nadal_stored
YOR267C,-0.56878763,1125.0,4907,True,nadal_stored
YOR268C,,,4949,False,nadal_stored
YOR269W,0.95401675,4854.0,5192,True,nadal_stored
YOR270C,-1.2614686,222.0,5181,True,nadal_stored
YOR271C,-1.1324543,261.0,5140,True,nadal_stored
YOR273C,1.4617941,4245.0,4522,True,nadal_stored
YOR275C,0.24940065,1883.0,3606,True,nadal_stored
YCR016W,-0.71403795,901.0,4753,True,nadal_stored
YOR276W,-1.3806738,220.0,4980,True,nadal_stored
YOR277C,,,2694,False,nadal_stored
YOR280C,-0.101378776,2042.0,4975,True,nadal_stored
YOR283W,-1.85686,74.0,4692,True,nadal_stored
YOR285W,-1.0183957,493.0,4880,True,nadal_stored
YOR286W,-1.1417733,365.0,4812,True,nadal_stored
YOR288C,1.5799371,4901.0,5062,True,nadal_stored
YOR289W,1.9680804,4369.0,4507,True,nadal_stored
YOR291W,0.11703976,2188.0,4101,True,nadal_stored
YOR292C,,,3709,False,nadal_stored
YCR017C,-1.2609946,199.0,4935,True,nadal_stored
YOR295W,-0.5280891,714.0,4215,True,nadal_stored
YOR296W,0.45146123,3740.0,5014,True,nadal_stored
YOR297C,0.2580243,3128.0,4811,True,nadal_stored
YOR298C-A,-2.1924560000000004,3.0,5256,True,nadal_stored
YOR298W,2.972437,3446.0,3492,True,nadal_stored
YOR299W,-2.3200383,19.0,5086,True,nadal_stored
YOR301W,,,3783,False,nadal_stored
YOR303W,-1.8695762,58.0,4137,True,nadal_stored
YBL039W-A,,,4533,False,nadal_stored
YCR019W,0.21849366,3172.0,5171,True,nadal_stored
YOR304W,-0.76078063,744.0,4810,True,nadal_stored
